experiment,mode,trial_id,seed,event_id,method_id,method_label,method_source,adapted,topology_fingerprint,scenario_fingerprint,qos_fingerprint,event_fingerprint,series,result_mode,task_received_at,event_occurred_at,stable_verify_finished_at,task_size,num_dag_edges,num_gateways,state_churn_probability,conflict_density,conflict_type,ground_truth_feasible,business_change_type,affected_scope_ratio,affected_scope_bucket_percent,failure_type,failure_severity,controller_processing_latency_ms,formation_latency_ms,resolution_latency_ms,reconfiguration_latency_ms,recovery_latency_ms,success,qos_satisfied,safe_rejection,failure_reason,total_rules,total_rule_objects,changed_rules,rule_change_ratio,total_paths,changed_paths,total_agents,changed_agents,modification_scope_ratio,affected_agent_count,total_gateways,changed_gateways,gateway_change_ratio,total_flows,unaffected_flows,disturbed_unaffected_flows,unaffected_disturbance_ratio,control_messages,control_bytes,rollback_count,stale_state_detected
exp4,pilot,exp4:capacity_stress:20:seed:0004:event:001,4,1,netkeeper,NetKeeper*,NetKeeper,True,7f6eca232f820d6a60ab90a6adb52cad3980e9504e1211232464d14b7aea499a,658be6e6c7e96623853b5dad900de978001d8e6db872b21670e159f7bbd19a03,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,fc0214c96a2184598bcd56f87de379d93f8f62667cf81dc99aa7c60026afdfa1,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.003726,24,36,12,,,,,,,,capacity_degradation,0.2,,,,,3.726,True,True,False,,176,177,4,0.022598870056497175,36,1,58,0,0.01845018450184502,,12,3,0.25,36,34,0,0.0,96,312629,0,False
exp4,pilot,exp4:capacity_stress:20:seed:0004:event:001,4,1,proposed,Proposed,This work,False,7f6eca232f820d6a60ab90a6adb52cad3980e9504e1211232464d14b7aea499a,658be6e6c7e96623853b5dad900de978001d8e6db872b21670e159f7bbd19a03,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,fc0214c96a2184598bcd56f87de379d93f8f62667cf81dc99aa7c60026afdfa1,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.004275999999999999,24,36,12,,,,,,,,capacity_degradation,0.2,,,,,4.276,True,True,False,,176,178,7,0.03932584269662921,36,2,58,0,0.03308823529411765,,12,4,0.3333333333333333,36,34,0,0.0,96,317037,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0000:event:000,0,0,cspf,CSPF,CSPF,False,7c10d8f589927e1d78796edc9a3532250ccf433d2f9f8106d86603e6d362889f,348dfbd5772a4caf26f1a92b1a87e7a33731175148a4396f50bc628851212b64,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,0dd70d70aafcaf3469081cb82b45aa5b46e74e0b6b5dea25f2e92af2a25c6652,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,,False,False,True,UNRESOLVABLE_BY_CSPF:exp4-link_degradation-capacity_reduction_30pct-seed-0000-event-000-sess-32:no_bandwidth_feasible_path,153,153,0,0.0,36,0,58,0,0.0,,12,0,0.0,36,35,0,0.0,0,0,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0000:event:000,0,0,full_rebuild,Full-Rebuild,Global reconstruction,False,7c10d8f589927e1d78796edc9a3532250ccf433d2f9f8106d86603e6d362889f,348dfbd5772a4caf26f1a92b1a87e7a33731175148a4396f50bc628851212b64,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,0dd70d70aafcaf3469081cb82b45aa5b46e74e0b6b5dea25f2e92af2a25c6652,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.015138,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,15.138,True,True,False,,153,153,153,1.0,36,36,59,59,1.0,,12,12,1.0,36,35,35,1.0,96,500071,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0000:event:000,0,0,netkeeper,NetKeeper*,NetKeeper,True,7c10d8f589927e1d78796edc9a3532250ccf433d2f9f8106d86603e6d362889f,348dfbd5772a4caf26f1a92b1a87e7a33731175148a4396f50bc628851212b64,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,0dd70d70aafcaf3469081cb82b45aa5b46e74e0b6b5dea25f2e92af2a25c6652,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.0037080000000000004,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,3.708,True,True,False,,153,154,4,0.025974025974025976,36,1,58,0,0.020161290322580645,,12,3,0.25,36,35,0,0.0,96,271195,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0000:event:000,0,0,proposed,Proposed,This work,False,7c10d8f589927e1d78796edc9a3532250ccf433d2f9f8106d86603e6d362889f,348dfbd5772a4caf26f1a92b1a87e7a33731175148a4396f50bc628851212b64,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,0dd70d70aafcaf3469081cb82b45aa5b46e74e0b6b5dea25f2e92af2a25c6652,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.006042,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,6.042,True,True,False,,153,153,22,0.1437908496732026,36,0,59,2,0.0967741935483871,,12,11,0.9166666666666666,36,35,3,0.08571428571428572,96,301329,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0000:event:001,0,1,cspf,CSPF,CSPF,False,49a7befcaf97b9d5ec1cc7c3671b15bb821cdf5bd0b6b6fe9c01ddd12f38f27e,a3abea258fe21da0c7e516406ab2e625cad05fdf207d0e1354fa02d4106d1bd2,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,32bf005ca0959216a4abcfd2b247271a5c3aba65615688cdf2ad4b12f7bbeeab,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,,False,False,True,UNRESOLVABLE_BY_CSPF:exp4-link_degradation-capacity_reduction_30pct-seed-0000-event-001-sess-19:no_bandwidth_feasible_path,158,158,0,0.0,36,0,58,0,0.0,,12,0,0.0,36,35,0,0.0,0,0,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0000:event:001,0,1,full_rebuild,Full-Rebuild,Global reconstruction,False,49a7befcaf97b9d5ec1cc7c3671b15bb821cdf5bd0b6b6fe9c01ddd12f38f27e,a3abea258fe21da0c7e516406ab2e625cad05fdf207d0e1354fa02d4106d1bd2,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,32bf005ca0959216a4abcfd2b247271a5c3aba65615688cdf2ad4b12f7bbeeab,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.015388000000000002,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,15.388000000000002,True,True,False,,158,158,158,1.0,36,36,59,59,1.0,,12,12,1.0,36,35,35,1.0,96,517613,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0000:event:001,0,1,netkeeper,NetKeeper*,NetKeeper,True,49a7befcaf97b9d5ec1cc7c3671b15bb821cdf5bd0b6b6fe9c01ddd12f38f27e,a3abea258fe21da0c7e516406ab2e625cad05fdf207d0e1354fa02d4106d1bd2,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,32bf005ca0959216a4abcfd2b247271a5c3aba65615688cdf2ad4b12f7bbeeab,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.0037080000000000004,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,3.708,True,True,False,,158,159,4,0.025157232704402517,36,1,58,0,0.019762845849802372,,12,3,0.25,36,35,0,0.0,96,280675,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0000:event:001,0,1,proposed,Proposed,This work,False,49a7befcaf97b9d5ec1cc7c3671b15bb821cdf5bd0b6b6fe9c01ddd12f38f27e,a3abea258fe21da0c7e516406ab2e625cad05fdf207d0e1354fa02d4106d1bd2,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,32bf005ca0959216a4abcfd2b247271a5c3aba65615688cdf2ad4b12f7bbeeab,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.00534,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,5.34,True,True,False,,158,158,16,0.10126582278481013,36,0,59,2,0.07114624505928854,,12,8,0.6666666666666666,36,35,4,0.11428571428571428,96,300650,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0001:event:000,1,0,cspf,CSPF,CSPF,False,e8ac6a61fb40bb065d58b3711d665999f5928acad5c7f6407d290756ee19f092,c83b6800f2b5d240bc66a4ea4dc9565f2f6437c5606687a692645e0eba6912ca,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,1648266f316563879f576f2f300d0443005a5326e6162d06ef46b3e82e4b1377,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,,False,False,True,UNRESOLVABLE_BY_CSPF:exp4-link_degradation-capacity_reduction_30pct-seed-0001-event-000-sess-8:no_bandwidth_feasible_path,166,166,0,0.0,36,0,56,0,0.0,,12,0,0.0,36,35,0,0.0,0,0,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0001:event:000,1,0,full_rebuild,Full-Rebuild,Global reconstruction,False,e8ac6a61fb40bb065d58b3711d665999f5928acad5c7f6407d290756ee19f092,c83b6800f2b5d240bc66a4ea4dc9565f2f6437c5606687a692645e0eba6912ca,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,1648266f316563879f576f2f300d0443005a5326e6162d06ef46b3e82e4b1377,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.015788,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,15.788,True,True,False,,166,166,166,1.0,36,36,57,57,1.0,,12,12,1.0,36,35,35,1.0,96,542656,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0001:event:000,1,0,netkeeper,NetKeeper*,NetKeeper,True,e8ac6a61fb40bb065d58b3711d665999f5928acad5c7f6407d290756ee19f092,c83b6800f2b5d240bc66a4ea4dc9565f2f6437c5606687a692645e0eba6912ca,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,1648266f316563879f576f2f300d0443005a5326e6162d06ef46b3e82e4b1377,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.003798,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,3.798,True,True,False,,166,167,3,0.017964071856287425,36,1,56,0,0.015444015444015444,,12,4,0.3333333333333333,36,35,0,0.0,96,293086,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0001:event:000,1,0,proposed,Proposed,This work,False,e8ac6a61fb40bb065d58b3711d665999f5928acad5c7f6407d290756ee19f092,c83b6800f2b5d240bc66a4ea4dc9565f2f6437c5606687a692645e0eba6912ca,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,1648266f316563879f576f2f300d0443005a5326e6162d06ef46b3e82e4b1377,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.007542,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,7.542,True,True,False,,166,166,53,0.3192771084337349,36,0,57,2,0.21235521235521235,,12,10,0.8333333333333334,36,35,8,0.22857142857142856,96,371472,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0001:event:001,1,1,cspf,CSPF,CSPF,False,445fe8ae45ace89fc80bbb4a7895760a0f686c888f1a8a5fcc339c6b0e11ad94,263b8348fb73a0aabf60e95f156847a855dc3b4d35c6289b2af8550f6127c8f5,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,3e1bb293042d50e6bf4fc7804c95fc4b03f2c7ac4f2063f2dc8256a5c06bf1b4,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.0036559999999999995,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,3.6559999999999997,True,True,False,,164,166,7,0.04216867469879518,36,2,56,0,0.03488372093023256,,12,4,0.3333333333333333,36,34,0,0.0,96,293984,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0001:event:001,1,1,full_rebuild,Full-Rebuild,Global reconstruction,False,445fe8ae45ace89fc80bbb4a7895760a0f686c888f1a8a5fcc339c6b0e11ad94,263b8348fb73a0aabf60e95f156847a855dc3b4d35c6289b2af8550f6127c8f5,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,3e1bb293042d50e6bf4fc7804c95fc4b03f2c7ac4f2063f2dc8256a5c06bf1b4,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.015788,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,15.788,True,True,False,,164,166,166,1.0,36,36,56,56,1.0,,12,12,1.0,36,34,34,1.0,96,535948,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0001:event:001,1,1,netkeeper,NetKeeper*,NetKeeper,True,445fe8ae45ace89fc80bbb4a7895760a0f686c888f1a8a5fcc339c6b0e11ad94,263b8348fb73a0aabf60e95f156847a855dc3b4d35c6289b2af8550f6127c8f5,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,3e1bb293042d50e6bf4fc7804c95fc4b03f2c7ac4f2063f2dc8256a5c06bf1b4,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.003926,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,3.926,True,True,False,,164,166,8,0.04819277108433735,36,2,56,0,0.03875968992248062,,12,3,0.25,36,34,0,0.0,96,293833,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0001:event:001,1,1,proposed,Proposed,This work,False,445fe8ae45ace89fc80bbb4a7895760a0f686c888f1a8a5fcc339c6b0e11ad94,263b8348fb73a0aabf60e95f156847a855dc3b4d35c6289b2af8550f6127c8f5,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,3e1bb293042d50e6bf4fc7804c95fc4b03f2c7ac4f2063f2dc8256a5c06bf1b4,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.004275999999999999,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,4.276,True,True,False,,164,166,7,0.04216867469879518,36,2,56,0,0.03488372093023256,,12,4,0.3333333333333333,36,34,0,0.0,96,293984,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0002:event:000,2,0,cspf,CSPF,CSPF,False,dc7c2c81298d210af388c49259ed83a8721b02bfb574f9a94feb1eebe7699989,e078e73213c54695f7147ce7ce5b8fa5d2f587171eee1b2b27f90ab930a2e68b,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,5fa46cb4552e4f881b6fb261bfb5834fc147dde9a7051e6a60f6bee57f453885,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.0036559999999999995,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,3.6559999999999997,True,True,False,,158,160,7,0.04375,36,2,58,0,0.03543307086614173,,12,4,0.3333333333333333,36,34,0,0.0,96,284794,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0002:event:000,2,0,full_rebuild,Full-Rebuild,Global reconstruction,False,dc7c2c81298d210af388c49259ed83a8721b02bfb574f9a94feb1eebe7699989,e078e73213c54695f7147ce7ce5b8fa5d2f587171eee1b2b27f90ab930a2e68b,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,5fa46cb4552e4f881b6fb261bfb5834fc147dde9a7051e6a60f6bee57f453885,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.015488000000000004,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,15.488000000000003,True,True,False,,158,160,160,1.0,36,36,58,58,1.0,,12,12,1.0,36,34,34,1.0,96,517987,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0002:event:000,2,0,netkeeper,NetKeeper*,NetKeeper,True,dc7c2c81298d210af388c49259ed83a8721b02bfb574f9a94feb1eebe7699989,e078e73213c54695f7147ce7ce5b8fa5d2f587171eee1b2b27f90ab930a2e68b,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,5fa46cb4552e4f881b6fb261bfb5834fc147dde9a7051e6a60f6bee57f453885,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.003926,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,3.926,True,True,False,,158,160,8,0.05,36,2,58,0,0.03937007874015748,,12,3,0.25,36,34,0,0.0,96,284645,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0002:event:000,2,0,proposed,Proposed,This work,False,dc7c2c81298d210af388c49259ed83a8721b02bfb574f9a94feb1eebe7699989,e078e73213c54695f7147ce7ce5b8fa5d2f587171eee1b2b27f90ab930a2e68b,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,5fa46cb4552e4f881b6fb261bfb5834fc147dde9a7051e6a60f6bee57f453885,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.004275999999999999,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,4.276,True,True,False,,158,160,7,0.04375,36,2,58,0,0.03543307086614173,,12,4,0.3333333333333333,36,34,0,0.0,96,284794,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0002:event:001,2,1,cspf,CSPF,CSPF,False,bc2396be3426ed1632197596fa2bb9bbaf3f640b930aeea4074e8ac3e907242f,c0a9eef606112dbe08afecd938372d6541ca9fb7fb77a67a3653b5e75eb15e86,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,7309240aea2a329092db12645a605bb44b2d26755bbfbe79cff9e507d9fa0bf2,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.006843999999999999,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,6.843999999999999,True,True,False,,168,176,49,0.2784090909090909,36,8,58,0,0.2111111111111111,,12,11,0.9166666666666666,36,28,0,0.0,96,324906,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0002:event:001,2,1,full_rebuild,Full-Rebuild,Global reconstruction,False,bc2396be3426ed1632197596fa2bb9bbaf3f640b930aeea4074e8ac3e907242f,c0a9eef606112dbe08afecd938372d6541ca9fb7fb77a67a3653b5e75eb15e86,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,7309240aea2a329092db12645a605bb44b2d26755bbfbe79cff9e507d9fa0bf2,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.016288,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,16.288,True,True,False,,168,176,176,1.0,36,36,58,58,1.0,,12,12,1.0,36,28,28,1.0,96,519399,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0002:event:001,2,1,netkeeper,NetKeeper*,NetKeeper,True,bc2396be3426ed1632197596fa2bb9bbaf3f640b930aeea4074e8ac3e907242f,c0a9eef606112dbe08afecd938372d6541ca9fb7fb77a67a3653b5e75eb15e86,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,7309240aea2a329092db12645a605bb44b2d26755bbfbe79cff9e507d9fa0bf2,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.007004,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,7.004,True,True,False,,168,175,45,0.2571428571428571,36,7,58,0,0.19330855018587362,,12,11,0.9166666666666666,36,28,0,0.0,96,320647,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0002:event:001,2,1,proposed,Proposed,This work,False,bc2396be3426ed1632197596fa2bb9bbaf3f640b930aeea4074e8ac3e907242f,c0a9eef606112dbe08afecd938372d6541ca9fb7fb77a67a3653b5e75eb15e86,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,7309240aea2a329092db12645a605bb44b2d26755bbfbe79cff9e507d9fa0bf2,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.007463999999999998,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,7.463999999999999,True,True,False,,168,176,49,0.2784090909090909,36,8,58,0,0.2111111111111111,,12,11,0.9166666666666666,36,28,0,0.0,96,324906,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0003:event:000,3,0,cspf,CSPF,CSPF,False,fa0665f6db9e3cde4e9f4baa392707d5f69834827473ce0f6d7dd9584e158f9a,e3641762b60f28855fbbd9ada9a2f1cedb102648957e2ed8ca2a5d9b9ea45091,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,4488e8849c723b0011c6b8c0a369218ab7055d9e2316a7806995555ba6be5ccd,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,,False,False,True,UNRESOLVABLE_BY_CSPF:exp4-link_degradation-capacity_reduction_30pct-seed-0003-event-000-sess-15:no_bandwidth_feasible_path,174,174,0,0.0,36,0,56,0,0.0,,12,0,0.0,36,35,0,0.0,0,0,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0003:event:000,3,0,full_rebuild,Full-Rebuild,Global reconstruction,False,fa0665f6db9e3cde4e9f4baa392707d5f69834827473ce0f6d7dd9584e158f9a,e3641762b60f28855fbbd9ada9a2f1cedb102648957e2ed8ca2a5d9b9ea45091,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,4488e8849c723b0011c6b8c0a369218ab7055d9e2316a7806995555ba6be5ccd,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.016188,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,16.188000000000002,True,True,False,,174,174,174,1.0,36,36,57,57,1.0,,12,12,1.0,36,35,35,1.0,96,572963,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0003:event:000,3,0,netkeeper,NetKeeper*,NetKeeper,True,fa0665f6db9e3cde4e9f4baa392707d5f69834827473ce0f6d7dd9584e158f9a,e3641762b60f28855fbbd9ada9a2f1cedb102648957e2ed8ca2a5d9b9ea45091,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,4488e8849c723b0011c6b8c0a369218ab7055d9e2316a7806995555ba6be5ccd,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.0037080000000000004,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,3.708,True,True,False,,174,175,4,0.022857142857142857,36,1,56,0,0.018726591760299626,,12,3,0.25,36,35,0,0.0,96,309765,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0003:event:000,3,0,proposed,Proposed,This work,False,fa0665f6db9e3cde4e9f4baa392707d5f69834827473ce0f6d7dd9584e158f9a,e3641762b60f28855fbbd9ada9a2f1cedb102648957e2ed8ca2a5d9b9ea45091,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,4488e8849c723b0011c6b8c0a369218ab7055d9e2316a7806995555ba6be5ccd,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.006804,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,6.804,True,True,False,,174,174,33,0.1896551724137931,36,0,57,2,0.13108614232209737,,12,12,1.0,36,35,7,0.2,96,356010,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0003:event:001,3,1,cspf,CSPF,CSPF,False,29a77fb167f59cfebe60d1fb7b5619ea68d229378a2963d9b05294265b84c7b0,13d9384f1f38973ca9238d5f95fb607df1ea6bf67ecc2c11fdb04a880b889f71,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,7691501dca439fbee42754becd8c31e5241446f0f6f8ca9c7ae7a58d256b9e78,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,,False,False,True,UNRESOLVABLE_BY_CSPF:exp4-link_degradation-capacity_reduction_30pct-seed-0003-event-001-sess-31:no_bandwidth_feasible_path,175,175,0,0.0,36,0,56,0,0.0,,12,0,0.0,36,35,0,0.0,0,0,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0003:event:001,3,1,full_rebuild,Full-Rebuild,Global reconstruction,False,29a77fb167f59cfebe60d1fb7b5619ea68d229378a2963d9b05294265b84c7b0,13d9384f1f38973ca9238d5f95fb607df1ea6bf67ecc2c11fdb04a880b889f71,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,7691501dca439fbee42754becd8c31e5241446f0f6f8ca9c7ae7a58d256b9e78,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.016238,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,16.238,True,True,False,,175,175,175,1.0,36,36,57,57,1.0,,12,12,1.0,36,35,35,1.0,96,575978,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0003:event:001,3,1,netkeeper,NetKeeper*,NetKeeper,True,29a77fb167f59cfebe60d1fb7b5619ea68d229378a2963d9b05294265b84c7b0,13d9384f1f38973ca9238d5f95fb607df1ea6bf67ecc2c11fdb04a880b889f71,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,7691501dca439fbee42754becd8c31e5241446f0f6f8ca9c7ae7a58d256b9e78,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.003798,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,3.798,True,True,False,,175,176,3,0.017045454545454544,36,1,56,0,0.014925373134328358,,12,4,0.3333333333333333,36,35,0,0.0,96,311508,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0003:event:001,3,1,proposed,Proposed,This work,False,29a77fb167f59cfebe60d1fb7b5619ea68d229378a2963d9b05294265b84c7b0,13d9384f1f38973ca9238d5f95fb607df1ea6bf67ecc2c11fdb04a880b889f71,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,7691501dca439fbee42754becd8c31e5241446f0f6f8ca9c7ae7a58d256b9e78,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.006333999999999999,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,6.334,True,True,False,,175,175,32,0.18285714285714286,36,0,57,2,0.12686567164179105,,12,9,0.75,36,35,7,0.2,96,356167,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0004:event:000,4,0,cspf,CSPF,CSPF,False,b7f6d04baeb4c45ba8415e0049128f3c2ebc2aa883e24d4e7471ed29f55cd01b,afa388c7da81a40c8791f17e70fc7658fef9ff072a734c0855bdebb2b79a4634,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,85b4715814dbc2ad7cac78d2175ec78b91ebdd9620a00b8d35d61d14332c07d6,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.008134,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,8.134,True,True,False,,173,181,72,0.39779005524861877,36,8,58,0,0.2909090909090909,,12,12,1.0,36,28,0,0.0,96,328185,0,False
exp4,pilot,exp4:capacity_stress:30:seed:0004:event:000,4,0,full_rebuild,Full-Rebuild,Global reconstruction,False,b7f6d04baeb4c45ba8415e0049128f3c2ebc2aa883e24d4e7471ed29f55cd01b,afa388c7da81a40c8791f17e70fc7658fef9ff072a734c0855bdebb2b79a4634,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,85b4715814dbc2ad7cac78d2175ec78b91ebdd9620a00b8d35d61d14332c07d6,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.016538,24,36,12,,,,,,,,capacity_degradation,0.3,,,,,16.538,True,True,False,,173,181,181,1.0,36,36,58,58,1.0,,12,12,1.0,36,28,28,1.0,96,492759,0,False
