experiment,mode,series,method_id,method_label,x_name,x_value,metric,mean,p50,p95,ci_lower,ci_upper,sample_count,cluster_count,bootstrap_iterations,numerator,denominator
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,11.0,gateway_change_ratio_percent,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,1,1,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,11.0,reconfiguration_latency_ms,10.237672700000001,10.237672700000001,10.237672700000001,10.237672700000001,10.237672700000001,1,1,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,11.0,rule_change_ratio_percent,43.529411764705884,43.529411764705884,43.529411764705884,43.529411764705884,43.529411764705884,1,1,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,11.0,success_rate_percent,100.0,100.0,100.0,100.0,100.0,1,1,5000,1,1
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,11.0,unaffected_disturbance_ratio_percent,0.0,0.0,0.0,0.0,0.0,1,1,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,12.0,gateway_change_ratio_percent,63.33333333333333,66.66666666666666,75.0,41.66666666666667,70.83333333333333,5,3,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,12.0,reconfiguration_latency_ms,10.486020555833333,10.54278955,11.009884214583334,10.05535525,10.967584214583333,5,3,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,12.0,rule_change_ratio_percent,43.24856130254112,42.10526315789473,49.24022214344795,38.161764705882355,48.907006971523096,5,3,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,12.0,success_rate_percent,100.0,100.0,100.0,100.0,100.0,5,3,5000,5,5
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,12.0,unaffected_disturbance_ratio_percent,0.0,0.0,0.0,0.0,0.0,5,3,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,13.0,gateway_change_ratio_percent,68.75,66.66666666666666,80.83333333333333,58.333333333333336,83.33333333333334,4,3,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,13.0,reconfiguration_latency_ms,10.865565895833335,10.860540441666668,11.070577450000002,10.638355250000002,10.99532745,4,3,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,13.0,rule_change_ratio_percent,47.96934297439314,47.600036294347156,54.26340383669454,41.41414141414141,55.26315789473685,4,3,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,13.0,success_rate_percent,100.0,100.0,100.0,100.0,100.0,4,3,5000,4,4
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,13.0,unaffected_disturbance_ratio_percent,0.0,0.0,0.0,0.0,0.0,4,3,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,14.0,gateway_change_ratio_percent,72.91666666666667,70.83333333333333,83.33333333333334,67.70833333333333,79.62962962962963,8,5,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,14.0,reconfiguration_latency_ms,10.972512405729168,10.949330510416667,11.5466732875,10.681546823611113,11.22263587142857,8,5,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,14.0,rule_change_ratio_percent,48.36102945227535,46.84466019417476,60.02643754130866,42.21185349797268,54.71214915817391,8,5,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,14.0,success_rate_percent,100.0,100.0,100.0,100.0,100.0,8,5,5000,8,8
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,14.0,unaffected_disturbance_ratio_percent,0.0,0.0,0.0,0.0,0.0,8,5,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,15.0,gateway_change_ratio_percent,91.66666666666666,91.66666666666666,91.66666666666666,91.66666666666666,91.66666666666666,2,1,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,15.0,reconfiguration_latency_ms,11.000753433333333,11.000753433333333,11.328803433333333,11.000753433333333,11.000753433333333,2,1,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,15.0,rule_change_ratio_percent,43.27094474153297,43.27094474153297,44.03297682709447,43.27094474153297,43.27094474153297,2,1,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,15.0,success_rate_percent,100.0,100.0,100.0,100.0,100.0,2,1,5000,2,2
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,15.0,unaffected_disturbance_ratio_percent,0.0,0.0,0.0,0.0,0.0,2,1,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,16.0,gateway_change_ratio_percent,75.0,75.0,75.0,75.0,75.0,1,1,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,16.0,reconfiguration_latency_ms,10.7428592125,10.7428592125,10.7428592125,10.7428592125,10.7428592125,1,1,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,16.0,rule_change_ratio_percent,49.45054945054945,49.45054945054945,49.45054945054945,49.45054945054945,49.45054945054945,1,1,5000,,
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,16.0,success_rate_percent,100.0,100.0,100.0,100.0,100.0,1,1,5000,1,1
exp3,pilot,affected_agents,proposed,Proposed,affected_agent_count,16.0,unaffected_disturbance_ratio_percent,0.0,0.0,0.0,0.0,0.0,1,1,5000,,
