run_id,seed,task_id,result_mode,verification_backend,real_ping_verification,real_iperf3_verification,num_agents,num_edges,num_gateways,cross_gateway_edge_ratio,version,success,failure_reason,control_plane_latency_ms,legacy_controller_compute_ms,formation_latency_ms,formation_latency_s,mapping_latency_ms,binding_latency_ms,feasibility_latency_ms,cross_layer_coordination_latency_ms,compile_latency_ms,transaction_planning_latency_ms,compilation_and_planning_latency_ms,installation_latency_ms,activation_latency_ms,verification_latency_ms,verifier_runtime_ms,session_count,rule_count,control_messages,control_bytes,rollback_triggered,rollback_success,t_task_received,t_mapping_finished,t_layer_binding_finished,t_feasibility_finished,t_compile_finished,t_stage_started,t_stage_finished,t_staged_verify_finished,t_activate_finished,t_stable_verify_finished
agents=20:seed=14,14,exp3-seed-0014,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,20,30,4,0.5,1,True,,4.04319167137146,3.8111843168735504,22.486906498670578,0.022486906498670578,0.3793984651565552,2.5215595960617065,0.25978684425354004,2.7813464403152466,0.6504394114017487,0.23200735449790955,0.8824467658996582,13.837359845638275,0.9084492921829224,3.6979056894779205,3.678295761346817,30,55,32,113015,False,False,21364345.44713133,21364345.447510727,21364345.450032286,21364345.450292073,21364345.450942513,21364345.45117452,21364345.46501188,21364345.46715259,21364345.46806845,21364345.469618235
agents=20:seed=15,15,exp3-seed-0015,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,20,30,4,0.5,1,True,,4.068933427333832,3.836102783679962,23.118309676647186,0.023118309676647186,0.37881359457969666,2.526409924030304,0.25610998272895813,2.782519906759262,0.6747692823410034,0.23283064365386963,0.907599925994873,14.383383095264435,0.9279362857341766,3.738056868314743,3.718201071023941,30,57,32,117651,False,False,21364345.470817763,21364345.471196577,21364345.473722987,21364345.473979097,21364345.474653866,21364345.474886697,21364345.48927008,21364345.49143513,21364345.492370494,21364345.493936073
agents=20:seed=16,16,exp3-seed-0016,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,20,30,4,0.5,1,True,,4.014559090137482,3.7853531539440155,21.897807717323303,0.021897807717323303,0.3808923065662384,2.515450119972229,0.25895237922668457,2.7744024991989136,0.6300583481788635,0.2292059361934662,0.8592642843723297,13.361215591430664,0.8947402238845825,3.627292811870575,3.60792875289917,30,53,32,108934,False,False,21364345.495147448,21364345.49552834,21364345.49804379,21364345.498302743,21364345.4989328,21364345.499162007,21364345.512523223,21364345.514618963,21364345.515520982,21364345.517045256
agents=20:seed=17,17,exp3-seed-0017,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,20,30,4,0.5,1,True,,3.998085856437683,3.770258277654648,21.051160991191864,0.021051160991191864,0.38005784153938293,2.532314509153366,0.26417896151542664,2.7964934706687927,0.5937069654464722,0.22782757878303528,0.8215345442295074,12.60567456483841,0.8737780153751373,3.573622554540634,3.554120659828186,30,50,32,102343,False,False,21364345.518244527,21364345.518624585,21364345.5211569,21364345.52142108,21364345.522014786,21364345.522242613,21364345.534848288,21364345.53692481,21364345.537806056,21364345.53929569
agents=20:seed=18,18,exp3-seed-0018,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,20,30,4,0.5,1,True,,4.04725968837738,3.8167424499988556,22.693783044815063,0.022693783044815063,0.3787018358707428,2.516496926546097,0.257689505815506,2.774186432361603,0.66385418176651,0.23051723837852478,0.8943714201450348,14.020372182130814,0.9160079061985016,3.710143268108368,3.6909356713294983,30,56,32,115112,False,False,21364345.54049241,21364345.540871114,21364345.54338761,21364345.5436453,21364345.544309154,21364345.54453967,21364345.558560044,21364345.560710933,21364345.5616341,21364345.563186195
agents=20:seed=19,19,exp3-seed-0019,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,20,30,4,0.5,1,True,,4.056524485349655,3.8264207541942596,22.852759808301926,0.022852759808301926,0.3770962357521057,2.5196559727191925,0.26174262166023254,2.781398594379425,0.6679259240627289,0.2301037311553955,0.8980296552181244,14.173682779073715,0.9074099361896515,3.715142607688904,3.695383667945862,30,56,32,115241,False,False,21364345.56439386,21364345.564770956,21364345.56729061,21364345.567552354,21364345.56822028,21364345.568450384,21364345.582624067,21364345.584777623,21364345.58569256,21364345.58724662
agents=20:seed=20,20,exp3-seed-0020,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,20,30,4,0.5,1,True,,4.01296466588974,3.7819035351276398,22.151552140712738,0.022151552140712738,0.37865713238716125,2.502184361219406,0.2567954361438751,2.7589797973632812,0.6442666053771973,0.23106113076210022,0.8753277361392975,13.580340892076492,0.8950941264629364,3.6631524562835693,3.643825650215149,30,54,32,110927,False,False,21364345.58845325,21364345.588831905,21364345.59133409,21364345.591590885,21364345.59223515,21364345.592466213,21364345.606046554,21364345.6081708,21364345.60907331,21364345.6106048
agents=20:seed=21,21,exp3-seed-0021,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,20,30,4,0.5,1,True,,4.070185124874115,3.837753087282181,23.375824093818665,0.023375824093818665,0.3831237554550171,2.5112703442573547,0.25879964232444763,2.7700699865818024,0.6845593452453613,0.2324320375919342,0.9169913828372955,14.62114229798317,0.926777720451355,3.757718950510025,3.7381239235401154,30,58,32,119535,False,False,21364345.611804344,21364345.612187468,21364345.614698738,21364345.614957538,21364345.615642097,21364345.61587453,21364345.63049567,21364345.63267794,21364345.633612115,21364345.635180168
agents=20:seed=22,22,exp3-seed-0022,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,20,30,4,0.5,1,True,,4.041824489831924,3.8108043372631073,22.209003567695618,0.022209003567695618,0.37956610321998596,2.520877867937088,0.2620406448841095,2.7829185128211975,0.6483197212219238,0.23102015256881714,0.879339873790741,13.575907796621323,0.9029582142829895,3.688313066959381,3.6689341068267822,30,54,32,111070,False,False,21364345.636388227,21364345.636767793,21364345.63928867,21364345.639550712,21364345.64019903,21364345.64043005,21364345.65400596,21364345.656142045,21364345.657052398,21364345.65859723
agents=20:seed=23,23,exp3-seed-0023,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,20,30,4,0.5,1,True,,4.055976867675781,3.8246698677539825,22.76621386408806,0.02276621386408806,0.38366392254829407,2.515207976102829,0.2621300518512726,2.7773380279541016,0.6636679172515869,0.2313069999217987,0.8949749171733856,14.070127159357071,0.9189099073410034,3.721199929714203,3.7015527486801147,30,56,32,115184,False,False,21364345.659794383,21364345.660178047,21364345.662693255,21364345.662955385,21364345.663619053,21364345.66385036,21364345.677920487,21364345.680075698,21364345.681002263,21364345.682560597
agents=20:seed=24,24,exp3-seed-0024,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,20,30,4,0.5,1,True,,4.060104489326477,3.8268789649009705,22.78369665145874,0.02278369665145874,0.38444623351097107,2.517126500606537,0.258423388004303,2.77554988861084,0.6668828427791595,0.2332255244255066,0.9001083672046661,14.10825178027153,0.9077712893486023,3.7075690925121307,3.688037395477295,30,56,32,115342,False,False,21364345.6837576,21364345.684142046,21364345.686659172,21364345.686917596,21364345.68758448,21364345.687817704,21364345.701925956,21364345.70407223,21364345.70498756,21364345.706541296
agents=20:seed=25,25,exp3-seed-0025,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,20,30,4,0.5,1,True,,3.9936117827892303,3.766961395740509,21.392256021499634,0.021392256021499634,0.38439035415649414,2.5134682655334473,0.2591535449028015,2.772621810436249,0.6099492311477661,0.2266503870487213,0.8365996181964874,12.904509902000427,0.8873715996742249,3.6067627370357513,3.587394952774048,30,51,32,104571,False,False,21364345.707745757,21364345.708130147,21364345.710643616,21364345.71090277,21364345.71151272,21364345.71173937,21364345.72464388,21364345.726725608,21364345.727620095,21364345.729138013
agents=20:seed=26,26,exp3-seed-0026,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,20,30,4,0.5,1,True,,3.9521008729934692,3.7263110280036926,21.037310361862183,0.021037310361862183,0.38174912333488464,2.488844096660614,0.2645328640937805,2.7533769607543945,0.5911849439144135,0.2257898449897766,0.8169747889041901,12.647781521081924,0.8759871125221252,3.5614408552646637,3.5419799387454987,30,50,32,102499,False,False,21364345.730333734,21364345.730715483,21364345.733204328,21364345.73346886,21364345.734060045,21364345.734285835,21364345.746933617,21364345.74899918,21364345.749882467,21364345.751371045
agents=20:seed=27,27,exp3-seed-0027,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,20,30,4,0.5,1,True,,4.077848047018051,3.8465969264507294,22.843293845653534,0.022843293845653534,0.3795139491558075,2.541869878768921,0.26033446192741394,2.802204340696335,0.664878636598587,0.23125112056732178,0.8961297571659088,14.122869819402695,0.9118504822254181,3.73072549700737,3.711264580488205,30,56,32,115149,False,False,21364345.7525766,21364345.752956115,21364345.755497985,21364345.75575832,21364345.756423198,21364345.75665445,21364345.77077732,21364345.77292598,21364345.77384513,21364345.775419895
agents=20:seed=28,28,exp3-seed-0028,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,20,30,4,0.5,1,True,,4.052862524986267,3.822486847639084,22.852569818496704,0.022852569818496704,0.3797560930252075,2.5182291865348816,0.2567507326602936,2.774979919195175,0.6677508354187012,0.23037567734718323,0.8981265127658844,14.165561646223068,0.9168162941932678,3.717329353094101,3.697991371154785,30,56,32,115155,False,False,21364345.776637305,21364345.77701706,21364345.77953529,21364345.77979204,21364345.78045979,21364345.780690167,21364345.79485573,21364345.797011133,21364345.79793513,21364345.799489874
agents=20:seed=29,29,exp3-seed-0029,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,20,30,4,0.5,1,True,,4.053335636854172,3.8219504058361053,22.758040577173233,0.022758040577173233,0.37778913974761963,2.517174929380417,0.2609826624393463,2.778157591819763,0.6660036742687225,0.2313852310180664,0.8973889052867889,14.08979669213295,0.90804323554039,3.7068650126457214,3.687240183353424,30,56,32,115160,False,False,21364345.800706603,21364345.80108439,21364345.803601567,21364345.80386255,21364345.804528553,21364345.80475994,21364345.818849735,21364345.820999112,21364345.82191468,21364345.823464643
agents=40:seed=0,0,exp3-seed-0000,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.599970489740372,8.243344724178314,48.020750284194946,0.048020750284194946,0.7376931607723236,5.368661135435104,0.7299371063709259,6.09859824180603,1.4070533215999603,0.3566257655620575,1.7636790871620178,29.055297374725342,1.5002712607383728,8.86521115899086,8.844997733831406,60,119,32,241343,False,False,21364345.82571898,21364345.826456673,21364345.831825335,21364345.83255527,21364345.833962325,21364345.83431895,21364345.86337425,21364345.868232075,21364345.86973997,21364345.87373973
agents=40:seed=1,1,exp3-seed-0001,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.452076464891434,8.106585592031479,44.5379801094532,0.0445379801094532,0.7351599633693695,5.3391121327877045,0.7329322397708893,6.072044372558594,1.2993812561035156,0.34549087285995483,1.6448721289634705,26.09339728951454,1.4623291790485382,8.530177175998688,8.510231971740723,60,108,32,217991,False,False,21364345.876141485,21364345.876876645,21364345.882215757,21364345.88294869,21364345.88424807,21364345.88459356,21364345.91068696,21364345.915376376,21364345.916846327,21364345.920679465
agents=40:seed=2,2,exp3-seed-0002,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.559435606002808,8.208077400922775,46.5409941971302,0.0465409941971302,0.7371492683887482,5.369003862142563,0.7340088486671448,6.103012710809708,1.3679154217243195,0.35135820508003235,1.7192736268043518,27.739040553569794,1.4995560050010681,8.742962032556534,8.722875267267227,60,114,32,230721,False,False,21364345.92306429,21364345.92380144,21364345.929170445,21364345.929904453,21364345.93127237,21364345.931623727,21364345.959362768,21364345.96417355,21364345.96568095,21364345.969605286
agents=40:seed=3,3,exp3-seed-0003,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.43200832605362,8.083835244178772,45.41735351085663,0.04541735351085663,0.7391609251499176,5.265183746814728,0.7606074213981628,6.025791168212891,1.3188831508159637,0.3481730818748474,1.6670562326908112,26.7205610871315,1.4868006110191345,8.777983486652374,8.757337927818298,60,110,32,222146,False,False,21364345.971998926,21364345.972738087,21364345.97800327,21364345.97876388,21364345.98008276,21364345.980430935,21364346.007151496,21364346.01202018,21364346.013515167,21364346.01741628
agents=40:seed=4,4,exp3-seed-0004,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,14.673583209514618,14.328230172395706,49.86219108104706,0.04986219108104706,0.7454678416252136,11.595632880926132,0.7333643734455109,12.328997254371643,1.2537650763988495,0.34535303711891174,1.5991181135177612,25.38558468222618,1.4352761209011078,8.367747068405151,8.34733247756958,60,105,32,211409,False,False,21364346.01979992,21364346.02054539,21364346.032141022,21364346.032874387,21364346.03412815,21364346.034473505,21364346.05985909,21364346.064457186,21364346.0659002,21364346.069662113
agents=40:seed=5,5,exp3-seed-0005,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.436419069766998,8.086547255516052,46.68658226728439,0.04668658226728439,0.7411092519760132,5.230959504842758,0.7272884249687195,5.958247929811478,1.3871900737285614,0.34987181425094604,1.7370618879795074,28.084706515073776,1.4873407781124115,8.678115904331207,8.65817442536354,60,116,32,235144,False,False,21364346.07202378,21364346.07276489,21364346.077995848,21364346.078723136,21364346.080110326,21364346.0804602,21364346.108544905,21364346.113287717,21364346.114782576,21364346.11871036
agents=40:seed=6,6,exp3-seed-0006,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.553307503461838,8.201982825994492,46.57759517431259,0.04657759517431259,0.7377117872238159,5.3537823259830475,0.741180032491684,6.0949623584747314,1.3693086802959442,0.3513246774673462,1.7206333577632904,27.80887484550476,1.4941617846488953,8.721251040697098,8.700959384441376,60,115,32,232815,False,False,21364346.121105958,21364346.12184367,21364346.127197452,21364346.127938632,21364346.12930794,21364346.129659265,21364346.15746814,21364346.1622304,21364346.163732253,21364346.167683553
agents=40:seed=7,7,exp3-seed-0007,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.40863585472107,8.060090243816376,45.487988740205765,0.045487988740205765,0.7420666515827179,5.256000906229019,0.7315985858440399,5.987599492073059,1.3304241001605988,0.3485456109046936,1.6789697110652924,27.024421840906143,1.4726519584655762,8.582279086112976,8.561987429857254,60,112,32,226385,False,False,21364346.170062855,21364346.17080492,21364346.176060922,21364346.17679252,21364346.178122945,21364346.17847149,21364346.205495913,21364346.210201982,21364346.211682554,21364346.215550844
agents=40:seed=8,8,exp3-seed-0008,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.419495075941086,8.071769028902054,46.87168076634407,0.04687168076634407,0.742204487323761,5.244102329015732,0.7407553493976593,5.984857678413391,1.3447068631649017,0.347726047039032,1.6924329102039337,28.051912784576416,1.5165992081165314,8.883673697710037,8.859261870384216,60,113,32,228621,False,False,21364346.217929017,21364346.21867122,21364346.223915324,21364346.22465608,21364346.226000786,21364346.226348512,21364346.254400425,21364346.25937004,21364346.260894526,21364346.264800698
agents=40:seed=9,9,exp3-seed-0009,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.4141306579113,8.06351751089096,43.89632120728493,0.04389632120728493,0.7581375539302826,5.288999527692795,0.7384493947029114,6.027448922395706,1.277931034564972,0.35061314702033997,1.628544181585312,25.61124414205551,1.4487579464912415,8.422188460826874,8.402008563280106,60,106,32,213381,False,False,21364346.267349776,21364346.268107913,21364346.273396913,21364346.274135362,21364346.275413293,21364346.275763907,21364346.30137515,21364346.30600855,21364346.307465076,21364346.311246097
agents=40:seed=10,10,exp3-seed-0010,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.473321795463562,8.123189210891724,45.61111703515053,0.04561111703515053,0.744502991437912,5.281917750835419,0.7563531398773193,6.038270890712738,1.3404153287410736,0.3501325845718384,1.690547913312912,27.032818645238876,1.4765113592147827,8.628465235233307,8.608434349298477,60,112,32,226319,False,False,21364346.313617036,21364346.31436154,21364346.319643456,21364346.32039981,21364346.321740225,21364346.322090358,21364346.349123176,21364346.35386416,21364346.355348583,21364346.359228153
agents=40:seed=11,11,exp3-seed-0011,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.371453732252121,8.025791496038437,44.07700523734093,0.04407700523734093,0.7392801344394684,5.268167704343796,0.7361099123954773,6.004277616739273,1.2822337448596954,0.3456622362136841,1.6278959810733795,25.777600705623627,1.4511123299598694,8.47683846950531,8.456546813249588,60,107,32,215514,False,False,21364346.36161207,21364346.36235135,21364346.36761952,21364346.368355628,21364346.36963786,21364346.369983524,21364346.395761125,21364346.400424752,21364346.40188361,21364346.405689076
agents=40:seed=12,12,exp3-seed-0012,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.353907614946365,8.005987852811813,44.7128601372242,0.0447128601372242,0.7417090237140656,5.23018091917038,0.7279552519321442,5.958136171102524,1.306142657995224,0.347919762134552,1.654062420129776,26.337265968322754,1.4736168086528778,8.5480697453022,8.528009057044983,60,109,32,219927,False,False,21364346.408064947,21364346.408806656,21364346.414036836,21364346.41476479,21364346.416070934,21364346.416418854,21364346.44275612,21364346.447417106,21364346.448898446,21364346.452777807
agents=40:seed=13,13,exp3-seed-0013,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.554115891456604,8.202891796827316,46.628687530756,0.046628687530756,0.7417723536491394,5.26859238743782,0.7342062890529633,6.002798676490784,1.4583207666873932,0.3512240946292877,1.809544861316681,27.87133678793907,1.4955289661884308,8.70770588517189,8.687172085046768,60,115,32,232939,False,False,21364346.45516058,21364346.455902353,21364346.461170945,21364346.46190515,21364346.463363472,21364346.463714696,21364346.491586033,21364346.49636545,21364346.497868985,21364346.501789268
agents=40:seed=14,14,exp3-seed-0014,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.460544049739838,8.1106498837471,45.674264430999756,0.045674264430999756,0.7413215935230255,5.273055285215378,0.7470510900020599,6.020106375217438,1.3492219150066376,0.3498941659927368,1.6991160809993744,27.095850557088852,1.47966668009758,8.638203144073486,8.617646992206573,60,112,32,226297,False,False,21364346.504178856,21364346.504920177,21364346.510193232,21364346.510940284,21364346.512289505,21364346.5126394,21364346.53973525,21364346.544449866,21364346.545937408,21364346.54985312
agents=40:seed=15,15,exp3-seed-0015,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.443467319011688,8.094124495983124,45.64956575632095,0.04564956575632095,0.7384493947029114,5.263779312372208,0.7452741265296936,6.009053438901901,1.3466216623783112,0.34934282302856445,1.6959644854068756,27.038443833589554,1.4909729361534119,8.6766816675663,8.656293153762817,60,112,32,226510,False,False,21364346.552246068,21364346.552984517,21364346.558248296,21364346.55899357,21364346.560340192,21364346.560689535,21364346.58772798,21364346.592476126,21364346.59397496,21364346.597895633
agents=40:seed=16,16,exp3-seed-0016,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.450470864772797,8.106280118227005,44.461656361818314,0.044461656361818314,0.7429458200931549,5.2435509860515594,0.7326304912567139,5.976181477308273,1.3871528208255768,0.3441907465457916,1.7313435673713684,26.056531816720963,1.47300586104393,8.481647819280624,8.461374789476395,60,108,32,217843,False,False,21364346.60029192,21364346.601034865,21364346.606278416,21364346.607011046,21364346.6083982,21364346.60874239,21364346.63479892,21364346.639425937,21364346.64090663,21364346.644753575
agents=40:seed=17,17,exp3-seed-0017,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.467532694339752,8.119575679302216,44.90350931882858,0.04490350931882858,0.7430985569953918,5.3177811205387115,0.7538050413131714,6.071586161851883,1.3048909604549408,0.3479570150375366,1.6528479754924774,26.405278593301773,1.4733672142028809,8.557330816984177,8.537281304597855,60,109,32,219979,False,False,21364346.647131592,21364346.64787469,21364346.65319247,21364346.653946277,21364346.655251168,21364346.655599125,21364346.682004403,21364346.686692905,21364346.688174058,21364346.6920351
agents=40:seed=18,18,exp3-seed-0018,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.408773690462112,8.063755929470062,44.358886778354645,0.044358886778354645,0.7433295249938965,5.290590226650238,0.7342174649238586,6.024807691574097,1.295618712902069,0.34501776099205017,1.6406364738941193,26.044614613056183,1.45026296377182,8.45523551106453,8.435185998678207,60,108,32,217615,False,False,21364346.694419496,21364346.695162825,21364346.700453416,21364346.701187633,21364346.70248325,21364346.70282827,21364346.728872884,21364346.733489756,21364346.734947752,21364346.738778383
agents=40:seed=19,19,exp3-seed-0019,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.496761322021484,8.1503726541996,44.28781569004059,0.04428781569004059,0.7449537515640259,5.273204296827316,0.7445588707923889,6.017763167619705,1.3876557350158691,0.34638866782188416,1.7340444028377533,25.83993971347809,1.4599151909351349,8.49119946360588,8.471105247735977,60,107,32,215675,False,False,21364346.741168335,21364346.74191329,21364346.747186493,21364346.747931052,21364346.749318708,21364346.749665096,21364346.775505036,21364346.780136798,21364346.78160461,21364346.78545615
agents=40:seed=20,20,exp3-seed-0020,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.398294448852539,8.043564856052399,43.49537566304207,0.04349537566304207,0.7465146481990814,5.283951759338379,0.7543005049228668,6.038252264261246,1.2587979435920715,0.3547295928001404,1.613527536392212,25.282714515924454,1.427147537469864,8.387219160795212,8.367296308279037,60,105,32,211278,False,False,21364346.78783788,21364346.788584396,21364346.793868348,21364346.79462265,21364346.795881446,21364346.796236176,21364346.82151889,21364346.826118093,21364346.827552788,21364346.831333257
agents=40:seed=21,21,exp3-seed-0021,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.524790406227112,8.168470114469528,46.71064391732216,0.04671064391732216,0.7413923740386963,5.308009684085846,0.7445849478244781,6.052594631910324,1.3744831085205078,0.3563202917575836,1.7308034002780914,27.9180146753788,1.4974623918533325,8.770376443862915,8.749928325414658,60,115,32,232945,False,False,21364346.833729874,21364346.834471267,21364346.839779276,21364346.84052386,21364346.841898344,21364346.842254665,21364346.87017268,21364346.87497002,21364346.876475267,21364346.88044052
agents=40:seed=22,22,exp3-seed-0022,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.407138288021088,8.06337222456932,43.25748234987259,0.04325748234987259,0.742647796869278,5.25258481502533,0.7307939231395721,5.983378738164902,1.337345689535141,0.34376606345176697,1.681111752986908,24.995792657136917,1.4392659068107605,8.415285497903824,8.395154029130936,60,104,32,209272,False,False,21364346.88284332,21364346.883585967,21364346.888838552,21364346.889569346,21364346.89090669,21364346.891250458,21364346.91624625,21364346.92088305,21364346.922330096,21364346.9261008
agents=40:seed=23,23,exp3-seed-0023,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.408989757299423,8.059214800596237,45.32913863658905,0.04532913863658905,0.7405653595924377,5.2610523998737335,0.7295086979866028,5.990561097860336,1.3280883431434631,0.34977495670318604,1.6778632998466492,26.761699467897415,1.483723521232605,8.674725890159607,8.65483283996582,60,111,32,224183,False,False,21364346.928487223,21364346.929227788,21364346.93448884,21364346.93521835,21364346.936546437,21364346.936896212,21364346.963657912,21364346.96843072,21364346.969922144,21364346.97381636
agents=40:seed=24,24,exp3-seed-0024,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.324261754751205,7.950551807880402,43.158549815416336,0.043158549815416336,0.7450133562088013,5.247674882411957,0.7271766662597656,5.974851548671722,1.230686902999878,0.37370994687080383,1.6043968498706818,25.003671646118164,1.426052302122116,8.40456411242485,8.384697139263153,60,104,32,209334,False,False,21364346.976237833,21364346.976982847,21364346.98223052,21364346.9829577,21364346.984188385,21364346.984562095,21364347.009565767,21364347.014191132,21364347.015625034,21364347.019396383
agents=40:seed=25,25,exp3-seed-0025,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.545324206352234,8.195526897907257,45.21738737821579,0.04521738737821579,0.7443949580192566,5.302555859088898,0.7409341633319855,6.043490022420883,1.4076419174671173,0.3497973084449768,1.7574392259120941,26.53689682483673,1.4653988182544708,8.669767528772354,8.649766445159912,60,110,32,222496,False,False,21364347.021782372,21364347.022526767,21364347.027829323,21364347.028570257,21364347.0299779,21364347.030327696,21364347.056864593,21364347.06163438,21364347.0631075,21364347.06699976
agents=40:seed=26,26,exp3-seed-0026,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.430466055870056,8.082147687673569,45.02854123711586,0.04502854123711586,0.7410682737827301,5.268950015306473,0.7452480494976044,6.014198064804077,1.3268813490867615,0.3483183681964874,1.675199717283249,26.516322046518326,1.4736466109752655,8.608106523752213,8.587576448917389,60,110,32,222394,False,False,21364347.06939279,21364347.070133857,21364347.075402807,21364347.076148055,21364347.077474937,21364347.077823255,21364347.104339577,21364347.109084323,21364347.110565875,21364347.11442133
agents=40:seed=27,27,exp3-seed-0027,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.387282490730286,8.041977882385254,44.453490525484085,0.044453490525484085,0.7454343140125275,5.269009619951248,0.7299073040485382,5.998916923999786,1.29762664437294,0.34530460834503174,1.6429312527179718,26.008855551481247,1.4771372079849243,8.580215275287628,8.560273796319962,60,108,32,217811,False,False,21364347.116815366,21364347.1175608,21364347.12282981,21364347.123559717,21364347.124857344,21364347.12520265,21364347.151211504,21364347.15591716,21364347.15740194,21364347.161268856
agents=40:seed=28,28,exp3-seed-0028,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,40,60,4,0.5,1,True,,8.569810539484024,8.21685791015625,45.824624598026276,0.045824624598026276,0.7490627467632294,5.282185971736908,0.7462501525878906,6.028436124324799,1.439359039068222,0.35295262932777405,1.792311668395996,27.0271897315979,1.4972425997257233,8.730381727218628,8.710164576768875,60,112,32,226345,False,False,21364347.163668696,21364347.16441776,21364347.169699945,21364347.170446195,21364347.171885554,21364347.172238506,21364347.199265696,21364347.204060577,21364347.205565553,21364347.20949332
