num_agents,num_edges_mean,num_gateways,runs,successful_runs,failed_runs,success_rate,result_mode,verification_backend,real_ping_verification,real_iperf3_verification,control_plane_latency_ms_count,control_plane_latency_ms_mean,control_plane_latency_ms_median,control_plane_latency_ms_std,control_plane_latency_ms_ci95,control_plane_latency_ms_p95,legacy_controller_compute_ms_count,legacy_controller_compute_ms_mean,legacy_controller_compute_ms_median,legacy_controller_compute_ms_std,legacy_controller_compute_ms_ci95,legacy_controller_compute_ms_p95,formation_latency_ms_count,formation_latency_ms_mean,formation_latency_ms_median,formation_latency_ms_std,formation_latency_ms_ci95,formation_latency_ms_p95,formation_latency_s_count,formation_latency_s_mean,formation_latency_s_median,formation_latency_s_std,formation_latency_s_ci95,formation_latency_s_p95,mapping_latency_ms_count,mapping_latency_ms_mean,mapping_latency_ms_median,mapping_latency_ms_std,mapping_latency_ms_ci95,mapping_latency_ms_p95,binding_latency_ms_count,binding_latency_ms_mean,binding_latency_ms_median,binding_latency_ms_std,binding_latency_ms_ci95,binding_latency_ms_p95,feasibility_latency_ms_count,feasibility_latency_ms_mean,feasibility_latency_ms_median,feasibility_latency_ms_std,feasibility_latency_ms_ci95,feasibility_latency_ms_p95,cross_layer_coordination_latency_ms_count,cross_layer_coordination_latency_ms_mean,cross_layer_coordination_latency_ms_median,cross_layer_coordination_latency_ms_std,cross_layer_coordination_latency_ms_ci95,cross_layer_coordination_latency_ms_p95,compile_latency_ms_count,compile_latency_ms_mean,compile_latency_ms_median,compile_latency_ms_std,compile_latency_ms_ci95,compile_latency_ms_p95,transaction_planning_latency_ms_count,transaction_planning_latency_ms_mean,transaction_planning_latency_ms_median,transaction_planning_latency_ms_std,transaction_planning_latency_ms_ci95,transaction_planning_latency_ms_p95,compilation_and_planning_latency_ms_count,compilation_and_planning_latency_ms_mean,compilation_and_planning_latency_ms_median,compilation_and_planning_latency_ms_std,compilation_and_planning_latency_ms_ci95,compilation_and_planning_latency_ms_p95,installation_latency_ms_count,installation_latency_ms_mean,installation_latency_ms_median,installation_latency_ms_std,installation_latency_ms_ci95,installation_latency_ms_p95,activation_latency_ms_count,activation_latency_ms_mean,activation_latency_ms_median,activation_latency_ms_std,activation_latency_ms_ci95,activation_latency_ms_p95,verification_latency_ms_count,verification_latency_ms_mean,verification_latency_ms_median,verification_latency_ms_std,verification_latency_ms_ci95,verification_latency_ms_p95,verifier_runtime_ms_count,verifier_runtime_ms_mean,verifier_runtime_ms_median,verifier_runtime_ms_std,verifier_runtime_ms_ci95,verifier_runtime_ms_p95,session_count_count,session_count_mean,session_count_median,session_count_std,session_count_ci95,session_count_p95,rule_count_count,rule_count_mean,rule_count_median,rule_count_std,rule_count_ci95,rule_count_p95,control_messages_count,control_messages_mean,control_messages_median,control_messages_std,control_messages_ci95,control_messages_p95,control_bytes_count,control_bytes_mean,control_bytes_median,control_bytes_std,control_bytes_ci95,control_bytes_p95
10,15.0,4,30,30,0,1.0,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,30,2.3939985781908035,2.3917779326438904,0.04791849171711983,0.017147412038926117,2.452860213816166,30,2.21139465769132,2.2101234644651413,0.040979242095753016,0.014664233453068679,2.271164394915104,30,14.98833696047465,15.044039115309715,0.5727218625988507,0.20494588643688635,15.83646908402443,30,0.014988336960474651,0.015044039115309715,0.0005727218625988506,0.00020494588643688632,0.01583646908402443,30,0.2066000054279963,0.2067089080810547,0.009099217779250574,0.0032561132644537663,0.22260621190071106,30,1.3617612421512604,1.3529732823371887,0.029699679980786594,0.010627893988425457,1.3992033898830414,30,0.13490480681260428,0.13479962944984436,0.0021634071582712308,0.0007741653090801574,0.13843420892953873,30,1.4966660489638646,1.4877989888191223,0.03127060493551247,0.01119004226387487,1.5366710722446442,30,0.5081286032994589,0.5138572305440903,0.02079607575909817,0.0074417801365517,0.5358923226594925,30,0.18260392049948374,0.18048472702503204,0.011304825273660012,0.004045379769878226,0.18689073622226715,30,0.6907325237989426,0.6944667547941208,0.02166989458960993,0.0077544721891858286,0.7185244932770729,30,9.661922603845596,9.723315015435219,0.46757108757594956,0.16731816484301312,10.357357747852802,30,0.7162452985843023,0.7183719426393509,0.012174938784676561,0.004356745890959765,0.7337061688303947,30,2.216170479853948,2.2227372974157333,0.09258961627376175,0.033132768663605996,2.285442128777504,30,2.1971944719552994,2.2040773183107376,0.09240886799300577,0.033068088722013785,2.2657113149762154,30,15.0,15.0,0.0,0.0,15.0,30,36.7,37.0,1.7645943169602116,0.6314519666664256,39.0,30,32.0,32.0,0.0,0.0,32.0,30,77809.63333333333,78433.5,3754.9472238665335,1343.690607212026,82746.65
20,30.0,4,30,30,0,1.0,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,30,4.043646032611529,4.047876223921776,0.03979936991814406,0.014242021616724559,4.109491221606731,30,3.8129174460967383,3.8173459470272064,0.03744406227983304,0.013399185602791344,3.8736624643206596,30,22.465377921859425,22.59034477174282,0.8319726307304024,0.29771758235759865,23.809458501636982,30,0.022465377921859424,0.02259034477174282,0.0008319726307304023,0.00029771758235759864,0.02380945850163698,30,0.3806835661331813,0.3800541162490845,0.0021934309876655467,0.0007849091984465003,0.3843652084469795,30,2.522014702359835,2.5197193026542664,0.013430011662916994,0.004805867952420242,2.5443511083722115,30,0.2601630985736847,0.2603083848953247,0.002510806399124984,0.0008984805308549944,0.26437360793352127,30,2.78217780093352,2.780832350254059,0.013866927795480264,0.004962216382494885,2.8047101572155952,30,0.6500560790300369,0.6540976464748383,0.03146112633403762,0.011258219470745848,0.6961070001125336,30,0.23072858651479086,0.23098289966583252,0.0025758998980979276,0.0009217739403081491,0.23533683270215988,30,0.8807846655448278,0.8852817118167877,0.033799601686727826,0.012095032128626854,0.9313600137829781,30,13.821099574367205,13.928866013884544,0.7087322774585205,0.2536165883227473,14.97538611292839,30,0.9080366541941961,0.9082462638616562,0.01679414835494466,0.006009708806886425,0.9320821613073349,30,3.692595660686493,3.706684336066246,0.07501592090470766,0.026844102540334064,3.818525187671184,30,3.6730789889891944,3.6870762705802917,0.07497663048897896,0.026830042645635,3.7990793585777283,30,30.0,30.0,0.0,0.0,30.0,30,54.8,55.5,2.7593102586422344,0.9874064949183271,59.0,30,32.0,32.0,0.0,0.0,32.0,30,112671.8,114063.5,5900.844120795858,2111.5899497439987,121637.45
40,60.0,4,30,30,0,1.0,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,30,8.662823090950647,8.446969091892242,1.137303607299405,0.40697886909392234,8.586398512125015,30,8.312711616357168,8.098594844341278,1.138206081321814,0.4073018152752845,8.231425657868385,30,45.43075350423654,45.37324607372284,1.443892121116144,0.5166901597550051,47.50366900116205,30,0.04543075350423654,0.04537324607372284,0.0014438921211161438,0.000516690159755005,0.04750366900116205,30,0.7424725840489069,0.7419195026159286,0.004247718841623764,0.001520026665964739,0.7479161024093628,30,5.492148175835609,5.271032452583313,1.1533487594983638,0.41272055306859834,5.3688496351242065,30,0.7389699419339498,0.7371101528406143,0.009202795154958004,0.0032931779523335696,0.7554294541478157,30,6.231118117769559,6.0189347714185715,1.152363781154761,0.4123680830950673,6.101026199758053,30,1.3391209145387013,1.3388805091381073,0.05406316252019641,0.019346254246354555,1.425086334347725,30,0.3501114745934804,0.34955888986587524,0.005669950183167183,0.00202896561529746,0.35648830235004425,30,1.6892323891321819,1.68582983314991,0.053900810336475646,0.019288157263542282,1.7794270068407059,30,26.68583244085312,26.628728955984116,1.014942228960037,0.3631924121991104,28.069949336349964,30,1.4739744365215302,1.475078985095024,0.023602509733768616,0.008446049636681278,1.5025701373815536,30,8.608123535911242,8.61828587949276,0.14410165838258038,0.05156611619509455,8.825958706438541,30,8.587788666288057,8.598005399107933,0.14375594063202454,0.051442402686895095,8.805550821125507,30,60.0,60.0,0.0,0.0,60.0,30,110.33333333333333,110.0,3.826705915133738,1.369369125096036,115.55,30,32.0,32.0,0.0,0.0,32.0,30,222838.9,222445.0,8221.392148032117,2941.987396601054,234154.44999999998
60,90.0,4,30,30,0,1.0,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,30,13.801146919528643,13.447914272546768,1.8472011876196488,0.6610124556902812,13.671699725091457,30,13.330815980831781,12.977227568626404,1.8476794164270647,0.6611835876711887,13.192299008369446,30,70.3314113120238,69.74874809384346,2.1202687475572675,0.7587284270600901,73.93256034702063,30,0.07033141131202379,0.06974874809384346,0.002120268747557267,0.0007587284270600899,0.07393256034702063,30,1.161461075146993,1.1638924479484558,0.009484060737817159,0.0033938275485296773,1.1709123849868774,30,8.725730950633684,8.377010002732277,1.8630082461117945,0.6666689389261965,8.480426110327244,30,1.4601663996775944,1.4620721340179443,0.01680896362913411,0.006015010384667627,1.488800160586834,30,10.18589735031128,9.841058403253555,1.8626199866542161,0.6665300020636507,9.947930090129375,30,1.9834575553735097,1.959448680281639,0.0852290742488661,0.030498832527305935,2.136850170791149,30,0.47033093869686127,0.46782568097114563,0.006606906292587027,0.002364251053024858,0.4809357225894928,30,2.453788494070371,2.4283211678266525,0.08925610876770042,0.03193988832257338,2.6127051562070847,30,39.34383404751619,39.15201313793659,1.3519721993776896,0.4837970382031012,41.73861015588045,30,2.0877127846082053,2.0865723490715027,0.025512291615584298,0.009129456306183552,2.120262384414673,30,15.098717560370764,15.064513310790062,0.22839640978376657,0.08173060558528487,15.458748489618301,30,15.078287944197655,15.043865889310837,0.22838210915808277,0.08172548817210622,15.438203513622284,30,90.0,90.0,0.0,0.0,90.0,30,163.8,163.5,4.397491447914681,1.5736221048064976,170.64999999999998,30,32.0,32.0,0.0,0.0,32.0,30,328603.73333333334,327963.0,9509.819364227162,3403.0451546099475,343384.8
80,120.0,4,30,30,0,1.0,in_memory_transactionally_verified_control_plane_simulation,in_memory_synthetic_business_edge_verifier,False,False,30,19.525514046351116,19.177621230483055,1.8455236287319263,0.6604121489519733,19.3638714030385,30,18.937785550951958,18.59462633728981,1.8422260021423436,0.6592321084320024,18.77199038863182,30,98.35095306237538,98.34198281168938,3.4708588007838714,1.2420308706150418,104.72623873502015,30,0.09835095306237539,0.09834198281168938,0.0034708588007838713,0.001242030870615042,0.10472623873502016,30,1.462329551577568,1.4622490853071213,0.006403725737055721,0.0022915438249977186,1.4719704166054726,30,12.084361910820007,12.078648433089256,0.05548547430127774,0.019855221980606234,12.1804878115654,30,2.4154620865980783,2.412848174571991,0.034765443947531845,0.012440654342873163,2.4717560037970543,30,14.499823997418085,14.50962945818901,0.059488924848367514,0.021287838359971247,14.602117612957954,30,2.975632001956304,2.6446618139743805,1.820717228839028,0.6515352927546417,2.8247088193893433,30,0.5877284953991572,0.5878619849681854,0.007241423003323524,0.0025913099418733063,0.6010429933667183,30,3.563360497355461,3.241259604692459,1.8239876933812929,0.6527056134608104,3.4163855016231537,30,52.21995164950689,52.34275944530964,1.6025238324054187,0.5734557886060764,54.37815636396408,30,2.7702726423740387,2.769291400909424,0.048158635630873387,0.01723334643481824,2.825295180082321,30,23.835214724143345,23.566488176584244,1.9296804749246255,0.6905272895970863,24.43402390927076,30,23.813893521825474,23.546207696199417,1.9294553196099828,0.690446718802502,24.40911717712879,30,120.0,120.0,0.0,0.0,120.0,30,219.86666666666667,220.0,6.089750197772021,2.1791891212223047,228.0,30,32.0,32.0,0.0,0.0,32.0,30,440413.2,440838.0,13068.860331812173,4676.631608350412,457947.55000000005
