x,method,mean,ci95,sample_count
Agent,full_rebuild,280.7622168709834,0.5013102403923546,150
Agent,network_only,277.01412203411263,2.582463252529208,30
Agent,proposed,275.7928915073474,0.8938656073143815,150
Link,full_rebuild,281.17852710187435,1.3139714919825087,150
Link,network_only,274.81162634988624,0.7893669589736049,150
Link,proposed,274.54557331899804,0.3627364394457869,150
Physical,full_rebuild,279.9558525035779,0.41830302326780694,150
Physical,network_only,274.2364649971326,2.9410317277876725,60
Physical,proposed,276.21764476100606,3.1688131670707396,150
