scenario,seed,comparison_method,scenario_fingerprint,proposed_minus_method_total_decision_latency_ms,proposed_minus_method_coordination_latency_ms,proposed_minus_method_qos_satisfied,proposed_minus_method_infeasible,proposed_minus_method_changed_rules,proposed_minus_method_control_bytes
application_capacity:pressure=1.2,24,adjacent,fbd8e733e140762bd31a34fdbfc87a52fe039e01b49293aef0db7fbec5a0146a,4.2175911366939545,4.210352897644043,0,0,0,0
application_capacity:pressure=1.2,24,no_verification,fbd8e733e140762bd31a34fdbfc87a52fe039e01b49293aef0db7fbec5a0146a,0.9548105299472809,4.356700927019119,1,-1,0,-1056
application_capacity:pressure=1.2,25,independent,bb1ef88b5416c08f0859093de41414127f0ce94b6cb06ed01e3395820706a8e5,1.4997199177742004,4.831090569496155,1,-1,0,-1054
application_capacity:pressure=1.2,25,adjacent,bb1ef88b5416c08f0859093de41414127f0ce94b6cb06ed01e3395820706a8e5,4.0548816323280334,4.166815429925919,0,0,0,0
application_capacity:pressure=1.2,25,no_verification,bb1ef88b5416c08f0859093de41414127f0ce94b6cb06ed01e3395820706a8e5,0.9618662297725677,4.312135279178619,1,-1,0,-1054
application_capacity:pressure=1.2,26,independent,9fb46b2d1ff28da621e05cd694c9f31133f37adfaa5df25ffe8fca7b944eb052,1.30544975399971,4.825133830308914,1,-1,0,-1054
application_capacity:pressure=1.2,26,adjacent,9fb46b2d1ff28da621e05cd694c9f31133f37adfaa5df25ffe8fca7b944eb052,4.059549421072006,4.15198877453804,0,0,0,0
application_capacity:pressure=1.2,26,no_verification,9fb46b2d1ff28da621e05cd694c9f31133f37adfaa5df25ffe8fca7b944eb052,0.582568347454071,4.306234419345856,1,-1,0,-1054
application_capacity:pressure=1.2,27,independent,48acd85fcd045e2778ba1f06cc33c5a89e4d3e4508b76cdc0ff90a3446c7a5c8,1.3644210994243622,4.844937473535538,1,-1,0,-1056
application_capacity:pressure=1.2,27,adjacent,48acd85fcd045e2778ba1f06cc33c5a89e4d3e4508b76cdc0ff90a3446c7a5c8,3.928661346435547,4.189305007457733,0,0,0,0
application_capacity:pressure=1.2,27,no_verification,48acd85fcd045e2778ba1f06cc33c5a89e4d3e4508b76cdc0ff90a3446c7a5c8,0.7930174469947815,4.322487860918045,1,-1,0,-1056
application_capacity:pressure=1.2,28,independent,d5a789d965e0130236414b45733ff2b3301484d6e3e01172374fbccf8d8639ec,1.1356435716152191,4.872921854257584,1,-1,0,-1056
application_capacity:pressure=1.2,28,adjacent,d5a789d965e0130236414b45733ff2b3301484d6e3e01172374fbccf8d8639ec,4.115309566259384,4.200853407382965,0,0,0,0
application_capacity:pressure=1.2,28,no_verification,d5a789d965e0130236414b45733ff2b3301484d6e3e01172374fbccf8d8639ec,0.7146894931793213,4.360079765319824,1,-1,0,-1056
application_capacity:pressure=1.2,29,independent,a9f146b65e7b01a195f1b5f4325d440904e2ef2733699c3c3a1e4293ddf36b62,1.2695565819740295,4.8503875732421875,1,-1,0,-1056
application_capacity:pressure=1.2,29,adjacent,a9f146b65e7b01a195f1b5f4325d440904e2ef2733699c3c3a1e4293ddf36b62,4.0925852954387665,4.187919199466705,0,0,0,0
application_capacity:pressure=1.2,29,no_verification,a9f146b65e7b01a195f1b5f4325d440904e2ef2733699c3c3a1e4293ddf36b62,0.7392615079879761,4.333116114139557,1,-1,0,-1056
application_capacity:pressure=1.4,0,independent,213c7853f735b4d02e3c39f96903bbc4c23e689895ca206ea03ae7e2b870164a,1.4056488871574402,5.075603723526001,1,-1,0,-1056
application_capacity:pressure=1.4,0,adjacent,213c7853f735b4d02e3c39f96903bbc4c23e689895ca206ea03ae7e2b870164a,0.7586106657981873,4.386547952890396,1,-1,0,-1056
application_capacity:pressure=1.4,0,no_verification,213c7853f735b4d02e3c39f96903bbc4c23e689895ca206ea03ae7e2b870164a,0.7584765553474426,4.553444683551788,1,-1,0,-1056
application_capacity:pressure=1.4,1,independent,a2d487d8b992bc80128c1129feb646f691b69b1a328b4ae387d739ca635685f2,1.7466582357883453,5.135256797075272,1,-1,0,-1054
application_capacity:pressure=1.4,1,adjacent,a2d487d8b992bc80128c1129feb646f691b69b1a328b4ae387d739ca635685f2,0.9430982172489166,4.447516053915024,1,-1,0,-1054
application_capacity:pressure=1.4,1,no_verification,a2d487d8b992bc80128c1129feb646f691b69b1a328b4ae387d739ca635685f2,1.1910274624824524,4.611361771821976,1,-1,0,-1054
application_capacity:pressure=1.4,2,independent,8b67a88e6732c5cc0bea31a9220f60972c62d2b5c7700d9e81b74c4ff71ab2a6,1.2292154133319855,5.076713860034943,1,-1,0,-1056
application_capacity:pressure=1.4,2,adjacent,8b67a88e6732c5cc0bea31a9220f60972c62d2b5c7700d9e81b74c4ff71ab2a6,0.7342956960201263,4.386890679597855,1,-1,0,-1056
application_capacity:pressure=1.4,2,no_verification,8b67a88e6732c5cc0bea31a9220f60972c62d2b5c7700d9e81b74c4ff71ab2a6,0.7910765707492828,4.554230719804764,1,-1,0,-1056
application_capacity:pressure=1.4,3,independent,b1a4a927a815788fcaa4f0f82247fbbc095685be7036a6c01b6f5147d33fac43,1.639101654291153,5.109209567308426,1,-1,0,-1056
application_capacity:pressure=1.4,3,adjacent,b1a4a927a815788fcaa4f0f82247fbbc095685be7036a6c01b6f5147d33fac43,0.8732415735721588,4.418428987264633,1,-1,0,-1056
application_capacity:pressure=1.4,3,no_verification,b1a4a927a815788fcaa4f0f82247fbbc095685be7036a6c01b6f5147d33fac43,1.0521337389945984,4.593532532453537,1,-1,0,-1056
application_capacity:pressure=1.4,4,independent,9342039e99298c0e13d12cb19ad2293f24e059ff9545e19e4e1965afde920f14,1.6624592244625092,5.114439874887466,1,-1,0,-1056
application_capacity:pressure=1.4,4,adjacent,9342039e99298c0e13d12cb19ad2293f24e059ff9545e19e4e1965afde920f14,0.9849965572357178,4.420612007379532,1,-1,0,-1056
application_capacity:pressure=1.4,4,no_verification,9342039e99298c0e13d12cb19ad2293f24e059ff9545e19e4e1965afde920f14,1.201186329126358,4.593994468450546,1,-1,0,-1056
application_capacity:pressure=1.4,5,independent,1d45bba1f0dada82e0cb401a9e31f8a826125318ceb2def97ab4e6f54bcde258,1.7576366662979126,5.0714947283267975,1,-1,0,-1056
application_capacity:pressure=1.4,5,adjacent,1d45bba1f0dada82e0cb401a9e31f8a826125318ceb2def97ab4e6f54bcde258,0.9889118373394012,4.373904317617416,1,-1,0,-1056
application_capacity:pressure=1.4,5,no_verification,1d45bba1f0dada82e0cb401a9e31f8a826125318ceb2def97ab4e6f54bcde258,1.1387504637241364,4.538137465715408,1,-1,0,-1056
application_capacity:pressure=1.4,6,independent,22bae0b4239f969fdc89d3aa3b636ec526755bf1896cd6871db17ab4b0422ba3,1.4813467860221863,5.158811807632446,1,-1,0,-1056
application_capacity:pressure=1.4,6,adjacent,22bae0b4239f969fdc89d3aa3b636ec526755bf1896cd6871db17ab4b0422ba3,0.7173866033554077,4.462692886590958,1,-1,0,-1056
application_capacity:pressure=1.4,6,no_verification,22bae0b4239f969fdc89d3aa3b636ec526755bf1896cd6871db17ab4b0422ba3,0.9311437606811523,4.634499549865723,1,-1,0,-1056
application_capacity:pressure=1.4,7,independent,cf8d384e5c70b037d993da3a212648c0b9925cc9fd99247acd2d120c819a7b52,1.550734043121338,5.135565996170044,1,-1,0,-1056
application_capacity:pressure=1.4,7,adjacent,cf8d384e5c70b037d993da3a212648c0b9925cc9fd99247acd2d120c819a7b52,0.6355457007884979,4.453122615814209,1,-1,0,-1056
application_capacity:pressure=1.4,7,no_verification,cf8d384e5c70b037d993da3a212648c0b9925cc9fd99247acd2d120c819a7b52,0.9694285690784454,4.6121105551719666,1,-1,0,-1056
application_capacity:pressure=1.4,8,independent,ab3d386bbc474237c70b4c0ee20fa5c909a0da7be7127858ab40afc22ca6ceb7,1.3417787849903107,5.1240213215351105,1,-1,0,-1056
application_capacity:pressure=1.4,8,adjacent,ab3d386bbc474237c70b4c0ee20fa5c909a0da7be7127858ab40afc22ca6ceb7,0.730026513338089,4.4512636959552765,1,-1,0,-1056
application_capacity:pressure=1.4,8,no_verification,ab3d386bbc474237c70b4c0ee20fa5c909a0da7be7127858ab40afc22ca6ceb7,0.790376216173172,4.603933542966843,1,-1,0,-1056
application_capacity:pressure=1.4,9,independent,796e48c1362b98dbd335d26321023da5daa1ce0965266af041d8b88abbdaf5ee,1.4725588262081146,5.09205088019371,1,-1,0,-1056
application_capacity:pressure=1.4,9,adjacent,796e48c1362b98dbd335d26321023da5daa1ce0965266af041d8b88abbdaf5ee,0.7959865033626556,4.410348832607269,1,-1,0,-1056
application_capacity:pressure=1.4,9,no_verification,796e48c1362b98dbd335d26321023da5daa1ce0965266af041d8b88abbdaf5ee,0.92281773686409,4.5729875564575195,1,-1,0,-1056
application_capacity:pressure=1.4,10,independent,5c0af1ef30f78c6e95497c5c3279e4d31119894d854ad5f393c67ac905d9d071,1.4789886772632599,5.063723772764206,1,-1,0,-1056
application_capacity:pressure=1.4,10,adjacent,5c0af1ef30f78c6e95497c5c3279e4d31119894d854ad5f393c67ac905d9d071,0.7851310074329376,4.37946617603302,1,-1,0,-1056
application_capacity:pressure=1.4,10,no_verification,5c0af1ef30f78c6e95497c5c3279e4d31119894d854ad5f393c67ac905d9d071,0.9227581322193146,4.536006599664688,1,-1,0,-1056
application_capacity:pressure=1.4,11,independent,31c2514eb71ad2144773b1b1a43ce061b4d1ad79ea8eccd8c3604afe0f2e47b8,1.4777816832065582,5.0960443913936615,1,-1,0,-1056
application_capacity:pressure=1.4,11,adjacent,31c2514eb71ad2144773b1b1a43ce061b4d1ad79ea8eccd8c3604afe0f2e47b8,0.7365122437477112,4.40644845366478,1,-1,0,-1056
application_capacity:pressure=1.4,11,no_verification,31c2514eb71ad2144773b1b1a43ce061b4d1ad79ea8eccd8c3604afe0f2e47b8,1.001644879579544,4.5756809413433075,1,-1,0,-1056
application_capacity:pressure=1.4,12,independent,b76e0e8167f8c7dfe3467b717facdb7d793daacdb3bda4acfe7119975d202ec7,1.9070953130722046,5.090795457363129,1,-1,0,-1054
application_capacity:pressure=1.4,12,adjacent,b76e0e8167f8c7dfe3467b717facdb7d793daacdb3bda4acfe7119975d202ec7,1.2648962438106537,4.408083856105804,1,-1,0,-1054
application_capacity:pressure=1.4,12,no_verification,b76e0e8167f8c7dfe3467b717facdb7d793daacdb3bda4acfe7119975d202ec7,1.4016665518283844,4.570677876472473,1,-1,0,-1054
application_capacity:pressure=1.4,13,independent,e8ff8d6fb917555a7af7b48ea91158210ef547127c5468d3c9cc05e3e2bde5e1,1.5323050320148468,5.092810839414597,1,-1,0,-1056
application_capacity:pressure=1.4,13,adjacent,e8ff8d6fb917555a7af7b48ea91158210ef547127c5468d3c9cc05e3e2bde5e1,0.7955767214298248,4.400528967380524,1,-1,0,-1056
application_capacity:pressure=1.4,13,no_verification,e8ff8d6fb917555a7af7b48ea91158210ef547127c5468d3c9cc05e3e2bde5e1,1.0155178606510162,4.560317844152451,1,-1,0,-1056
application_capacity:pressure=1.4,14,independent,b5ab52ffdd053d66cd9b61714385c350ab72cd06a5435232397694c76a444147,1.5056878328323364,5.078136920928955,1,-1,0,-1056
application_capacity:pressure=1.4,14,adjacent,b5ab52ffdd053d66cd9b61714385c350ab72cd06a5435232397694c76a444147,0.8174628019332886,4.399683326482773,1,-1,0,-1056
application_capacity:pressure=1.4,14,no_verification,b5ab52ffdd053d66cd9b61714385c350ab72cd06a5435232397694c76a444147,1.0618194937705994,4.553638398647308,1,-1,0,-1056
application_capacity:pressure=1.4,15,independent,3b355fd7398814c1dbd290cc2e6f458af87b7265efcf7b329b2438ef4ecae3d1,1.5554502606391907,5.117379128932953,1,-1,0,-1056
application_capacity:pressure=1.4,15,adjacent,3b355fd7398814c1dbd290cc2e6f458af87b7265efcf7b329b2438ef4ecae3d1,0.8048973977565765,4.418041557073593,1,-1,0,-1056
application_capacity:pressure=1.4,15,no_verification,3b355fd7398814c1dbd290cc2e6f458af87b7265efcf7b329b2438ef4ecae3d1,1.001894474029541,4.5935772359371185,1,-1,0,-1056
application_capacity:pressure=1.4,16,independent,64a449a51bf552a2e43ec0da67499048ec84ff9d021ae8c22be05352e2479385,1.7615966498851776,5.094807595014572,1,-1,0,-1056
application_capacity:pressure=1.4,16,adjacent,64a449a51bf552a2e43ec0da67499048ec84ff9d021ae8c22be05352e2479385,0.9980984032154083,4.40547987818718,1,-1,0,-1056
application_capacity:pressure=1.4,16,no_verification,64a449a51bf552a2e43ec0da67499048ec84ff9d021ae8c22be05352e2479385,1.2083575129508972,4.574384540319443,1,-1,0,-1056
application_capacity:pressure=1.4,17,independent,a17aa9fae3586350150f85fdea41f7f387eaa2c0eb54df14b2091f58f22a7d4b,1.7355941236019135,5.051709711551666,1,-1,0,-1056
application_capacity:pressure=1.4,17,adjacent,a17aa9fae3586350150f85fdea41f7f387eaa2c0eb54df14b2091f58f22a7d4b,1.0025463998317719,4.358746111392975,1,-1,0,-1056
application_capacity:pressure=1.4,17,no_verification,a17aa9fae3586350150f85fdea41f7f387eaa2c0eb54df14b2091f58f22a7d4b,1.1079348623752594,4.5348480343818665,1,-1,0,-1056
application_capacity:pressure=1.4,18,independent,fc2a1c0573021f18f92db19c7b1ac0e836c9efe004e0767d89f40d5d51cc5c7a,1.7551742494106293,5.101274698972702,1,-1,0,-1056
application_capacity:pressure=1.4,18,adjacent,fc2a1c0573021f18f92db19c7b1ac0e836c9efe004e0767d89f40d5d51cc5c7a,1.086268573999405,4.411973059177399,1,-1,0,-1056
application_capacity:pressure=1.4,18,no_verification,fc2a1c0573021f18f92db19c7b1ac0e836c9efe004e0767d89f40d5d51cc5c7a,1.2507475912570953,4.582025110721588,1,-1,0,-1056
application_capacity:pressure=1.4,19,independent,b3514ea0bf145b6b383264e597194ffb77521c62d99830d3516c3ec7159b017b,1.2964420020580292,5.086891353130341,1,-1,0,-1056
application_capacity:pressure=1.4,19,adjacent,b3514ea0bf145b6b383264e597194ffb77521c62d99830d3516c3ec7159b017b,0.6311945617198944,4.4043585658073425,1,-1,0,-1056
application_capacity:pressure=1.4,19,no_verification,b3514ea0bf145b6b383264e597194ffb77521c62d99830d3516c3ec7159b017b,0.815756618976593,4.567630589008331,1,-1,0,-1056
application_capacity:pressure=1.4,20,independent,e4d7014e4a07085758cccd5477b086d8bc7c1b3fa1f3b51eb46635e69eb2271d,1.4462806284427643,5.094360560178757,1,-1,0,-1056
application_capacity:pressure=1.4,20,adjacent,e4d7014e4a07085758cccd5477b086d8bc7c1b3fa1f3b51eb46635e69eb2271d,0.7537677884101868,4.408314824104309,1,-1,0,-1056
application_capacity:pressure=1.4,20,no_verification,e4d7014e4a07085758cccd5477b086d8bc7c1b3fa1f3b51eb46635e69eb2271d,0.8865334093570709,4.572197794914246,1,-1,0,-1056
application_capacity:pressure=1.4,21,independent,8d71b122a3e3e6446d56568724e4c330facb3f60d7992b799a12c2027ad3bfc4,1.2747123837471008,5.07495179772377,1,-1,0,-1056
application_capacity:pressure=1.4,21,adjacent,8d71b122a3e3e6446d56568724e4c330facb3f60d7992b799a12c2027ad3bfc4,0.5593448877334595,4.372742027044296,1,-1,0,-1056
application_capacity:pressure=1.4,21,no_verification,8d71b122a3e3e6446d56568724e4c330facb3f60d7992b799a12c2027ad3bfc4,0.7375478744506836,4.550956189632416,1,-1,0,-1056
application_capacity:pressure=1.4,22,independent,e98b74d0100e42c9e9eff07332363ca3e998d8a59155f3b064c21f9ea83eb9c2,1.529604196548462,5.055561661720276,1,-1,0,-1056
application_capacity:pressure=1.4,22,adjacent,e98b74d0100e42c9e9eff07332363ca3e998d8a59155f3b064c21f9ea83eb9c2,0.7738471031188965,4.3623968958854675,1,-1,0,-1056
application_capacity:pressure=1.4,22,no_verification,e98b74d0100e42c9e9eff07332363ca3e998d8a59155f3b064c21f9ea83eb9c2,1.0384470224380493,4.536032676696777,1,-1,0,-1056
application_capacity:pressure=1.4,23,independent,4e51a10d5fae3b4bb9ef81fdd7e8057b6e9e0e8bda62168a9fb4992a7032114f,1.4060288667678833,5.073279142379761,1,-1,0,-1056
application_capacity:pressure=1.4,23,adjacent,4e51a10d5fae3b4bb9ef81fdd7e8057b6e9e0e8bda62168a9fb4992a7032114f,0.7204748690128326,4.389505833387375,1,-1,0,-1056
application_capacity:pressure=1.4,23,no_verification,4e51a10d5fae3b4bb9ef81fdd7e8057b6e9e0e8bda62168a9fb4992a7032114f,0.9032376110553741,4.558850079774857,1,-1,0,-1056
application_capacity:pressure=1.4,24,independent,66dff466ff8158b4c61b32c14eff216470772a45ec687b4f5a5124b19053db4f,1.792754977941513,5.1063597202301025,1,-1,0,-1056
application_capacity:pressure=1.4,24,adjacent,66dff466ff8158b4c61b32c14eff216470772a45ec687b4f5a5124b19053db4f,1.1048167943954468,4.421886056661606,1,-1,0,-1056
application_capacity:pressure=1.4,24,no_verification,66dff466ff8158b4c61b32c14eff216470772a45ec687b4f5a5124b19053db4f,1.1827796697616577,4.579339176416397,1,-1,0,-1056
application_capacity:pressure=1.4,25,independent,648f2c15ea3936ae6f4f516b547e6dd4525075501c13634747e1634aef68a724,1.8225796520709991,5.105484277009964,1,-1,0,-1054
application_capacity:pressure=1.4,25,adjacent,648f2c15ea3936ae6f4f516b547e6dd4525075501c13634747e1634aef68a724,1.1405311524868011,4.428017884492874,1,-1,0,-1054
application_capacity:pressure=1.4,25,no_verification,648f2c15ea3936ae6f4f516b547e6dd4525075501c13634747e1634aef68a724,1.3084784150123596,4.589792340993881,1,-1,0,-1054
application_capacity:pressure=1.4,26,independent,52cae6ed6a8a41053d97612f882c944ca14f40716515a6b6cbda67ee00a3a8fa,1.5778206288814545,5.1218196749687195,1,-1,0,-1054
application_capacity:pressure=1.4,26,adjacent,52cae6ed6a8a41053d97612f882c944ca14f40716515a6b6cbda67ee00a3a8fa,0.8695311844348907,4.447910934686661,1,-1,0,-1054
application_capacity:pressure=1.4,26,no_verification,52cae6ed6a8a41053d97612f882c944ca14f40716515a6b6cbda67ee00a3a8fa,0.9930543601512909,4.6075694262981415,1,-1,0,-1054
application_capacity:pressure=1.4,27,independent,00c175f03989a8609e75f4eadecd4f140a72ad15fb6dc9977bdd4861c1a0f8dc,3.037247806787491,5.0905197858810425,1,-1,0,-1056
application_capacity:pressure=1.4,27,adjacent,00c175f03989a8609e75f4eadecd4f140a72ad15fb6dc9977bdd4861c1a0f8dc,-54.95808646082878,4.396010190248489,1,-1,0,-1056
application_capacity:pressure=1.4,27,no_verification,00c175f03989a8609e75f4eadecd4f140a72ad15fb6dc9977bdd4861c1a0f8dc,2.362016588449478,4.561275243759155,1,-1,0,-1056
application_capacity:pressure=1.4,28,independent,d149401b82614a535a1e4de39d68c15281dc7d67b5d70e63b0b799a2f8594d97,1.490861177444458,5.080346018075943,1,-1,0,-1056
application_capacity:pressure=1.4,28,adjacent,d149401b82614a535a1e4de39d68c15281dc7d67b5d70e63b0b799a2f8594d97,0.8211955428123474,4.384171217679977,1,-1,0,-1056
application_capacity:pressure=1.4,28,no_verification,d149401b82614a535a1e4de39d68c15281dc7d67b5d70e63b0b799a2f8594d97,0.9060502052307129,4.560668021440506,1,-1,0,-1056
application_capacity:pressure=1.4,29,independent,b8212f7bcffa5781f8fc96b8d91bb85d02dcccb85c17e5a62ff2ed526bf9e130,1.6224756836891174,5.1040202379226685,1,-1,0,-1056
application_capacity:pressure=1.4,29,adjacent,b8212f7bcffa5781f8fc96b8d91bb85d02dcccb85c17e5a62ff2ed526bf9e130,0.958465039730072,4.410494118928909,1,-1,0,-1056
application_capacity:pressure=1.4,29,no_verification,b8212f7bcffa5781f8fc96b8d91bb85d02dcccb85c17e5a62ff2ed526bf9e130,1.214645802974701,4.586175084114075,1,-1,0,-1056
compound,0,independent,dcfc28dfba3a247a8803df0245ebcfc1081fa1b5c4ec2ca24d98a9c1caac6934,13.128645718097687,24.65154603123665,1,-1,0,-3168
compound,0,adjacent,dcfc28dfba3a247a8803df0245ebcfc1081fa1b5c4ec2ca24d98a9c1caac6934,17.771519720554352,22.250838577747345,1,-1,0,-1056
compound,0,no_verification,dcfc28dfba3a247a8803df0245ebcfc1081fa1b5c4ec2ca24d98a9c1caac6934,13.858705759048462,22.056739777326584,1,-1,0,-2112
compound,1,independent,6e0d4e68a586185c386e9d8192b82a756156bf2f260bc9bca9d1a1e745bc19a4,14.278512448072433,24.453263729810715,1,-1,0,-3162
compound,1,adjacent,6e0d4e68a586185c386e9d8192b82a756156bf2f260bc9bca9d1a1e745bc19a4,18.35419237613678,22.072684019804,1,-1,0,-1054
compound,1,no_verification,6e0d4e68a586185c386e9d8192b82a756156bf2f260bc9bca9d1a1e745bc19a4,14.9361751973629,21.77809178829193,1,-1,0,-2108
compound,2,independent,2021ba7c6037dfb111089f5bd1de7db24e928029bcf404282372effdd3adadf0,13.314329087734222,24.207644164562225,1,-1,0,-3168
compound,2,adjacent,2021ba7c6037dfb111089f5bd1de7db24e928029bcf404282372effdd3adadf0,18.466956913471222,21.803345531225204,1,-1,0,-1056
compound,2,no_verification,2021ba7c6037dfb111089f5bd1de7db24e928029bcf404282372effdd3adadf0,10.861963033676147,21.60937339067459,1,-1,0,-3168
compound,3,independent,8240dff9ce4bc9d0b2e068a731f8b21044049b0faabd498577e3a3ed29791c53,14.397472143173218,24.46470782160759,1,-1,0,-3168
compound,3,adjacent,8240dff9ce4bc9d0b2e068a731f8b21044049b0faabd498577e3a3ed29791c53,18.60881969332695,22.058691829442978,1,-1,0,-1056
compound,3,no_verification,8240dff9ce4bc9d0b2e068a731f8b21044049b0faabd498577e3a3ed29791c53,14.42478597164154,21.86388149857521,1,-1,0,-2112
compound,4,independent,cbeea3fc3cece0eb25eaa882d9bdae35b44bb0cb4b792b742baa2fb6faef8517,13.966653496026993,24.70293641090393,1,-1,0,-3168
compound,4,adjacent,cbeea3fc3cece0eb25eaa882d9bdae35b44bb0cb4b792b742baa2fb6faef8517,18.31391081213951,22.311177104711533,1,-1,0,-1056
compound,4,no_verification,cbeea3fc3cece0eb25eaa882d9bdae35b44bb0cb4b792b742baa2fb6faef8517,14.918308705091476,22.108986973762512,1,-1,0,-2112
compound,5,independent,1f648ecb0db09142c756427a4b54c0a44d09e799fa53799b133e854ac5746adc,14.522209763526917,24.387940764427185,1,-1,0,-3168
compound,5,adjacent,1f648ecb0db09142c756427a4b54c0a44d09e799fa53799b133e854ac5746adc,19.284401088953018,21.94376289844513,1,-1,0,-1056
compound,5,no_verification,1f648ecb0db09142c756427a4b54c0a44d09e799fa53799b133e854ac5746adc,11.731009930372238,21.795261651277542,1,-1,0,-3168
compound,6,independent,a11e679817f39b1bbbfd9810709e666d8992b0daf32a27bbde2cddbea8ba6f51,12.704920023679733,24.227634072303772,1,-1,0,-3168
compound,6,adjacent,a11e679817f39b1bbbfd9810709e666d8992b0daf32a27bbde2cddbea8ba6f51,17.405662685632706,21.819032728672028,1,-1,0,-1056
compound,6,no_verification,a11e679817f39b1bbbfd9810709e666d8992b0daf32a27bbde2cddbea8ba6f51,9.484067559242249,21.626584231853485,1,-1,0,-3168
compound,7,independent,7b52bdb5bfe2534bee5f77e1680b5ca3dbbcabb0e4c5289013a22eaa75318e95,12.92300596833229,24.588540196418762,1,-1,0,-3168
compound,7,adjacent,7b52bdb5bfe2534bee5f77e1680b5ca3dbbcabb0e4c5289013a22eaa75318e95,18.17820966243744,22.191617637872696,1,-1,0,-1056
compound,7,no_verification,7b52bdb5bfe2534bee5f77e1680b5ca3dbbcabb0e4c5289013a22eaa75318e95,13.931572437286377,22.00782299041748,1,-1,0,-2112
compound,8,independent,90014cf50057bef3cf3e7e2ba6923e3f06ca2aa9c8d9bae30a1d19e64092cb0b,12.821272015571594,24.316411465406418,1,-1,0,-3168
compound,8,adjacent,90014cf50057bef3cf3e7e2ba6923e3f06ca2aa9c8d9bae30a1d19e64092cb0b,17.78147742152214,21.902453154325485,1,-1,0,-1056
compound,8,no_verification,90014cf50057bef3cf3e7e2ba6923e3f06ca2aa9c8d9bae30a1d19e64092cb0b,10.03200188279152,21.709125488996506,1,-1,0,-3168
compound,9,independent,326d10d772289683f6ab1431ed3a74eb0c9ac2d837d7ff27d306d951257ff1d4,13.227779418230057,24.271555244922638,1,-1,0,-3168
compound,9,adjacent,326d10d772289683f6ab1431ed3a74eb0c9ac2d837d7ff27d306d951257ff1d4,17.890173941850662,21.861795336008072,1,-1,0,-1056
compound,9,no_verification,326d10d772289683f6ab1431ed3a74eb0c9ac2d837d7ff27d306d951257ff1d4,14.479316771030426,21.68487384915352,1,-1,0,-2112
compound,10,independent,57d94fcd646b7512d1a209bb1fc39893b80fdcc6a139381a635d865b91ad0fb9,208.0135978758335,24.88887310028076,1,-1,0,-3168
compound,10,adjacent,57d94fcd646b7512d1a209bb1fc39893b80fdcc6a139381a635d865b91ad0fb9,212.54823356866837,22.46609330177307,1,-1,0,-1056
compound,10,no_verification,57d94fcd646b7512d1a209bb1fc39893b80fdcc6a139381a635d865b91ad0fb9,205.47498390078545,22.28754758834839,1,-1,0,-3168
compound,11,independent,516fb8ca2bb18882b8904f0e4d9445797a7423f9a744c391fe77c35426df33de,13.341937214136124,24.74050596356392,1,-1,0,-3168
compound,11,adjacent,516fb8ca2bb18882b8904f0e4d9445797a7423f9a744c391fe77c35426df33de,22.021625190973282,22.365964949131012,0,0,0,0
compound,11,no_verification,516fb8ca2bb18882b8904f0e4d9445797a7423f9a744c391fe77c35426df33de,10.973162949085236,22.12211862206459,1,-1,0,-3168
compound,12,independent,fdf27da6aa6c5ecc432a3ec2ed10feaec69be1a21cbb37c27f89075e6b9ef066,14.999866485595703,24.509169161319733,1,-1,0,-3162
compound,12,adjacent,fdf27da6aa6c5ecc432a3ec2ed10feaec69be1a21cbb37c27f89075e6b9ef066,19.08983290195465,22.062677890062332,1,-1,0,-1054
compound,12,no_verification,fdf27da6aa6c5ecc432a3ec2ed10feaec69be1a21cbb37c27f89075e6b9ef066,15.719093382358551,21.898988634347916,1,-1,0,-2108
compound,13,independent,cae77b8827a8cc0850ce9f57fc7f109dc3167c1eaf1767b32739f4de6157c0d1,13.668399304151535,24.28727224469185,1,-1,0,-3168
compound,13,adjacent,cae77b8827a8cc0850ce9f57fc7f109dc3167c1eaf1767b32739f4de6157c0d1,18.324818462133408,21.881718188524246,1,-1,0,-1056
compound,13,no_verification,cae77b8827a8cc0850ce9f57fc7f109dc3167c1eaf1767b32739f4de6157c0d1,10.647602379322052,21.681830286979675,1,-1,0,-3168
compound,14,independent,0593047cf2497468cd14e15de8c33ef7531902a0c94ef9ee6ceee9c81828b68e,13.401791453361511,24.25132691860199,1,-1,0,-3168
compound,14,adjacent,0593047cf2497468cd14e15de8c33ef7531902a0c94ef9ee6ceee9c81828b68e,17.672911286354065,21.829579025506973,1,-1,0,-1056
compound,14,no_verification,0593047cf2497468cd14e15de8c33ef7531902a0c94ef9ee6ceee9c81828b68e,14.126349240541458,21.644335240125656,1,-1,0,-2112
compound,15,independent,b36efd0d11497e762967dc5fa6b6b62179f03a26792b0c274ecbb8b3a4fdc07a,13.11381533741951,24.176571518182755,1,-1,0,-3168
compound,15,adjacent,b36efd0d11497e762967dc5fa6b6b62179f03a26792b0c274ecbb8b3a4fdc07a,18.270142376422882,21.784186363220215,1,-1,0,-1056
compound,15,no_verification,b36efd0d11497e762967dc5fa6b6b62179f03a26792b0c274ecbb8b3a4fdc07a,10.556258261203766,21.576829254627228,1,-1,0,-3168
compound,16,independent,4c3a862a1f55ef2229f1f47f8be5a61b2768af55fdf4a0d4c3fb6289daecae47,13.933863490819931,24.370428174734116,1,-1,0,-3168
