run_id,seed,scenario,method,scenario_fingerprint,result_mode,num_agents,num_edges,num_gateways,num_proposals,num_layers_involved,conflict_pressure,ground_truth_conflict,ground_truth_resolvable,conflict_detected,conflict_type,conflict_resolved,candidate_combinations,rejected_combinations,selected_proposals,rejected_proposals,coordination_latency_ms,feasibility_latency_ms,transaction_latency_ms,total_decision_latency_ms,qos_satisfied,qos_satisfaction_rate,infeasible_configuration,post_execution_verification_success,application_rate_mbps,transport_rate_mbps,network_available_bandwidth_mbps,physical_available_capacity_mbps,latency_ms,packet_loss_rate,reliability,changed_actions,changed_rules,affected_gateways,control_messages,control_bytes,rollback_triggered,rollback_success,success,failure_reason,event_occurred_at,decision_finished_at
ablation:pressure=1.2:seed=0:method=without_application,0,ablation,without_application,bff915bba75d9500f2f758a20ce74b735892a5dbd40dc480dc60675612bce403,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7523132264614105,1.6899853944778442,15.924833714962006,22.91792258620262,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,3,3,40,46686,True,True,False,stable verification failed: business_qos_verification_failed,21192907.6925614,21192907.71547932
ablation:pressure=1.2:seed=0:method=without_network,0,ablation,without_network,bff915bba75d9500f2f758a20ce74b735892a5dbd40dc480dc60675612bce403,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.73293799161911,1.6718767583370209,15.88544249534607,23.030661046504974,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,3,3,40,46686,True,True,False,stable verification failed: business_qos_verification_failed,21192907.90576412,21192907.928794783
ablation:pressure=1.2:seed=0:method=without_physical,0,ablation,without_physical,bff915bba75d9500f2f758a20ce74b735892a5dbd40dc480dc60675612bce403,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.778099685907364,1.714129000902176,15.982266515493393,23.02883192896843,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,3,3,40,46686,True,True,False,stable verification failed: business_qos_verification_failed,21192908.01232859,21192908.035357423
ablation:pressure=1.2:seed=0:method=without_transport,0,ablation,without_transport,bff915bba75d9500f2f758a20ce74b735892a5dbd40dc480dc60675612bce403,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7656497657299042,1.7003193497657776,15.934813767671585,22.931605577468872,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,3,3,40,46686,True,True,False,stable verification failed: business_qos_verification_failed,21192907.799257938,21192907.822189543
ablation:pressure=1.2:seed=1:method=without_application,1,ablation,without_application,378e7520e012c739fe1bb57cdc305d6597cddd9c97de353f124cbe701f4ffd07,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7474256455898285,1.6860701143741608,15.040792524814606,22.066496312618256,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,4,4,40,44532,True,True,False,stable verification failed: business_qos_verification_failed,21192908.239927035,21192908.26199353
ablation:pressure=1.2:seed=1:method=without_network,1,ablation,without_network,378e7520e012c739fe1bb57cdc305d6597cddd9c97de353f124cbe701f4ffd07,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7349906265735626,1.6728565096855164,15.107803046703339,21.912626922130585,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,4,4,40,44532,True,True,False,stable verification failed: business_qos_verification_failed,21192908.449265607,21192908.471178234
ablation:pressure=1.2:seed=1:method=without_physical,1,ablation,without_physical,378e7520e012c739fe1bb57cdc305d6597cddd9c97de353f124cbe701f4ffd07,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.77016481757164,1.7066411674022675,15.108499675989151,21.941691637039185,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,4,4,40,44532,True,True,False,stable verification failed: business_qos_verification_failed,21192908.553982303,21192908.575923994
ablation:pressure=1.2:seed=1:method=without_transport,1,ablation,without_transport,378e7520e012c739fe1bb57cdc305d6597cddd9c97de353f124cbe701f4ffd07,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7500370740890503,1.6865916550159454,15.098270028829575,21.953120827674866,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,4,4,40,44532,True,True,False,stable verification failed: business_qos_verification_failed,21192908.344663065,21192908.366616186
ablation:pressure=1.2:seed=2:method=without_application,2,ablation,without_application,f94f5f9b687056ba1b976b6288f2059d04eeaf2e1ed0fd6f8fc932fe403abc21,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7411932349205017,1.6795434057712555,15.768833458423615,22.731974720954895,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,45670,True,True,False,stable verification failed: business_qos_verification_failed,21192908.78159792,21192908.804329894
ablation:pressure=1.2:seed=2:method=without_network,2,ablation,without_network,f94f5f9b687056ba1b976b6288f2059d04eeaf2e1ed0fd6f8fc932fe403abc21,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7552562057971954,1.6938075423240662,15.666168183088303,22.804848849773407,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,45670,True,True,False,stable verification failed: business_qos_verification_failed,21192908.9928084,21192909.01561325
ablation:pressure=1.2:seed=2:method=without_physical,2,ablation,without_physical,f94f5f9b687056ba1b976b6288f2059d04eeaf2e1ed0fd6f8fc932fe403abc21,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7553158104419708,1.6926154494285583,15.709377825260162,22.682663053274155,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,45670,True,True,False,stable verification failed: business_qos_verification_failed,21192909.09809591,21192909.12077857
ablation:pressure=1.2:seed=2:method=without_transport,2,ablation,without_transport,f94f5f9b687056ba1b976b6288f2059d04eeaf2e1ed0fd6f8fc932fe403abc21,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7299540340900421,1.6660802066326141,15.734773129224777,22.69132435321808,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,45670,True,True,False,stable verification failed: business_qos_verification_failed,21192908.887200426,21192908.90989175
ablation:pressure=1.2:seed=3:method=without_application,3,ablation,without_application,ab2179974f57baef40b50163094709a13f2d72124f92b02678543a31b5eb6ffb,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.755010336637497,1.6929805278778076,15.445530414581299,22.478442639112473,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,4,4,40,45602,True,True,False,stable verification failed: business_qos_verification_failed,21192909.324461263,21192909.346939705
ablation:pressure=1.2:seed=3:method=without_network,3,ablation,without_network,ab2179974f57baef40b50163094709a13f2d72124f92b02678543a31b5eb6ffb,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7895326018333435,1.7279908061027527,15.37422463297844,22.315744310617447,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,4,4,40,45602,True,True,False,stable verification failed: business_qos_verification_failed,21192909.53493775,21192909.557253495
ablation:pressure=1.2:seed=3:method=without_physical,3,ablation,without_physical,ab2179974f57baef40b50163094709a13f2d72124f92b02678543a31b5eb6ffb,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7825141549110413,1.7180852591991425,15.355613082647324,22.24482223391533,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,4,4,40,45602,True,True,False,stable verification failed: business_qos_verification_failed,21192909.639904067,21192909.66214889
ablation:pressure=1.2:seed=3:method=without_transport,3,ablation,without_transport,ab2179974f57baef40b50163094709a13f2d72124f92b02678543a31b5eb6ffb,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7490759491920471,1.686587929725647,15.361256897449493,22.23321422934532,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,4,4,40,45602,True,True,False,stable verification failed: business_qos_verification_failed,21192909.4298011,21192909.452034313
ablation:pressure=1.2:seed=4:method=without_application,4,ablation,without_application,df4e4e495462643fabafd0b78f2eff72d3ecdcbec81f159fac083917db411143,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7444640398025513,1.6818605363368988,15.2609683573246,22.13563397526741,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,3,3,40,44488,True,True,False,stable verification failed: business_qos_verification_failed,21192909.86592313,21192909.888058763
ablation:pressure=1.2:seed=4:method=without_network,4,ablation,without_network,df4e4e495462643fabafd0b78f2eff72d3ecdcbec81f159fac083917db411143,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.772172749042511,1.7098598182201385,15.23660123348236,22.27500081062317,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,3,3,40,44488,True,True,False,stable verification failed: business_qos_verification_failed,21192910.074982855,21192910.097257856
ablation:pressure=1.2:seed=4:method=without_physical,4,ablation,without_physical,df4e4e495462643fabafd0b78f2eff72d3ecdcbec81f159fac083917db411143,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7888285219669342,1.72487273812294,15.200309455394745,22.09119126200676,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,3,3,40,44488,True,True,False,stable verification failed: business_qos_verification_failed,21192910.179620545,21192910.201711737
ablation:pressure=1.2:seed=4:method=without_transport,4,ablation,without_transport,df4e4e495462643fabafd0b78f2eff72d3ecdcbec81f159fac083917db411143,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7501525580883026,1.6848891973495483,15.219826251268387,22.0680870115757,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,3,3,40,44488,True,True,False,stable verification failed: business_qos_verification_failed,21192909.97058288,21192909.992650967
ablation:pressure=1.2:seed=5:method=without_application,5,ablation,without_application,a8725140f35d921a29879ed634c2194f34a0baf0052eb84e663e689808000486,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.729380339384079,1.667618751525879,15.409145504236221,22.455215454101562,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,44648,True,True,False,stable verification failed: business_qos_verification_failed,21192910.40566195,21192910.428117167
ablation:pressure=1.2:seed=5:method=without_network,5,ablation,without_network,a8725140f35d921a29879ed634c2194f34a0baf0052eb84e663e689808000486,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7375536262989044,1.6763396561145782,15.40163904428482,22.270143032073975,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,44648,True,True,False,stable verification failed: business_qos_verification_failed,21192910.615013417,21192910.63728356
ablation:pressure=1.2:seed=5:method=without_physical,5,ablation,without_physical,a8725140f35d921a29879ed634c2194f34a0baf0052eb84e663e689808000486,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.755397766828537,1.6924478113651276,15.426483005285263,22.333338856697083,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,44648,True,True,False,stable verification failed: business_qos_verification_failed,21192910.719321348,21192910.741654687
ablation:pressure=1.2:seed=5:method=without_transport,5,ablation,without_transport,a8725140f35d921a29879ed634c2194f34a0baf0052eb84e663e689808000486,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7783045768737793,1.7144493758678436,15.393029898405075,22.335387766361237,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,44648,True,True,False,stable verification failed: business_qos_verification_failed,21192910.51044482,21192910.532780208
ablation:pressure=1.2:seed=6:method=without_application,6,ablation,without_application,a298c7618686306bfca4955af3f2b602688b7eb1048eecf5a3676f14929f7eb9,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7435550689697266,1.681935042142868,15.717361122369766,22.67630770802498,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,45664,True,True,False,stable verification failed: business_qos_verification_failed,21192910.946178503,21192910.96885481
ablation:pressure=1.2:seed=6:method=without_network,6,ablation,without_network,a298c7618686306bfca4955af3f2b602688b7eb1048eecf5a3676f14929f7eb9,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7610564827919006,1.6991384327411652,15.71793481707573,22.868219763040543,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,45664,True,True,False,stable verification failed: business_qos_verification_failed,21192911.156556208,21192911.179424427
ablation:pressure=1.2:seed=6:method=without_physical,6,ablation,without_physical,a298c7618686306bfca4955af3f2b602688b7eb1048eecf5a3676f14929f7eb9,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.775890588760376,1.7123334109783173,15.800636261701584,22.808033972978592,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,45664,True,True,False,stable verification failed: business_qos_verification_failed,21192911.262217034,21192911.285025068
ablation:pressure=1.2:seed=6:method=without_transport,6,ablation,without_transport,a298c7618686306bfca4955af3f2b602688b7eb1048eecf5a3676f14929f7eb9,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7610415816307068,1.6979426145553589,15.67913219332695,22.667795419692993,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,45664,True,True,False,stable verification failed: business_qos_verification_failed,21192911.051341627,21192911.074009422
ablation:pressure=1.2:seed=7:method=without_application,7,ablation,without_application,6bac6d1778c0632564890074d8267be0592a7b297d0a3c5655f5f91efb22f12e,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7532557249069214,1.6919523477554321,16.187231987714767,23.40589463710785,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,3,3,40,47816,True,True,False,stable verification failed: business_qos_verification_failed,21192911.490649886,21192911.51405578
ablation:pressure=1.2:seed=7:method=without_network,7,ablation,without_network,6bac6d1778c0632564890074d8267be0592a7b297d0a3c5655f5f91efb22f12e,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7513632774353027,1.6910582780838013,16.13719016313553,23.167684674263,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,3,3,40,47816,True,True,False,stable verification failed: business_qos_verification_failed,21192911.7038862,21192911.727053884
ablation:pressure=1.2:seed=7:method=without_physical,7,ablation,without_physical,6bac6d1778c0632564890074d8267be0592a7b297d0a3c5655f5f91efb22f12e,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7980895936489105,1.7263628542423248,16.143273562192917,23.23973923921585,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,3,3,40,47816,True,True,False,stable verification failed: business_qos_verification_failed,21192911.81022759,21192911.83346733
ablation:pressure=1.2:seed=7:method=without_transport,7,ablation,without_transport,6bac6d1778c0632564890074d8267be0592a7b297d0a3c5655f5f91efb22f12e,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7749331891536713,1.7112232744693756,16.176704317331314,23.258473724126816,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,3,3,40,47816,True,True,False,stable verification failed: business_qos_verification_failed,21192911.59722334,21192911.620481815
ablation:pressure=1.2:seed=8:method=without_application,8,ablation,without_application,026b8aca33848e3b091b899785ea0c8abd6e8bac52eb18ff7d51c4e0d55e95da,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7765797674655914,1.7146393656730652,16.1440372467041,23.195702582597733,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,3,3,40,47826,True,True,False,stable verification failed: business_qos_verification_failed,21192912.040344715,21192912.063540418
ablation:pressure=1.2:seed=8:method=without_network,8,ablation,without_network,026b8aca33848e3b091b899785ea0c8abd6e8bac52eb18ff7d51c4e0d55e95da,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7492175102233887,1.6873404383659363,16.232263296842575,23.440811783075333,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,3,3,40,47826,True,True,False,stable verification failed: business_qos_verification_failed,21192912.253951408,21192912.27739222
ablation:pressure=1.2:seed=8:method=without_physical,8,ablation,without_physical,026b8aca33848e3b091b899785ea0c8abd6e8bac52eb18ff7d51c4e0d55e95da,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7794705927371979,1.7153285443782806,16.248881816864014,23.299802094697952,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,3,3,40,47826,True,True,False,stable verification failed: business_qos_verification_failed,21192912.360640083,21192912.383939885
ablation:pressure=1.2:seed=8:method=without_transport,8,ablation,without_transport,026b8aca33848e3b091b899785ea0c8abd6e8bac52eb18ff7d51c4e0d55e95da,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.765415072441101,1.7017349600791931,16.18952676653862,23.26672151684761,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,3,3,40,47826,True,True,False,stable verification failed: business_qos_verification_failed,21192912.14707015,21192912.170336872
ablation:pressure=1.2:seed=9:method=without_application,9,ablation,without_application,8c4946600ee4e811d26865c3360d54583549aa716d757e420b2cc6a6cf13f799,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7407722771167755,1.6798153519630432,15.34663513302803,22.404745221138,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,44536,True,True,False,stable verification failed: business_qos_verification_failed,21192912.588068463,21192912.610473208
ablation:pressure=1.2:seed=9:method=without_network,9,ablation,without_network,8c4946600ee4e811d26865c3360d54583549aa716d757e420b2cc6a6cf13f799,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7705224454402924,1.7083026468753815,15.352241694927216,22.28253334760666,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,44536,True,True,False,stable verification failed: business_qos_verification_failed,21192912.79747237,21192912.819754902
ablation:pressure=1.2:seed=9:method=without_physical,9,ablation,without_physical,8c4946600ee4e811d26865c3360d54583549aa716d757e420b2cc6a6cf13f799,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7864629626274109,1.7221905291080475,15.433993190526962,22.407665848731995,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,44536,True,True,False,stable verification failed: business_qos_verification_failed,21192912.901675213,21192912.92408288
ablation:pressure=1.2:seed=9:method=without_transport,9,ablation,without_transport,8c4946600ee4e811d26865c3360d54583549aa716d757e420b2cc6a6cf13f799,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7589889466762543,1.6950927674770355,15.430111438035965,22.358492016792297,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,44536,True,True,False,stable verification failed: business_qos_verification_failed,21192912.69276281,21192912.715121303
ablation:pressure=1.2:seed=10:method=without_application,10,ablation,without_application,6e059af257dfc5502c6120eadcf4fbfd279d586a399f1cc3c8bd3737ee296bc8,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7306245863437653,1.670144498348236,15.299096703529358,22.166047245264053,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,44536,True,True,False,stable verification failed: business_qos_verification_failed,21192913.127378255,21192913.149544302
ablation:pressure=1.2:seed=10:method=without_network,10,ablation,without_network,6e059af257dfc5502c6120eadcf4fbfd279d586a399f1cc3c8bd3737ee296bc8,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7184093594551086,1.656956970691681,15.337765216827393,22.343702614307404,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,44536,True,True,False,stable verification failed: business_qos_verification_failed,21192913.335770182,21192913.358113885
ablation:pressure=1.2:seed=10:method=without_physical,10,ablation,without_physical,6e059af257dfc5502c6120eadcf4fbfd279d586a399f1cc3c8bd3737ee296bc8,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7535015940666199,1.6897916793823242,15.371706336736679,22.28604257106781,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,44536,True,True,False,stable verification failed: business_qos_verification_failed,21192913.44016123,21192913.46244727
ablation:pressure=1.2:seed=10:method=without_transport,10,ablation,without_transport,6e059af257dfc5502c6120eadcf4fbfd279d586a399f1cc3c8bd3737ee296bc8,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7496906220912933,1.6870275139808655,15.35489410161972,22.266969084739685,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,44536,True,True,False,stable verification failed: business_qos_verification_failed,21192913.231463794,21192913.253730763
ablation:pressure=1.2:seed=11:method=without_application,11,ablation,without_application,7fbf23b86e5aa6c87b104be2156e6acf47ade79e829eddb03bbd9fff11eddc32,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7226897180080414,1.6621947288513184,15.360940247774124,22.36173301935196,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,44588,True,True,False,stable verification failed: business_qos_verification_failed,21192913.66559842,21192913.68796015
ablation:pressure=1.2:seed=11:method=without_network,11,ablation,without_network,7fbf23b86e5aa6c87b104be2156e6acf47ade79e829eddb03bbd9fff11eddc32,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7507858574390411,1.6901381313800812,15.340566635131836,22.233814001083374,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,44588,True,True,False,stable verification failed: business_qos_verification_failed,21192913.874883898,21192913.89711771
ablation:pressure=1.2:seed=11:method=without_physical,11,ablation,without_physical,7fbf23b86e5aa6c87b104be2156e6acf47ade79e829eddb03bbd9fff11eddc32,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.768939197063446,1.7056763172149658,15.353869646787643,22.26032316684723,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,44588,True,True,False,stable verification failed: business_qos_verification_failed,21192913.979517598,21192914.00177792
ablation:pressure=1.2:seed=11:method=without_transport,11,ablation,without_transport,7fbf23b86e5aa6c87b104be2156e6acf47ade79e829eddb03bbd9fff11eddc32,in_memory_transactional_control_plane_simulation,10,15,4,12,4,1.2,True,True,True,APPLICATION_CAPACITY;NETWORK_PHYSICAL,False,27,27,,10,1.7541982233524323,1.6855262219905853,15.393871814012527,22.285383194684982,False,0.0,True,False,10.0,10.0,20.0,22.0,16.536,0.0059890060000000744,0.993014991,0,2,2,40,44588,True,True,False,stable verification failed: business_qos_verification_failed,21192913.770269092,21192913.792554475
