run_id,seed,method,scenario,scenario_fingerprint,result_mode,num_agents_before,num_agents_after,num_edges_before,num_edges_after,num_gateways,cross_gateway_edge_ratio,agent_removal_ratio,removed_agent_type,removed_agent_ids,old_version,new_version,success,failure_reason,elastic_latency_ms,failure_handling_ms,scope_latency_ms,plan_latency_ms,compile_delta_latency_ms,stage_latency_ms,verification_latency_ms,activation_latency_ms,rollback_latency_ms,affected_agents,affected_edges,affected_sessions,affected_routes,affected_gateways,affected_physical_resources,physical_bindings_before,physical_bindings_after,released_physical_resources,residual_physical_resources,total_rules_before,total_rules_after,added_rules,updated_rules,deleted_rules,changed_rules_ratio,residual_rules,control_messages,control_bytes,unaffected_edges_total,unaffected_edges_interrupted,unaffected_interrupted_rate,unaffected_interruption_ms,unaffected_latency_change_ms,unaffected_packet_loss_change,rollback_triggered,rollback_success,controller_cpu_percent,controller_memory_mb,event_occurred_at,event_received_at,scope_finished_at,plan_finished_at,stage_finished_at,verification_finished_at,activation_finished_at,stable_verification_finished_at,rollback_finished_at
cross_gateway_ratio:0.6:seed=6:method=local_only,6,local_only,cross_gateway_ratio:0.6,20896e794e821c2c111805207a7569726ed3feef50f4646e0bff8788e3818bd5,in_memory_transactional_simulation,20,20,30,30,4,0.6,0.1,leaf,agent-015;agent-006,1,2,False,staged verification failed: version_mismatch:gw-02:1!=2 | version_mismatch:gw-03:1!=2,0.0,19.367758184671402,0.09325146675109863,8.65510106086731,8.554492145776749,6.9761499762535095,1.6988478600978851,0.0,0.5566179752349854,8,5,5,5,2,6,48,48,0,0,58,58,0,0,6,0.10344827586206896,0,16,32791,25,0,0.0,0.0,0.0,0.0,True,True,99.98026489835958,205.89453125,21177917.258214954,21177917.258220803,21177917.258330274,21177917.266884767,21177917.274664797,21177917.276693705,0.0,0.0,21177917.277582712
cross_gateway_ratio:0.6:seed=7:method=local_only,7,local_only,cross_gateway_ratio:0.6,fa27c390eda8dfd60e64106421931b7e574b02497957a53306109b1a949961cc,in_memory_transactional_simulation,20,20,30,30,4,0.6,0.1,leaf,agent-007;agent-013,1,2,False,staged verification failed: version_mismatch:gw-03:1!=2,0.0,24.936556816101074,0.09464845061302185,9.102795273065567,9.000953286886215,10.753419250249863,2.1683014929294586,0.0,0.729389488697052,9,2,2,2,3,3,48,48,0,0,65,65,0,0,4,0.06153846153846154,0,24,50878,28,0,0.0,0.0,0.0,0.0,True,True,99.98423212011019,206.15234375,21177917.437888335,21177917.437893968,21177917.43800491,21177917.447005864,21177917.45871342,21177917.461680144,0.0,0.0,21177917.462824892
cross_gateway_ratio:0.6:seed=8:method=local_only,8,local_only,cross_gateway_ratio:0.6,223e2d9a99ebdaa56969fbc14d4e469c27de9396266f1d485531edb54f125a4f,in_memory_transactional_simulation,20,20,30,30,4,0.6,0.1,leaf,agent-007;agent-000,1,2,False,"staged verification failed: residual_rules:gw-03:exp3-seed-0008:exp3-seed-0008-sess-20:gw-03:0,exp3-seed-0008:exp3-seed-0008-sess-2:gw-03:3 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2",0.0,24.418741464614868,0.09761378169059753,9.180478751659393,9.075488895177841,10.273754596710205,2.2149793803691864,0.0,0.6974115967750549,10,3,3,3,3,6,48,48,0,0,67,67,0,0,8,0.11940298507462686,2,24,48732,27,0,0.0,0.0,0.0,0.0,True,True,99.98280778238158,206.41015625,21177917.627209455,21177917.627215248,21177917.62732916,21177917.63640465,21177917.64758128,21177917.650541756,0.0,0.0,21177917.651628196
cross_gateway_ratio:0.6:seed=12:method=local_only,12,local_only,cross_gateway_ratio:0.6,6d46496684b5889bece07ff281ded40d3d0b7570bad1a2e496217b5e57cd52cc,in_memory_transactional_simulation,20,20,30,30,4,0.6,0.1,leaf,agent-013;agent-008,1,2,False,staged verification failed: version_mismatch:gw-03:1!=2,0.0,22.564321756362915,0.08841603994369507,8.417703211307526,8.322108536958694,9.558722376823425,2.4695098400115967,0.0,0.6466023623943329,9,3,3,3,3,4,48,48,0,0,54,54,0,0,4,0.07407407407407407,0,24,45437,27,0,0.0,0.0,0.0,0.0,True,True,99.98307569912646,207.4375,21177918.321002048,21177918.32100752,21177918.321112312,21177918.32943442,21177918.33978119,21177918.34259048,0.0,0.0,21177918.34356637
cross_gateway_ratio:0.6:seed=14:method=local_only,14,local_only,cross_gateway_ratio:0.6,ea82345a7007efdef32e33c4159c6cdfd10d06d817c50420aa045c4a51bd345c,in_memory_transactional_simulation,20,20,30,30,4,0.6,0.1,leaf,agent-007;agent-016,1,2,False,staged verification failed: version_mismatch:gw-03:1!=2,0.0,24.282854050397873,0.0981651246547699,8.880753070116043,8.775506168603897,10.520491749048233,2.102848142385483,0.0,0.7159560918807983,9,2,2,2,3,3,48,48,0,0,62,62,0,0,4,0.06451612903225806,0,24,49700,28,0,0.0,0.0,0.0,0.0,True,True,99.98540810549233,208.2109375,21177918.68397715,21177918.683983013,21177918.68409783,21177918.692873336,21177918.704302225,21177918.70714976,0.0,0.0,21177918.708260003
cross_gateway_ratio:0.6:seed=16:method=local_only,16,local_only,cross_gateway_ratio:0.6,930921634fa14c28c57892cc16a30f5ed639308d50c4b6e1799b62caba6390ab,in_memory_transactional_simulation,20,20,30,30,4,0.6,0.1,leaf,agent-007;agent-010,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2,0.0,22.82886952161789,0.09109824895858765,8.56006145477295,8.46194475889206,9.873554110527039,2.3320838809013367,0.0,0.6349049508571625,9,5,5,5,3,8,48,48,0,0,57,57,0,0,9,0.15789473684210525,0,24,47055,25,0,0.0,0.0,0.0,0.0,True,True,99.9829831031057,208.7265625,21177919.04567839,21177919.04568411,21177919.045791175,21177919.05425312,21177919.06490469,21177919.067552816,0.0,0.0,21177919.068507258
cross_gateway_ratio:0.6:seed=17:method=local_only,17,local_only,cross_gateway_ratio:0.6,5a6b3996780ff06d162b4bb083709ed0f77f6aa1ca9bd5f236733fec3b36598b,in_memory_transactional_simulation,20,20,30,30,4,0.6,0.1,leaf,agent-015;agent-006,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2,0.0,21.162156015634537,0.08975714445114136,8.353706449270248,8.256830275058746,8.879940956830978,1.9271522760391235,0.0,0.6012655794620514,9,6,6,6,3,9,48,48,0,0,54,54,0,0,11,0.2037037037037037,0,24,42312,24,0,0.0,0.0,0.0,0.0,True,True,99.98220760035196,208.984375,21177919.206746347,21177919.206751917,21177919.206857953,21177919.215114783,21177919.224710565,21177919.22692652,0.0,0.0,21177919.227908503
cross_gateway_ratio:0.6:seed=19:method=local_only,19,local_only,cross_gateway_ratio:0.6,667bd04365f6247f628bf0e5ace9ef332aaed4359f6005bbc92df518ebff4370,in_memory_transactional_simulation,20,20,30,30,4,0.6,0.1,leaf,agent-007;agent-018,1,2,False,staged verification failed: version_mismatch:gw-03:1!=2,0.0,23.45805987715721,0.08836761116981506,8.677762001752853,8.582048118114471,10.089550167322159,2.410728484392166,0.0,0.687863677740097,6,2,2,2,3,3,48,48,0,0,59,59,0,0,4,0.06779661016949153,0,24,47625,28,0,0.0,0.0,0.0,0.0,True,True,99.98419847982515,209.5,21177919.56105894,21177919.561064433,21177919.561168976,21177919.569751024,21177919.58069357,21177919.58346375,0.0,0.0,21177919.584517
cross_gateway_ratio:0.6:seed=21:method=local_only,21,local_only,cross_gateway_ratio:0.6,e1caf6ddf4f6e03d6bd47bfeb6cf680ef5be0f95f52d8c9f26f1334cb6c1b3a5,in_memory_transactional_simulation,20,20,30,30,4,0.6,0.1,leaf,agent-018;agent-005,1,2,False,staged verification failed: residual_rules:gw-00:exp3-seed-0021:exp3-seed-0021-sess-12:gw-00:0 | session_set_mismatch:gw-00 | version_mismatch:gw-00:1!=2,0.0,24.51242506504059,0.09337812662124634,9.014315903186798,8.913721889257431,10.743945837020874,2.060621976852417,0.0,0.689089298248291,12,3,3,3,3,5,48,48,0,0,63,63,0,0,5,0.07936507936507936,1,24,50856,27,0,0.0,0.0,0.0,0.0,True,True,99.98291733884697,210.2578125,21177919.915473226,21177919.915478833,21177919.915588513,21177919.924502235,21177919.936127674,21177919.938909803,0.0,0.0,21177919.93998565
cross_gateway_ratio:0.6:seed=23:method=local_only,23,local_only,cross_gateway_ratio:0.6,93d389121d670be5dda46bb38eed93c773d15a3ff44c64252b28e60a20bddecc,in_memory_transactional_simulation,20,20,30,30,4,0.6,0.1,leaf,agent-016;agent-000,1,2,False,staged verification failed: residual_rules:gw-03:exp3-seed-0023:exp3-seed-0023-sess-1:gw-03:2 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2,0.0,24.040695279836655,0.09372830390930176,8.801862597465515,8.700896054506302,10.667212307453156,2.029009163379669,0.0,0.6611943244934082,7,3,3,3,3,5,48,48,0,0,60,60,0,0,5,0.08333333333333333,1,24,50574,27,0,0.0,0.0,0.0,0.0,True,True,99.98025358593158,210.96484375,21177920.269722734,21177920.269728497,21177920.269838434,21177920.27853933,21177920.29004632,21177920.29274996,0.0,0.0,21177920.29376343
cross_gateway_ratio:0.6:seed=24:method=local_only,24,local_only,cross_gateway_ratio:0.6,e27ba4557c76c877b1fb7af2d345aed303d3d9cf7a65d86dff1a688ff95dfb01,in_memory_transactional_simulation,20,20,30,30,4,0.6,0.1,leaf,agent-007;agent-002,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2,0.0,23.64526316523552,0.09354576468467712,8.791889995336533,8.69126245379448,10.304775089025497,2.082429826259613,0.0,0.6543360650539398,9,5,5,5,3,8,48,48,0,0,60,60,0,0,8,0.13333333333333333,0,24,48962,25,0,0.0,0.0,0.0,0.0,True,True,99.98309191856201,211.21875,21177920.446041,21177920.446046658,21177920.446156457,21177920.45484772,21177920.465961166,21177920.468689173,0.0,0.0,21177920.469686262
cross_gateway_ratio:0.6:seed=26:method=local_only,26,local_only,cross_gateway_ratio:0.6,5c31f85feb04c81cd7a504cc70aba9315aec49d1c2e9308e0ea3408c77a40c72,in_memory_transactional_simulation,20,20,30,30,4,0.6,0.1,leaf,agent-007;agent-001,1,2,False,staged verification failed: residual_rules:gw-03:exp3-seed-0026:exp3-seed-0026-sess-1:gw-03:0 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2,0.0,21.881207823753357,0.08796900510787964,8.379105478525162,8.283928036689758,9.24961268901825,2.2193342447280884,0.0,0.6300956010818481,12,3,3,3,3,6,48,48,0,0,54,54,0,0,7,0.12962962962962962,1,24,43719,27,0,0.0,0.0,0.0,0.0,True,True,99.98246589126718,211.7265625,21177920.777649775,21177920.77765523,21177920.777759593,21177920.78604352,21177920.796047177,21177920.798578013,0.0,0.0,21177920.799530983
cross_gateway_ratio:0.6:seed=27:method=local_only,27,local_only,cross_gateway_ratio:0.6,9489fe6c1f4b9abae71df348a6de75d2a78df93bffeca8c89949809752c968f8,in_memory_transactional_simulation,20,20,30,30,4,0.6,0.1,leaf,agent-007;agent-009,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2,0.0,23.947879672050476,0.09108707308769226,8.9346244931221,8.836343884468079,10.171215981245041,2.4574436247348785,0.0,0.7046535611152649,9,2,2,2,3,4,48,48,0,0,62,62,0,0,5,0.08064516129032258,0,24,47944,28,0,0.0,0.0,0.0,0.0,True,True,99.98542863615462,211.98046875,21177920.954455703,21177920.95446124,21177920.954569016,21177920.96340536,21177920.974476025,21177920.977313727,0.0,0.0,21177920.978403583
cross_gateway_ratio:0.6:seed=28:method=local_only,28,local_only,cross_gateway_ratio:0.6,1cf3286f2ceffe7821101abbc4db52695d2ea70c00664e1ee09250edf4f79e05,in_memory_transactional_simulation,20,20,30,30,4,0.6,0.1,leaf,agent-017;agent-013,1,2,False,"staged verification failed: version_mismatch:gw-00:1!=2 | residual_rules:gw-01:exp3-seed-0028:exp3-seed-0028-sess-22:gw-01:0,exp3-seed-0028:exp3-seed-0028-sess-28:gw-01:0 | session_set_mismatch:gw-01 | version_mismatch:gw-01:1!=2",0.0,19.246619194746017,0.09520724415779114,8.709356188774109,8.607059717178345,6.963737308979034,1.5614330768585205,0.0,0.550929456949234,11,6,6,6,2,11,48,48,0,0,60,60,0,0,11,0.18333333333333332,2,16,33259,24,0,0.0,0.0,0.0,0.0,True,True,100.002363782126,212.23046875,21177921.127350997,21177921.12735661,21177921.127468295,21177921.136075355,21177921.14382652,21177921.145715192,0.0,0.0,21177921.146597616
cross_gateway_ratio:0.6:seed=29:method=local_only,29,local_only,cross_gateway_ratio:0.6,1b16ccbe5805418873e9091f4f61668bc72855750f57be98b56122f4491878d9,in_memory_transactional_simulation,20,20,30,30,4,0.6,0.1,leaf,agent-015;agent-004,1,2,False,"staged verification failed: residual_rules:gw-01:exp3-seed-0029:exp3-seed-0029-sess-16:gw-01:2,exp3-seed-0029:exp3-seed-0029-sess-4:gw-01:0 | session_set_mismatch:gw-01 | version_mismatch:gw-01:1!=2",0.0,21.94042131304741,0.09720027446746826,8.866716176271439,8.762471377849579,9.02935117483139,1.9406676292419434,0.0,0.6255321204662323,12,7,7,7,3,11,48,48,0,0,60,60,0,0,11,0.18333333333333332,2,24,42858,23,0,0.0,0.0,0.0,0.0,True,True,99.98441541683455,212.7265625,21177921.29397448,21177921.293979824,21177921.294093233,21177921.302855704,21177921.312646087,21177921.314894605,0.0,0.0,21177921.315914903
cross_gateway_ratio:0.8:seed=1:method=local_only,1,local_only,cross_gateway_ratio:0.8,be93211d75ed658464653940b3637bb9697f0adbaf81298bd0961dd173caab3a,in_memory_transactional_simulation,20,20,30,30,4,0.8,0.1,leaf,agent-007;agent-013,1,2,False,staged verification failed: version_mismatch:gw-03:1!=2,0.0,25.197848677635193,0.09725242853164673,9.197909384965897,9.093347936868668,10.989207774400711,2.132583409547806,0.0,0.7295534014701843,9,3,3,3,3,6,54,54,0,0,65,65,0,0,7,0.1076923076923077,0,24,51840,27,0,0.0,0.0,0.0,0.0,True,True,99.98229025336155,213.23828125,21177921.688051425,21177921.68805706,21177921.688170373,21177921.69726372,21177921.709204383,21177921.712114263,0.0,0.0,21177921.713249274
cross_gateway_ratio:0.8:seed=3:method=local_only,3,local_only,cross_gateway_ratio:0.8,0d9ab0256c466c26608d8c8ea4ac816a7ec830c95cca3b69b7d54e71f8fc6d1d,in_memory_transactional_simulation,20,20,30,30,4,0.8,0.1,leaf,agent-019;agent-001,1,2,False,staged verification failed: residual_rules:gw-03:exp3-seed-0003:exp3-seed-0003-sess-1:gw-03:0 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2,0.0,25.239121168851852,0.09630993008613586,9.389139711856842,9.285494685173035,10.909415781497955,2.108383923768997,0.0,0.7206462323665619,9,3,3,3,3,6,54,54,0,0,66,66,0,0,7,0.10606060606060606,1,24,51813,27,0,0.0,0.0,0.0,0.0,True,True,99.98421185601286,213.99609375,21177922.073564596,21177922.0735701,21177922.07368268,21177922.082968175,21177922.09480787,21177922.097680073,0.0,0.0,21177922.098803718
cross_gateway_ratio:0.8:seed=4:method=local_only,4,local_only,cross_gateway_ratio:0.8,459cdad7a2224356241d48664ef1d38ef0b10b46c5cf14958b31a8e34731f6b6,in_memory_transactional_simulation,20,20,30,30,4,0.8,0.1,leaf,agent-019;agent-013,1,2,False,"staged verification failed: residual_rules:gw-03:exp3-seed-0004:exp3-seed-0004-sess-26:gw-03:0,exp3-seed-0004:exp3-seed-0004-sess-29:gw-03:3 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2",0.0,25.43702721595764,0.09809061884880066,9.379196912050247,9.273886680603027,11.159613728523254,2.1004527807235718,0.0,0.7077939808368683,9,3,3,3,3,6,54,54,0,0,68,68,0,0,8,0.11764705882352941,2,24,53033,27,0,0.0,0.0,0.0,0.0,True,True,99.96922265906815,214.25390625,21177922.260954063,21177922.260959487,21177922.261073783,21177922.27034767,21177922.28242953,21177922.285289206,0.0,0.0,21177922.28639109
cross_gateway_ratio:0.8:seed=5:method=local_only,5,local_only,cross_gateway_ratio:0.8,3f45587e44b7d5b98c64c3edff104203aa65c754dacb264785e9000abfedfc5d,in_memory_transactional_simulation,20,20,30,30,4,0.8,0.1,leaf,agent-008;agent-000,1,2,False,staged verification failed: residual_rules:gw-02:exp3-seed-0005:exp3-seed-0005-sess-2:gw-02:2 | session_set_mismatch:gw-02 | version_mismatch:gw-02:1!=2 | residual_rules:gw-03:exp3-seed-0005:exp3-seed-0005-sess-2:gw-03:3 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2,0.0,20.341861993074417,0.09677931666374207,9.281959384679794,9.178262203931808,6.84235617518425,1.8854327499866486,0.0,0.6163306534290314,7,3,3,3,2,5,54,54,0,0,66,66,0,0,5,0.07575757575757576,2,16,32163,27,0,0.0,0.0,0.0,0.0,True,True,99.97969519264196,214.51171875,21177922.451434337,21177922.451440025,21177922.451552954,21177922.460731216,21177922.468489524,21177922.470764946,0.0,0.0,21177922.4717762
cross_gateway_ratio:0.8:seed=8:method=local_only,8,local_only,cross_gateway_ratio:0.8,50e236a3a8296c9408b4980e32ac8d693bd8040a0ba1d1a877da15c3d7bbd07e,in_memory_transactional_simulation,20,20,30,30,4,0.8,0.1,leaf,agent-007;agent-000,1,2,False,"staged verification failed: residual_rules:gw-03:exp3-seed-0008:exp3-seed-0008-sess-20:gw-03:0,exp3-seed-0008:exp3-seed-0008-sess-2:gw-03:3 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2",0.0,27.61167660355568,0.10295584797859192,9.868334978818893,9.75823774933815,12.436319142580032,2.1159686148166656,0.0,0.767100602388382,10,3,3,3,3,6,54,54,0,0,75,75,0,0,8,0.10666666666666667,2,24,59041,27,0,0.0,0.0,0.0,0.0,True,True,99.98598655362527,215.53515625,21177923.05102985,21177923.05103548,21177923.051154707,21177923.060912944,21177923.07438112,21177923.077429425,0.0,0.0,21177923.078641526
cross_gateway_ratio:0.8:seed=10:method=local_only,10,local_only,cross_gateway_ratio:0.8,472ca6dc1e8fbc59afdeeef6a9a4afd451f8f03bf5958f91abdb0be289389757,in_memory_transactional_simulation,20,20,30,30,4,0.8,0.1,leaf,agent-017;agent-000,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2,0.0,25.239214301109314,0.09612739086151123,9.514156728982925,9.410824626684189,10.745912790298462,2.098824828863144,0.0,0.7355622947216034,9,3,3,3,3,6,54,54,0,0,67,67,0,0,7,0.1044776119402985,0,24,51086,27,0,0.0,0.0,0.0,0.0,True,True,99.96886636749105,216.05078125,21177923.43863209,21177923.43863748,21177923.43875027,21177923.448161095,21177923.459853016,21177923.46273015,0.0,0.0,21177923.463871304
cross_gateway_ratio:0.8:seed=12:method=local_only,12,local_only,cross_gateway_ratio:0.8,7ab5cf8c778d5488cd8a2d2b26a7d314a5a5b0d41670b440f09f2b21e72ac734,in_memory_transactional_simulation,20,20,30,30,4,0.8,0.1,leaf,agent-007;agent-009,1,2,False,staged verification failed: residual_rules:gw-00:exp3-seed-0012:exp3-seed-0012-sess-19:gw-00:2 | session_set_mismatch:gw-00 | version_mismatch:gw-00:1!=2,0.0,23.356616497039795,0.09600073099136353,8.88972356915474,8.786521852016449,10.329477488994598,1.7650686204433441,0.0,0.636022537946701,10,7,7,7,3,13,54,54,0,0,61,61,0,0,14,0.22950819672131148,1,24,49242,23,0,0.0,0.0,0.0,0.0,True,True,99.9845095161756,216.56640625,21177923.820494976,21177923.820500504,21177923.820612404,21177923.829398926,21177923.840511173,21177923.842892203,0.0,0.0,21177923.843851592
cross_gateway_ratio:0.8:seed=14:method=local_only,14,local_only,cross_gateway_ratio:0.8,2d39f98ae9b4551f474a4011254bbe870b3a3c5549e002e756fd02e8cd7cf146,in_memory_transactional_simulation,20,20,30,30,4,0.8,0.1,leaf,agent-007;agent-016,1,2,False,staged verification failed: version_mismatch:gw-03:1!=2,0.0,27.263302356004715,0.10211393237113953,9.614814072847366,9.505707770586014,12.230638414621353,2.1879486739635468,0.0,0.7922612130641937,9,2,2,2,3,4,54,54,0,0,72,72,0,0,5,0.06944444444444445,0,24,57712,28,0,0.0,0.0,0.0,0.0,True,True,99.96992250763469,217.3359375,21177924.21810125,21177924.218107034,21177924.218225174,21177924.22773088,21177924.24103051,21177924.244111262,0.0,0.0,21177924.24536455
cross_gateway_ratio:0.8:seed=16:method=local_only,16,local_only,cross_gateway_ratio:0.8,3d6504081fb0bed46c8142ac52d0cd8c66b0b0dfcd556b8c181d9bd9a486fd56,in_memory_transactional_simulation,20,20,30,30,4,0.8,0.1,leaf,agent-007;agent-010,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2,0.0,26.31353959441185,0.0971183180809021,9.464867413043976,9.360577911138535,11.731434613466263,2.156190574169159,0.0,0.7412321865558624,9,3,3,3,3,6,54,54,0,0,68,68,0,0,7,0.10294117647058823,0,24,55760,27,0,0.0,0.0,0.0,0.0,True,True,99.98424400823187,217.84375,21177924.619613595,21177924.619619053,21177924.61973247,21177924.629093047,21177924.641797155,21177924.644765478,0.0,0.0,21177924.645927135
cross_gateway_ratio:0.8:seed=17:method=local_only,17,local_only,cross_gateway_ratio:0.8,9e25dc131ceacf330595a423b2228ff18ab06190a2d75d3043ac07fceceda5e7,in_memory_transactional_simulation,20,20,30,30,4,0.8,0.1,leaf,agent-007;agent-006,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2,0.0,25.014199316501617,0.09588897228240967,9.292788803577423,9.190026670694351,11.093977838754654,1.965988427400589,0.0,0.6920918822288513,9,5,5,5,3,8,54,54,0,0,64,64,0,0,10,0.15625,0,24,52856,25,0,0.0,0.0,0.0,0.0,True,True,99.98406205800443,218.1015625,21177924.804240476,21177924.80424603,21177924.804357324,21177924.81354735,21177924.825515497,21177924.828189507,0.0,0.0,21177924.829254676
cross_gateway_ratio:0.8:seed=19:method=local_only,19,local_only,cross_gateway_ratio:0.8,b8733874f63e71a3059e9ab342ad4705c9690f0f8015f79f81da9ae161941783,in_memory_transactional_simulation,20,20,30,30,4,0.8,0.1,leaf,agent-007;agent-018,1,2,False,staged verification failed: version_mismatch:gw-03:1!=2,0.0,26.51095762848854,0.09649991989135742,9.410139173269272,9.306292980909348,12.076400220394135,2.0340122282505035,0.0,0.7309690117835999,8,3,3,3,3,6,54,54,0,0,68,68,0,0,9,0.1323529411764706,0,24,57589,27,0,0.0,0.0,0.0,0.0,True,True,99.96976053182416,218.87109375,21177925.20243881,21177925.202444244,21177925.20255711,21177925.211863402,21177925.22490634,21177925.227796976,0.0,0.0,21177925.228949767
cross_gateway_ratio:0.8:seed=23:method=local_only,23,local_only,cross_gateway_ratio:0.8,678a3a3e7f0833518c065c37e2ffdd28ec2b4598eda6866fd308091f31be523c,in_memory_transactional_simulation,20,20,30,30,4,0.8,0.1,leaf,agent-008;agent-000,1,2,False,staged verification failed: residual_rules:gw-03:exp3-seed-0023:exp3-seed-0023-sess-1:gw-03:2 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2,0.0,27.8058759868145,0.10189414024353027,9.573213756084442,9.46403294801712,12.977659702301025,2.1222978830337524,0.0,0.7881335914134979,7,3,3,3,3,5,54,54,0,0,71,71,0,0,5,0.07042253521126761,1,24,60420,27,0,0.0,0.0,0.0,0.0,True,True,99.96735694178534,220.1328125,21177926.016270995,21177926.016276486,21177926.01639529,21177926.025859322,21177926.03986022,21177926.042845856,0.0,0.0,21177926.04407687
cross_gateway_ratio:0.8:seed=24:method=local_only,24,local_only,cross_gateway_ratio:0.8,72407a22f5c1b3e072f556e0eb30ca3a4d74c97529e3abc5743eff6ec7e07ea9,in_memory_transactional_simulation,20,20,30,30,4,0.8,0.1,leaf,agent-007;agent-002,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2,0.0,25.76618269085884,0.09872391819953918,9.36780869960785,9.262140840291977,11.545546352863312,2.0644329488277435,0.0,0.7111839950084686,9,4,4,4,3,8,54,54,0,0,67,67,0,0,8,0.11940298507462686,0,24,54745,26,0,0.0,0.0,0.0,0.0,True,True,99.97004000589054,220.390625,21177926.211016104,21177926.211021613,21177926.21113675,21177926.22039889,21177926.232858725,21177926.235668138,0.0,0.0,21177926.236782286
cross_gateway_ratio:0.8:seed=26:method=local_only,26,local_only,cross_gateway_ratio:0.8,c54c555fdcaec825ddebf34c39a2843e84dbf8677bb04bdc021eb687df9efb2b,in_memory_transactional_simulation,20,20,30,30,4,0.8,0.1,leaf,agent-007;agent-001,1,2,False,staged verification failed: residual_rules:gw-03:exp3-seed-0026:exp3-seed-0026-sess-1:gw-03:0 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2,0.0,25.71028843522072,0.09485334157943726,9.376045316457748,9.273972362279892,11.321846395730972,2.1230392158031464,0.0,0.7235482335090637,12,3,3,3,3,6,54,54,0,0,67,67,0,0,7,0.1044776119402985,1,24,53763,27,0,0.0,0.0,0.0,0.0,True,True,99.98618505409112,221.13671875,21177926.597755022,21177926.597760703,21177926.597871605,21177926.607145578,21177926.61942408,21177926.622336615,0.0,0.0,21177926.62346531
cross_gateway_ratio:0.8:seed=27:method=local_only,27,local_only,cross_gateway_ratio:0.8,2bc757262ac2f0a3cfecfad394d6d2dd4973f3bdc33bf9a9603af74d105ee7a1,in_memory_transactional_simulation,20,20,30,30,4,0.8,0.1,leaf,agent-007;agent-009,1,2,False,staged verification failed: version_mismatch:gw-00:1!=2,0.0,27.553725987672806,0.10475143790245056,9.911485016345978,9.79921966791153,12.020852416753769,2.2307410836219788,0.0,0.8086785674095154,9,2,2,2,3,4,54,54,0,0,75,75,0,0,5,0.06666666666666667,0,24,57006,28,0,0.0,0.0,0.0,0.0,True,True,99.98713954153118,221.39453125,21177926.80224954,21177926.80225512,21177926.802376572,21177926.81217579,21177926.8252938,21177926.82851514,0.0,0.0,21177926.829803266
gateway_count:12:seed=0:method=local_only,0,local_only,gateway_count:12,00f19db166543081ec3de2c7fc79bfe7d3c794eb564d1a3b4ad35ea89134a982,in_memory_transactional_simulation,20,20,30,30,12,0.8666666666666667,0.1,leaf,agent-007;agent-001,1,2,False,"staged verification failed: version_mismatch:gw-00:1!=2 | residual_rules:gw-01:exp3-seed-0000:exp3-seed-0000-sess-1:gw-01:0 | session_set_mismatch:gw-01 | version_mismatch:gw-01:1!=2 | residual_rules:gw-02:exp3-seed-0000:exp3-seed-0000-sess-1:gw-02:1 | session_set_mismatch:gw-02 | version_mismatch:gw-02:1!=2 | residual_rules:gw-03:exp3-seed-0000:exp3-seed-0000-sess-17:gw-03:0,exp3-seed-0000:exp3-seed-0000-sess-1:gw-03:2 | session_set_mismatch:gw-03 | version_mismatch:gw-03:1!=2 | residual_rules:gw-04:exp3-seed-0000:exp3-seed-0000-sess-17:gw-04:1,exp3-seed-0000:exp3-seed-0000-sess-1:gw-04:3 | session_set_mismatch:gw-04 | version_mismatch:gw-04:1!=2 | residual_rules:gw-05:exp3-seed-0000:exp3-seed-0000-sess-17:gw-05:2,exp3-seed-0000:exp3-seed-0000-sess-1:gw-05:4,exp3-seed-0000:exp3-seed-0000-sess-3:gw-05:4 | session_set_mismatch:gw-05 | version_mismatch:gw-05:1!=2 | version_mismatch:gw-10:1!=2 | version_mismatch:gw-11:1!=2",0.0,37.637896835803986,0.1598075032234192,15.88185504078865,15.713777393102646,13.974245637655258,3.0373036861419678,0.0,1.0920017957687378,13,3,3,3,4,6,56,56,0,0,144,144,0,0,10,0.06944444444444445,9,32,66157,27,0,0.0,0.0,0.0,0.0,True,True,99.96914123207736,175.59765625,21177896.18777647,21177896.18778327,21177896.187964007,21177896.203677785,21177896.219237074,21177896.223622512,0.0,0.0,21177896.225414366
