experiment,mode,trial_id,seed,event_id,method_id,method_label,method_source,adapted,topology_fingerprint,scenario_fingerprint,qos_fingerprint,event_fingerprint,series,result_mode,task_received_at,event_occurred_at,stable_verify_finished_at,task_size,num_dag_edges,num_gateways,state_churn_probability,conflict_density,conflict_type,ground_truth_feasible,business_change_type,affected_scope_ratio,affected_scope_bucket_percent,failure_type,failure_severity,controller_processing_latency_ms,formation_latency_ms,resolution_latency_ms,reconfiguration_latency_ms,recovery_latency_ms,success,qos_satisfied,safe_rejection,failure_reason,total_rules,total_rule_objects,changed_rules,rule_change_ratio,total_paths,changed_paths,total_agents,changed_agents,modification_scope_ratio,affected_agent_count,total_gateways,changed_gateways,gateway_change_ratio,total_flows,unaffected_flows,disturbed_unaffected_flows,unaffected_disturbance_ratio,control_messages,control_bytes,rollback_count,stale_state_detected
exp4,paper,exp4:capacity_stress:10:seed:0000:event:002,0,2,netkeeper,NetKeeper*,NetKeeper,True,e5f959a8c2003b648c8a12c650cd9c28b7c11fe2a8a890c105ea23de3ac177c0,dd6fa7b8f7ec41f9f273ebe8c28cfcdbaf87eee657e2f9cc26ada5725d716828,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,c2eaa5b235b322aa41e49a5cc0f16160c9cfaac0c03a938487226eda0e186c6c,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.003926,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,3.926,True,True,False,,160,162,8,0.04938271604938271,36,2,58,0,0.0390625,,12,3,0.25,36,34,0,0.0,96,288295,0,False
exp4,paper,exp4:capacity_stress:10:seed:0000:event:002,0,2,proposed,Proposed,This work,False,e5f959a8c2003b648c8a12c650cd9c28b7c11fe2a8a890c105ea23de3ac177c0,dd6fa7b8f7ec41f9f273ebe8c28cfcdbaf87eee657e2f9cc26ada5725d716828,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,c2eaa5b235b322aa41e49a5cc0f16160c9cfaac0c03a938487226eda0e186c6c,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.004186,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,4.186,True,True,False,,160,162,8,0.04938271604938271,36,2,58,0,0.0390625,,12,3,0.25,36,34,0,0.0,96,288295,0,False
exp4,paper,exp4:capacity_stress:10:seed:0000:event:003,0,3,cspf,CSPF,CSPF,False,ac58df992a2ca5b0fabf3393de5a4ec5791624fdec3e77d7c28b3226453ecc7c,8667dfdf58fd17c1a527e508b13c79b409ace3f809331edaea3be4df30068aba,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,3a11483419a4d2bf556ebaaf7cc7463cab0f2c9469ee7b928d100d690cb308d9,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.003348,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,3.348,True,True,False,,158,159,4,0.025157232704402517,36,1,58,0,0.019762845849802372,,12,3,0.25,36,35,0,0.0,96,280675,0,False
exp4,paper,exp4:capacity_stress:10:seed:0000:event:003,0,3,full_rebuild,Full-Rebuild,Global reconstruction,False,ac58df992a2ca5b0fabf3393de5a4ec5791624fdec3e77d7c28b3226453ecc7c,8667dfdf58fd17c1a527e508b13c79b409ace3f809331edaea3be4df30068aba,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,3a11483419a4d2bf556ebaaf7cc7463cab0f2c9469ee7b928d100d690cb308d9,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.015438000000000002,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,15.438000000000002,True,True,False,,158,159,159,1.0,36,36,58,58,1.0,,12,12,1.0,36,35,35,1.0,96,517007,0,False
exp4,paper,exp4:capacity_stress:10:seed:0000:event:003,0,3,netkeeper,NetKeeper*,NetKeeper,True,ac58df992a2ca5b0fabf3393de5a4ec5791624fdec3e77d7c28b3226453ecc7c,8667dfdf58fd17c1a527e508b13c79b409ace3f809331edaea3be4df30068aba,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,3a11483419a4d2bf556ebaaf7cc7463cab0f2c9469ee7b928d100d690cb308d9,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.003508,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,3.508,True,True,False,,158,158,0,0.0,36,0,58,0,0.0,,12,3,0.25,36,35,0,0.0,96,276424,0,False
exp4,paper,exp4:capacity_stress:10:seed:0000:event:003,0,3,proposed,Proposed,This work,False,ac58df992a2ca5b0fabf3393de5a4ec5791624fdec3e77d7c28b3226453ecc7c,8667dfdf58fd17c1a527e508b13c79b409ace3f809331edaea3be4df30068aba,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,3a11483419a4d2bf556ebaaf7cc7463cab0f2c9469ee7b928d100d690cb308d9,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.003968,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,3.968,True,True,False,,158,159,4,0.025157232704402517,36,1,58,0,0.019762845849802372,,12,3,0.25,36,35,0,0.0,96,280675,0,False
exp4,paper,exp4:capacity_stress:10:seed:0000:event:004,0,4,cspf,CSPF,CSPF,False,ece7e2b7a43cd55a77ab566cbabf5d646b57058bf5fed2121c0f737241b55e15,1202ff17c17c4dc216531ad6684feeee443c5256a188753a968cd0354f5c8d6c,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,fc83d3892eaaabb22fc9004e282f0fdbc307939933a8b848b28a3be65e9699f0,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.003348,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,3.348,True,True,False,,159,160,4,0.025,36,1,58,0,0.01968503937007874,,12,3,0.25,36,35,0,0.0,96,282391,0,False
exp4,paper,exp4:capacity_stress:10:seed:0000:event:004,0,4,full_rebuild,Full-Rebuild,Global reconstruction,False,ece7e2b7a43cd55a77ab566cbabf5d646b57058bf5fed2121c0f737241b55e15,1202ff17c17c4dc216531ad6684feeee443c5256a188753a968cd0354f5c8d6c,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,fc83d3892eaaabb22fc9004e282f0fdbc307939933a8b848b28a3be65e9699f0,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.015488000000000004,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,15.488000000000003,True,True,False,,159,160,160,1.0,36,36,58,58,1.0,,12,12,1.0,36,35,35,1.0,96,520283,0,False
exp4,paper,exp4:capacity_stress:10:seed:0000:event:004,0,4,netkeeper,NetKeeper*,NetKeeper,True,ece7e2b7a43cd55a77ab566cbabf5d646b57058bf5fed2121c0f737241b55e15,1202ff17c17c4dc216531ad6684feeee443c5256a188753a968cd0354f5c8d6c,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,fc83d3892eaaabb22fc9004e282f0fdbc307939933a8b848b28a3be65e9699f0,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.003508,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,3.508,True,True,False,,159,159,0,0.0,36,0,58,0,0.0,,12,3,0.25,36,35,0,0.0,96,278138,0,False
exp4,paper,exp4:capacity_stress:10:seed:0000:event:004,0,4,proposed,Proposed,This work,False,ece7e2b7a43cd55a77ab566cbabf5d646b57058bf5fed2121c0f737241b55e15,1202ff17c17c4dc216531ad6684feeee443c5256a188753a968cd0354f5c8d6c,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,fc83d3892eaaabb22fc9004e282f0fdbc307939933a8b848b28a3be65e9699f0,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.003968,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,3.968,True,True,False,,159,160,4,0.025,36,1,58,0,0.01968503937007874,,12,3,0.25,36,35,0,0.0,96,282391,0,False
exp4,paper,exp4:capacity_stress:10:seed:0001:event:000,1,0,cspf,CSPF,CSPF,False,e8ac6a61fb40bb065d58b3711d665999f5928acad5c7f6407d290756ee19f092,cb508083e3161cfdc99cc102b683d9fc6beedb0aad18efe3831a780acea9d43c,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,d03f9add901307cbaf7c3718e64a2a54ea225675283a2a3ad98157ea54130b42,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.0034379999999999997,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,3.4379999999999997,True,True,False,,166,167,3,0.017964071856287425,36,1,56,0,0.015444015444015444,,12,4,0.3333333333333333,36,35,0,0.0,96,293086,0,False
exp4,paper,exp4:capacity_stress:10:seed:0001:event:000,1,0,full_rebuild,Full-Rebuild,Global reconstruction,False,e8ac6a61fb40bb065d58b3711d665999f5928acad5c7f6407d290756ee19f092,cb508083e3161cfdc99cc102b683d9fc6beedb0aad18efe3831a780acea9d43c,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,d03f9add901307cbaf7c3718e64a2a54ea225675283a2a3ad98157ea54130b42,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.015838,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,15.838000000000001,True,True,False,,166,167,167,1.0,36,36,56,56,1.0,,12,12,1.0,36,35,35,1.0,96,542588,0,False
exp4,paper,exp4:capacity_stress:10:seed:0001:event:000,1,0,netkeeper,NetKeeper*,NetKeeper,True,e8ac6a61fb40bb065d58b3711d665999f5928acad5c7f6407d290756ee19f092,cb508083e3161cfdc99cc102b683d9fc6beedb0aad18efe3831a780acea9d43c,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,d03f9add901307cbaf7c3718e64a2a54ea225675283a2a3ad98157ea54130b42,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.003508,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,3.508,True,True,False,,166,166,0,0.0,36,0,56,0,0.0,,12,3,0.25,36,35,0,0.0,96,288682,0,False
exp4,paper,exp4:capacity_stress:10:seed:0001:event:000,1,0,proposed,Proposed,This work,False,e8ac6a61fb40bb065d58b3711d665999f5928acad5c7f6407d290756ee19f092,cb508083e3161cfdc99cc102b683d9fc6beedb0aad18efe3831a780acea9d43c,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,d03f9add901307cbaf7c3718e64a2a54ea225675283a2a3ad98157ea54130b42,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.004058,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,4.058,True,True,False,,166,167,3,0.017964071856287425,36,1,56,0,0.015444015444015444,,12,4,0.3333333333333333,36,35,0,0.0,96,293086,0,False
exp4,paper,exp4:capacity_stress:10:seed:0001:event:001,1,1,cspf,CSPF,CSPF,False,445fe8ae45ace89fc80bbb4a7895760a0f686c888f1a8a5fcc339c6b0e11ad94,250970a74a8c99780b5c4619603cf009d4cd554a7a36982f14a597843ab62391,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,bbd1fe15858e543971c13cd50a88ff0af0e3d16d78f6d6a827cfb9f3b41e47cd,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.0035659999999999997,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,3.566,True,True,False,,164,166,8,0.04819277108433735,36,2,56,0,0.03875968992248062,,12,3,0.25,36,34,0,0.0,96,293833,0,False
exp4,paper,exp4:capacity_stress:10:seed:0001:event:001,1,1,full_rebuild,Full-Rebuild,Global reconstruction,False,445fe8ae45ace89fc80bbb4a7895760a0f686c888f1a8a5fcc339c6b0e11ad94,250970a74a8c99780b5c4619603cf009d4cd554a7a36982f14a597843ab62391,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,bbd1fe15858e543971c13cd50a88ff0af0e3d16d78f6d6a827cfb9f3b41e47cd,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.015788,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,15.788,True,True,False,,164,166,166,1.0,36,36,56,56,1.0,,12,12,1.0,36,34,34,1.0,96,534320,0,False
exp4,paper,exp4:capacity_stress:10:seed:0001:event:001,1,1,netkeeper,NetKeeper*,NetKeeper,True,445fe8ae45ace89fc80bbb4a7895760a0f686c888f1a8a5fcc339c6b0e11ad94,250970a74a8c99780b5c4619603cf009d4cd554a7a36982f14a597843ab62391,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,bbd1fe15858e543971c13cd50a88ff0af0e3d16d78f6d6a827cfb9f3b41e47cd,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.003726,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,3.726,True,True,False,,164,165,4,0.024242424242424242,36,1,56,0,0.019455252918287938,,12,3,0.25,36,34,0,0.0,96,289567,0,False
exp4,paper,exp4:capacity_stress:10:seed:0001:event:001,1,1,proposed,Proposed,This work,False,445fe8ae45ace89fc80bbb4a7895760a0f686c888f1a8a5fcc339c6b0e11ad94,250970a74a8c99780b5c4619603cf009d4cd554a7a36982f14a597843ab62391,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,bbd1fe15858e543971c13cd50a88ff0af0e3d16d78f6d6a827cfb9f3b41e47cd,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.004186,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,4.186,True,True,False,,164,166,8,0.04819277108433735,36,2,56,0,0.03875968992248062,,12,3,0.25,36,34,0,0.0,96,293833,0,False
exp4,paper,exp4:capacity_stress:10:seed:0001:event:002,1,2,cspf,CSPF,CSPF,False,fcda90c90b4768f80f03a8731b0de14bfbd3a8685aebf8f6075b4cc73107db1e,3638c60e576c71e314094e08d481255db34cf7235c5b2286eb6476412269e250,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,494c636789cdf933db9852f5bc6c7f6781b4a6713ef6c7ed99d0d646a613ceca,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.0033660000000000005,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,3.3660000000000005,True,True,False,,164,165,4,0.024242424242424242,36,1,56,0,0.019455252918287938,,12,3,0.25,36,34,0,0.0,96,289567,0,False
exp4,paper,exp4:capacity_stress:10:seed:0001:event:002,1,2,full_rebuild,Full-Rebuild,Global reconstruction,False,fcda90c90b4768f80f03a8731b0de14bfbd3a8685aebf8f6075b4cc73107db1e,3638c60e576c71e314094e08d481255db34cf7235c5b2286eb6476412269e250,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,494c636789cdf933db9852f5bc6c7f6781b4a6713ef6c7ed99d0d646a613ceca,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.015738,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,15.738,True,True,False,,164,165,165,1.0,36,36,56,56,1.0,,12,12,1.0,36,34,34,1.0,96,534473,0,False
exp4,paper,exp4:capacity_stress:10:seed:0001:event:002,1,2,netkeeper,NetKeeper*,NetKeeper,True,fcda90c90b4768f80f03a8731b0de14bfbd3a8685aebf8f6075b4cc73107db1e,3638c60e576c71e314094e08d481255db34cf7235c5b2286eb6476412269e250,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,494c636789cdf933db9852f5bc6c7f6781b4a6713ef6c7ed99d0d646a613ceca,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.003726,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,3.726,True,True,False,,164,165,4,0.024242424242424242,36,1,56,0,0.019455252918287938,,12,3,0.25,36,34,0,0.0,96,289567,0,False
exp4,paper,exp4:capacity_stress:10:seed:0001:event:002,1,2,proposed,Proposed,This work,False,fcda90c90b4768f80f03a8731b0de14bfbd3a8685aebf8f6075b4cc73107db1e,3638c60e576c71e314094e08d481255db34cf7235c5b2286eb6476412269e250,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,494c636789cdf933db9852f5bc6c7f6781b4a6713ef6c7ed99d0d646a613ceca,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.003986,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,3.986,True,True,False,,164,165,4,0.024242424242424242,36,1,56,0,0.019455252918287938,,12,3,0.25,36,34,0,0.0,96,289567,0,False
exp4,paper,exp4:capacity_stress:10:seed:0001:event:003,1,3,cspf,CSPF,CSPF,False,c65b07de13c81926ece0458dae2aa465587a79d7e8bde7279c0e413956118c6c,2b30381fcab83e36dc614dcb90e8e379abf5788a181e4915200e998b23aa86b5,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,6dc0d00f5bf4f2257a5a580bf906247ab7fdd96d827bc659f1b1adb6b4b76492,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.003348,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,3.348,True,True,False,,161,162,4,0.024691358024691357,36,1,56,0,0.01968503937007874,,12,3,0.25,36,35,0,0.0,96,283489,0,False
exp4,paper,exp4:capacity_stress:10:seed:0001:event:003,1,3,full_rebuild,Full-Rebuild,Global reconstruction,False,c65b07de13c81926ece0458dae2aa465587a79d7e8bde7279c0e413956118c6c,2b30381fcab83e36dc614dcb90e8e379abf5788a181e4915200e998b23aa86b5,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,6dc0d00f5bf4f2257a5a580bf906247ab7fdd96d827bc659f1b1adb6b4b76492,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.015588000000000001,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,15.588000000000001,True,True,False,,161,162,162,1.0,36,36,56,56,1.0,,12,12,1.0,36,35,35,1.0,96,523279,0,False
exp4,paper,exp4:capacity_stress:10:seed:0001:event:003,1,3,netkeeper,NetKeeper*,NetKeeper,True,c65b07de13c81926ece0458dae2aa465587a79d7e8bde7279c0e413956118c6c,2b30381fcab83e36dc614dcb90e8e379abf5788a181e4915200e998b23aa86b5,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,6dc0d00f5bf4f2257a5a580bf906247ab7fdd96d827bc659f1b1adb6b4b76492,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.003508,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,3.508,True,True,False,,161,161,0,0.0,36,0,56,0,0.0,,12,3,0.25,36,35,0,0.0,96,279236,0,False
exp4,paper,exp4:capacity_stress:10:seed:0001:event:003,1,3,proposed,Proposed,This work,False,c65b07de13c81926ece0458dae2aa465587a79d7e8bde7279c0e413956118c6c,2b30381fcab83e36dc614dcb90e8e379abf5788a181e4915200e998b23aa86b5,944efac3beda92b5f312fb764adeaa54a0d53bc41c006c6859c30fbd533491bc,6dc0d00f5bf4f2257a5a580bf906247ab7fdd96d827bc659f1b1adb6b4b76492,capacity_stress,transactionally_verified_failure_recovery_simulation,,0.0,0.003968,24,36,12,,,,,,,,capacity_degradation,0.1,,,,,3.968,True,True,False,,161,162,4,0.024691358024691357,36,1,56,0,0.01968503937007874,,12,3,0.25,36,35,0,0.0,96,283489,0,False
