experiment,mode,trial_id,seed,event_id,method_id,method_label,method_source,adapted,topology_fingerprint,scenario_fingerprint,qos_fingerprint,event_fingerprint,series,result_mode,task_received_at,event_occurred_at,stable_verify_finished_at,task_size,num_dag_edges,num_gateways,state_churn_probability,conflict_density,conflict_type,ground_truth_feasible,business_change_type,affected_scope_ratio,failure_type,failure_severity,formation_latency_ms,resolution_latency_ms,reconfiguration_latency_ms,recovery_latency_ms,success,qos_satisfied,safe_rejection,failure_reason,total_rules,changed_rules,rule_change_ratio,total_gateways,changed_gateways,gateway_change_ratio,total_flows,unaffected_flows,disturbed_unaffected_flows,unaffected_disturbance_ratio,control_messages,control_bytes,rollback_count,stale_state_detected
exp1,pilot,exp1:state_churn:10:seed:0003:event:001,3,1,proposed,Proposed,This work,False,15538851f5c523c4f496709f9c77d3eb28033591097d1805ef20c6fde4cb6c29,6d67041f700a4c3602423956a71b7820ce881ad3e7eef6997ed9a56f357e4d28,6724d59de5ca4bce3ea6ba6725b11e515dd613706fb754f43fcffe6424b2869e,25dc4163cdf7f5e7e2cd4bdf0ae6028c2d402d2c26c2f1921dba327235893037,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.026508087140000015,24,38,12,0.1,,,,,,,,26.508087140000015,,,,True,True,,,85,,,12,,,38,,,,184,205953,0,False
exp1,pilot,exp1:state_churn:10:seed:0003:event:001,3,1,proposed_without_batch,Proposed w/o Batch,This work,False,15538851f5c523c4f496709f9c77d3eb28033591097d1805ef20c6fde4cb6c29,6d67041f700a4c3602423956a71b7820ce881ad3e7eef6997ed9a56f357e4d28,6724d59de5ca4bce3ea6ba6725b11e515dd613706fb754f43fcffe6424b2869e,25dc4163cdf7f5e7e2cd4bdf0ae6028c2d402d2c26c2f1921dba327235893037,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.05908557192800001,24,38,12,0.1,,,,,,,,59.08557192800001,,,,True,True,,,85,,,12,,,38,,,,184,205953,0,False
exp1,pilot,exp1:state_churn:10:seed:0004:event:000,4,0,a1_agent_embedded,A1-Agent-Embedded*,A1 Agent,True,166000a8836c5a149f905e399b0be3628324ece46a0efb40e6ce569c8a543370,c196e56f7a63f2ac68abef42d2a9bc56cc9793c2381866a426b1d4b8dd3832d1,8a116fdf51e0430c44b4f6cd1a3ca6d827c81cf2015f223400e7b868f9ae0e40,eb724dd5f830ac1db54ddb300b8d22bf96bcfbae12d17b0b60bff05f2e6a0b4c,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.30831242385966645,24,38,12,0.1,,,,,,,,308.31242385966647,,,,False,False,,stable verification failed: business_qos_verification_failed,99,,,12,,,38,,,,648,247377,1,True
exp1,pilot,exp1:state_churn:10:seed:0004:event:000,4,0,cspf,CSPF,CSPF,False,166000a8836c5a149f905e399b0be3628324ece46a0efb40e6ce569c8a543370,c196e56f7a63f2ac68abef42d2a9bc56cc9793c2381866a426b1d4b8dd3832d1,8a116fdf51e0430c44b4f6cd1a3ca6d827c81cf2015f223400e7b868f9ae0e40,eb724dd5f830ac1db54ddb300b8d22bf96bcfbae12d17b0b60bff05f2e6a0b4c,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.12754219190500013,24,38,12,0.1,,,,,,,,127.54219190500012,,,,True,True,,,99,,,12,,,38,,,,374,243885,0,False
exp1,pilot,exp1:state_churn:10:seed:0004:event:000,4,0,proposed,Proposed,This work,False,166000a8836c5a149f905e399b0be3628324ece46a0efb40e6ce569c8a543370,c196e56f7a63f2ac68abef42d2a9bc56cc9793c2381866a426b1d4b8dd3832d1,8a116fdf51e0430c44b4f6cd1a3ca6d827c81cf2015f223400e7b868f9ae0e40,eb724dd5f830ac1db54ddb300b8d22bf96bcfbae12d17b0b60bff05f2e6a0b4c,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.02762370264000001,24,38,12,0.1,,,,,,,,27.623702640000012,,,,True,True,,,99,,,12,,,38,,,,196,243885,0,False
exp1,pilot,exp1:state_churn:10:seed:0004:event:000,4,0,proposed_without_batch,Proposed w/o Batch,This work,False,166000a8836c5a149f905e399b0be3628324ece46a0efb40e6ce569c8a543370,c196e56f7a63f2ac68abef42d2a9bc56cc9793c2381866a426b1d4b8dd3832d1,8a116fdf51e0430c44b4f6cd1a3ca6d827c81cf2015f223400e7b868f9ae0e40,eb724dd5f830ac1db54ddb300b8d22bf96bcfbae12d17b0b60bff05f2e6a0b4c,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.06548357331733334,24,38,12,0.1,,,,,,,,65.48357331733334,,,,True,True,,,99,,,12,,,38,,,,196,243885,0,False
exp1,pilot,exp1:state_churn:10:seed:0004:event:001,4,1,a1_agent_embedded,A1-Agent-Embedded*,A1 Agent,True,166000a8836c5a149f905e399b0be3628324ece46a0efb40e6ce569c8a543370,c196e56f7a63f2ac68abef42d2a9bc56cc9793c2381866a426b1d4b8dd3832d1,8a116fdf51e0430c44b4f6cd1a3ca6d827c81cf2015f223400e7b868f9ae0e40,afb9397d1ebcc98f1a20cef9dccc554c73f036573c511636fffd61078e7d4a49,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.30831242385966645,24,38,12,0.1,,,,,,,,308.31242385966647,,,,False,False,,stable verification failed: business_qos_verification_failed,99,,,12,,,38,,,,648,247377,1,True
exp1,pilot,exp1:state_churn:10:seed:0004:event:001,4,1,cspf,CSPF,CSPF,False,166000a8836c5a149f905e399b0be3628324ece46a0efb40e6ce569c8a543370,c196e56f7a63f2ac68abef42d2a9bc56cc9793c2381866a426b1d4b8dd3832d1,8a116fdf51e0430c44b4f6cd1a3ca6d827c81cf2015f223400e7b868f9ae0e40,afb9397d1ebcc98f1a20cef9dccc554c73f036573c511636fffd61078e7d4a49,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.12754219190500013,24,38,12,0.1,,,,,,,,127.54219190500012,,,,True,True,,,99,,,12,,,38,,,,374,243885,0,False
exp1,pilot,exp1:state_churn:10:seed:0004:event:001,4,1,proposed,Proposed,This work,False,166000a8836c5a149f905e399b0be3628324ece46a0efb40e6ce569c8a543370,c196e56f7a63f2ac68abef42d2a9bc56cc9793c2381866a426b1d4b8dd3832d1,8a116fdf51e0430c44b4f6cd1a3ca6d827c81cf2015f223400e7b868f9ae0e40,afb9397d1ebcc98f1a20cef9dccc554c73f036573c511636fffd61078e7d4a49,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.02762370264000001,24,38,12,0.1,,,,,,,,27.623702640000012,,,,True,True,,,99,,,12,,,38,,,,196,243885,0,False
exp1,pilot,exp1:state_churn:10:seed:0004:event:001,4,1,proposed_without_batch,Proposed w/o Batch,This work,False,166000a8836c5a149f905e399b0be3628324ece46a0efb40e6ce569c8a543370,c196e56f7a63f2ac68abef42d2a9bc56cc9793c2381866a426b1d4b8dd3832d1,8a116fdf51e0430c44b4f6cd1a3ca6d827c81cf2015f223400e7b868f9ae0e40,afb9397d1ebcc98f1a20cef9dccc554c73f036573c511636fffd61078e7d4a49,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.06548357331733334,24,38,12,0.1,,,,,,,,65.48357331733334,,,,True,True,,,99,,,12,,,38,,,,196,243885,0,False
exp1,pilot,exp1:state_churn:15:seed:0000:event:000,0,0,a1_agent_embedded,A1-Agent-Embedded*,A1 Agent,True,d74965a68501df109531531c34da4c6219334c02b626c80ac512f6b0283eda15,cc309652196947e28ad724ab0419d7d292cdbf3a406e5df988e83c070b447dbd,c5161f4780dd814b87c46a817017d894e34f4fcac83937614be638d6f0784615,a820ba77e8477b5f471d60b34b89fcd50b8a846d763230304583b47db5cfd6b9,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.33722993311400007,24,38,12,0.15,,,,,,,,337.22993311400006,,,,False,False,,stable verification failed: business_qos_verification_failed,103,,,12,,,38,,,,658,252662,1,True
exp1,pilot,exp1:state_churn:15:seed:0000:event:000,0,0,cspf,CSPF,CSPF,False,d74965a68501df109531531c34da4c6219334c02b626c80ac512f6b0283eda15,cc309652196947e28ad724ab0419d7d292cdbf3a406e5df988e83c070b447dbd,c5161f4780dd814b87c46a817017d894e34f4fcac83937614be638d6f0784615,a820ba77e8477b5f471d60b34b89fcd50b8a846d763230304583b47db5cfd6b9,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.1310202704680001,24,38,12,0.15,,,,,,,,131.0202704680001,,,,True,True,,,103,,,12,,,38,,,,376,250043,0,False
exp1,pilot,exp1:state_churn:15:seed:0000:event:000,0,0,proposed,Proposed,This work,False,d74965a68501df109531531c34da4c6219334c02b626c80ac512f6b0283eda15,cc309652196947e28ad724ab0419d7d292cdbf3a406e5df988e83c070b447dbd,c5161f4780dd814b87c46a817017d894e34f4fcac83937614be638d6f0784615,a820ba77e8477b5f471d60b34b89fcd50b8a846d763230304583b47db5cfd6b9,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.028810690545000014,24,38,12,0.15,,,,,,,,28.810690545000014,,,,True,True,,,103,,,12,,,38,,,,178,250043,0,False
exp1,pilot,exp1:state_churn:15:seed:0000:event:000,0,0,proposed_without_batch,Proposed w/o Batch,This work,False,d74965a68501df109531531c34da4c6219334c02b626c80ac512f6b0283eda15,cc309652196947e28ad724ab0419d7d292cdbf3a406e5df988e83c070b447dbd,c5161f4780dd814b87c46a817017d894e34f4fcac83937614be638d6f0784615,a820ba77e8477b5f471d60b34b89fcd50b8a846d763230304583b47db5cfd6b9,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.06322795602500003,24,38,12,0.15,,,,,,,,63.227956025000026,,,,True,True,,,103,,,12,,,38,,,,178,250043,0,False
exp1,pilot,exp1:state_churn:15:seed:0000:event:001,0,1,a1_agent_embedded,A1-Agent-Embedded*,A1 Agent,True,d74965a68501df109531531c34da4c6219334c02b626c80ac512f6b0283eda15,cc309652196947e28ad724ab0419d7d292cdbf3a406e5df988e83c070b447dbd,c5161f4780dd814b87c46a817017d894e34f4fcac83937614be638d6f0784615,34391ffc5ca0d2f525ed2f8e91fb6c2f89108d93eb7f25d4445583bd0becba0f,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.33722993311400007,24,38,12,0.15,,,,,,,,337.22993311400006,,,,False,False,,stable verification failed: business_qos_verification_failed,103,,,12,,,38,,,,658,252662,1,True
exp1,pilot,exp1:state_churn:15:seed:0000:event:001,0,1,cspf,CSPF,CSPF,False,d74965a68501df109531531c34da4c6219334c02b626c80ac512f6b0283eda15,cc309652196947e28ad724ab0419d7d292cdbf3a406e5df988e83c070b447dbd,c5161f4780dd814b87c46a817017d894e34f4fcac83937614be638d6f0784615,34391ffc5ca0d2f525ed2f8e91fb6c2f89108d93eb7f25d4445583bd0becba0f,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.1310202704680001,24,38,12,0.15,,,,,,,,131.0202704680001,,,,True,True,,,103,,,12,,,38,,,,376,250043,0,False
exp1,pilot,exp1:state_churn:15:seed:0000:event:001,0,1,proposed,Proposed,This work,False,d74965a68501df109531531c34da4c6219334c02b626c80ac512f6b0283eda15,cc309652196947e28ad724ab0419d7d292cdbf3a406e5df988e83c070b447dbd,c5161f4780dd814b87c46a817017d894e34f4fcac83937614be638d6f0784615,34391ffc5ca0d2f525ed2f8e91fb6c2f89108d93eb7f25d4445583bd0becba0f,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.028810690545000014,24,38,12,0.15,,,,,,,,28.810690545000014,,,,True,True,,,103,,,12,,,38,,,,178,250043,0,False
exp1,pilot,exp1:state_churn:15:seed:0000:event:001,0,1,proposed_without_batch,Proposed w/o Batch,This work,False,d74965a68501df109531531c34da4c6219334c02b626c80ac512f6b0283eda15,cc309652196947e28ad724ab0419d7d292cdbf3a406e5df988e83c070b447dbd,c5161f4780dd814b87c46a817017d894e34f4fcac83937614be638d6f0784615,34391ffc5ca0d2f525ed2f8e91fb6c2f89108d93eb7f25d4445583bd0becba0f,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.06322795602500003,24,38,12,0.15,,,,,,,,63.227956025000026,,,,True,True,,,103,,,12,,,38,,,,178,250043,0,False
exp1,pilot,exp1:state_churn:15:seed:0001:event:000,1,0,a1_agent_embedded,A1-Agent-Embedded*,A1 Agent,True,e05ff6d55c16d2062759ff39c121f7602dd22acd2cc0044de19304a6995946d6,ca98494881c002853db474ba73e035f84c595c166051d2bdea5e68f26d9666ce,773f60be42d2d2c0f2e64552c3eee989d23637a9e3b50bbd45ed7f81addc6eda,01f6cd2416fed21c95d5452876e93d508b2bb59338eb33a994b4aacd00cb8089,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.23894055810166662,24,38,12,0.15,,,,,,,,238.94055810166662,,,,False,False,,stable verification failed: business_qos_verification_failed,76,,,12,,,38,,,,552,186942,1,True
exp1,pilot,exp1:state_churn:15:seed:0001:event:000,1,0,cspf,CSPF,CSPF,False,e05ff6d55c16d2062759ff39c121f7602dd22acd2cc0044de19304a6995946d6,ca98494881c002853db474ba73e035f84c595c166051d2bdea5e68f26d9666ce,773f60be42d2d2c0f2e64552c3eee989d23637a9e3b50bbd45ed7f81addc6eda,01f6cd2416fed21c95d5452876e93d508b2bb59338eb33a994b4aacd00cb8089,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.11505179656166672,24,38,12,0.15,,,,,,,,115.05179656166672,,,,False,False,,stable verification failed: business_qos_verification_failed,76,,,12,,,38,,,,344,186942,1,True
exp1,pilot,exp1:state_churn:15:seed:0001:event:000,1,0,proposed,Proposed,This work,False,e05ff6d55c16d2062759ff39c121f7602dd22acd2cc0044de19304a6995946d6,ca98494881c002853db474ba73e035f84c595c166051d2bdea5e68f26d9666ce,773f60be42d2d2c0f2e64552c3eee989d23637a9e3b50bbd45ed7f81addc6eda,01f6cd2416fed21c95d5452876e93d508b2bb59338eb33a994b4aacd00cb8089,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.02697642802500002,24,38,12,0.15,,,,,,,,26.97642802500002,,,,True,True,,,76,,,12,,,38,,,,184,184032,0,False
exp1,pilot,exp1:state_churn:15:seed:0001:event:000,1,0,proposed_without_batch,Proposed w/o Batch,This work,False,e05ff6d55c16d2062759ff39c121f7602dd22acd2cc0044de19304a6995946d6,ca98494881c002853db474ba73e035f84c595c166051d2bdea5e68f26d9666ce,773f60be42d2d2c0f2e64552c3eee989d23637a9e3b50bbd45ed7f81addc6eda,01f6cd2416fed21c95d5452876e93d508b2bb59338eb33a994b4aacd00cb8089,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.05442703993833336,24,38,12,0.15,,,,,,,,54.42703993833336,,,,True,True,,,76,,,12,,,38,,,,184,184032,0,False
exp1,pilot,exp1:state_churn:15:seed:0001:event:001,1,1,a1_agent_embedded,A1-Agent-Embedded*,A1 Agent,True,e05ff6d55c16d2062759ff39c121f7602dd22acd2cc0044de19304a6995946d6,ca98494881c002853db474ba73e035f84c595c166051d2bdea5e68f26d9666ce,773f60be42d2d2c0f2e64552c3eee989d23637a9e3b50bbd45ed7f81addc6eda,bcd9521d1d51d37cde9d3c2a34f83f2e1d71987dd8b8e0e5fe7cec5f871927c2,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.23894055810166662,24,38,12,0.15,,,,,,,,238.94055810166662,,,,True,True,,,76,,,12,,,38,,,,532,184032,0,False
exp1,pilot,exp1:state_churn:15:seed:0001:event:001,1,1,cspf,CSPF,CSPF,False,e05ff6d55c16d2062759ff39c121f7602dd22acd2cc0044de19304a6995946d6,ca98494881c002853db474ba73e035f84c595c166051d2bdea5e68f26d9666ce,773f60be42d2d2c0f2e64552c3eee989d23637a9e3b50bbd45ed7f81addc6eda,bcd9521d1d51d37cde9d3c2a34f83f2e1d71987dd8b8e0e5fe7cec5f871927c2,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.11505179656166672,24,38,12,0.15,,,,,,,,115.05179656166672,,,,True,True,,,76,,,12,,,38,,,,324,184032,0,False
exp1,pilot,exp1:state_churn:15:seed:0001:event:001,1,1,proposed,Proposed,This work,False,e05ff6d55c16d2062759ff39c121f7602dd22acd2cc0044de19304a6995946d6,ca98494881c002853db474ba73e035f84c595c166051d2bdea5e68f26d9666ce,773f60be42d2d2c0f2e64552c3eee989d23637a9e3b50bbd45ed7f81addc6eda,bcd9521d1d51d37cde9d3c2a34f83f2e1d71987dd8b8e0e5fe7cec5f871927c2,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.02697642802500002,24,38,12,0.15,,,,,,,,26.97642802500002,,,,True,True,,,76,,,12,,,38,,,,184,184032,0,False
exp1,pilot,exp1:state_churn:15:seed:0001:event:001,1,1,proposed_without_batch,Proposed w/o Batch,This work,False,e05ff6d55c16d2062759ff39c121f7602dd22acd2cc0044de19304a6995946d6,ca98494881c002853db474ba73e035f84c595c166051d2bdea5e68f26d9666ce,773f60be42d2d2c0f2e64552c3eee989d23637a9e3b50bbd45ed7f81addc6eda,bcd9521d1d51d37cde9d3c2a34f83f2e1d71987dd8b8e0e5fe7cec5f871927c2,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.05442703993833336,24,38,12,0.15,,,,,,,,54.42703993833336,,,,True,True,,,76,,,12,,,38,,,,184,184032,0,False
exp1,pilot,exp1:state_churn:15:seed:0002:event:000,2,0,a1_agent_embedded,A1-Agent-Embedded*,A1 Agent,True,259072098ad38b883fc49ea3ddfbe8c5130d7cbdfe65b8e8500852d4abb52e88,02f59c5ae73ee1a42ecf6d05756333e8e5682c4f604428852c48f1d8155b920d,5ec58117372d972bed8a724779d95f9fd79afc2a987517140600be87e6e63979,93c802c7ae44598ebddee4bf40ef43d3f3b4150aaa76ed0579264cdc590cc4d0,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.28785594161333367,24,38,12,0.15,,,,,,,,287.85594161333364,,,,False,False,,stable verification failed: business_qos_verification_failed,91,,,12,,,38,,,,614,225739,1,True
exp1,pilot,exp1:state_churn:15:seed:0002:event:000,2,0,cspf,CSPF,CSPF,False,259072098ad38b883fc49ea3ddfbe8c5130d7cbdfe65b8e8500852d4abb52e88,02f59c5ae73ee1a42ecf6d05756333e8e5682c4f604428852c48f1d8155b920d,5ec58117372d972bed8a724779d95f9fd79afc2a987517140600be87e6e63979,93c802c7ae44598ebddee4bf40ef43d3f3b4150aaa76ed0579264cdc590cc4d0,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.12282655453000013,24,38,12,0.15,,,,,,,,122.82655453000014,,,,True,True,,,91,,,12,,,38,,,,356,222538,0,False
exp1,pilot,exp1:state_churn:15:seed:0002:event:000,2,0,proposed,Proposed,This work,False,259072098ad38b883fc49ea3ddfbe8c5130d7cbdfe65b8e8500852d4abb52e88,02f59c5ae73ee1a42ecf6d05756333e8e5682c4f604428852c48f1d8155b920d,5ec58117372d972bed8a724779d95f9fd79afc2a987517140600be87e6e63979,93c802c7ae44598ebddee4bf40ef43d3f3b4150aaa76ed0579264cdc590cc4d0,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.02838813108500001,24,38,12,0.15,,,,,,,,28.388131085000012,,,,True,True,,,91,,,12,,,38,,,,190,222538,0,False
exp1,pilot,exp1:state_churn:15:seed:0002:event:000,2,0,proposed_without_batch,Proposed w/o Batch,This work,False,259072098ad38b883fc49ea3ddfbe8c5130d7cbdfe65b8e8500852d4abb52e88,02f59c5ae73ee1a42ecf6d05756333e8e5682c4f604428852c48f1d8155b920d,5ec58117372d972bed8a724779d95f9fd79afc2a987517140600be87e6e63979,93c802c7ae44598ebddee4bf40ef43d3f3b4150aaa76ed0579264cdc590cc4d0,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.062410988138333345,24,38,12,0.15,,,,,,,,62.410988138333344,,,,True,True,,,91,,,12,,,38,,,,190,222538,0,False
exp1,pilot,exp1:state_churn:15:seed:0002:event:001,2,1,a1_agent_embedded,A1-Agent-Embedded*,A1 Agent,True,259072098ad38b883fc49ea3ddfbe8c5130d7cbdfe65b8e8500852d4abb52e88,02f59c5ae73ee1a42ecf6d05756333e8e5682c4f604428852c48f1d8155b920d,5ec58117372d972bed8a724779d95f9fd79afc2a987517140600be87e6e63979,0d21fbfda266e8987bcdd466892bfd1e997937fac3435b08cdae14d6b9af702b,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.28785594161333367,24,38,12,0.15,,,,,,,,287.85594161333364,,,,False,False,,stable verification failed: business_qos_verification_failed,91,,,12,,,38,,,,614,225739,1,True
exp1,pilot,exp1:state_churn:15:seed:0002:event:001,2,1,cspf,CSPF,CSPF,False,259072098ad38b883fc49ea3ddfbe8c5130d7cbdfe65b8e8500852d4abb52e88,02f59c5ae73ee1a42ecf6d05756333e8e5682c4f604428852c48f1d8155b920d,5ec58117372d972bed8a724779d95f9fd79afc2a987517140600be87e6e63979,0d21fbfda266e8987bcdd466892bfd1e997937fac3435b08cdae14d6b9af702b,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.12282655453000013,24,38,12,0.15,,,,,,,,122.82655453000014,,,,True,True,,,91,,,12,,,38,,,,356,222538,0,False
exp1,pilot,exp1:state_churn:15:seed:0002:event:001,2,1,proposed,Proposed,This work,False,259072098ad38b883fc49ea3ddfbe8c5130d7cbdfe65b8e8500852d4abb52e88,02f59c5ae73ee1a42ecf6d05756333e8e5682c4f604428852c48f1d8155b920d,5ec58117372d972bed8a724779d95f9fd79afc2a987517140600be87e6e63979,0d21fbfda266e8987bcdd466892bfd1e997937fac3435b08cdae14d6b9af702b,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.02838813108500001,24,38,12,0.15,,,,,,,,28.388131085000012,,,,True,True,,,91,,,12,,,38,,,,190,222538,0,False
exp1,pilot,exp1:state_churn:15:seed:0002:event:001,2,1,proposed_without_batch,Proposed w/o Batch,This work,False,259072098ad38b883fc49ea3ddfbe8c5130d7cbdfe65b8e8500852d4abb52e88,02f59c5ae73ee1a42ecf6d05756333e8e5682c4f604428852c48f1d8155b920d,5ec58117372d972bed8a724779d95f9fd79afc2a987517140600be87e6e63979,0d21fbfda266e8987bcdd466892bfd1e997937fac3435b08cdae14d6b9af702b,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.062410988138333345,24,38,12,0.15,,,,,,,,62.410988138333344,,,,True,True,,,91,,,12,,,38,,,,190,222538,0,False
exp1,pilot,exp1:state_churn:15:seed:0003:event:000,3,0,a1_agent_embedded,A1-Agent-Embedded*,A1 Agent,True,15538851f5c523c4f496709f9c77d3eb28033591097d1805ef20c6fde4cb6c29,6d67041f700a4c3602423956a71b7820ce881ad3e7eef6997ed9a56f357e4d28,6724d59de5ca4bce3ea6ba6725b11e515dd613706fb754f43fcffe6424b2869e,079027fe413ae1f62f260def6f51b2a8193fea9d6833f225e04a28c79c02b546,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.29423782618833344,24,38,12,0.15,,,,,,,,294.23782618833343,,,,False,False,,stable verification failed: business_qos_verification_failed,85,,,12,,,38,,,,588,208863,1,True
exp1,pilot,exp1:state_churn:15:seed:0003:event:000,3,0,cspf,CSPF,CSPF,False,15538851f5c523c4f496709f9c77d3eb28033591097d1805ef20c6fde4cb6c29,6d67041f700a4c3602423956a71b7820ce881ad3e7eef6997ed9a56f357e4d28,6724d59de5ca4bce3ea6ba6725b11e515dd613706fb754f43fcffe6424b2869e,079027fe413ae1f62f260def6f51b2a8193fea9d6833f225e04a28c79c02b546,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.12983557092033346,24,38,12,0.15,,,,,,,,129.83557092033345,,,,False,False,,stable verification failed: business_qos_verification_failed,85,,,12,,,38,,,,362,208863,1,True
exp1,pilot,exp1:state_churn:15:seed:0003:event:000,3,0,proposed,Proposed,This work,False,15538851f5c523c4f496709f9c77d3eb28033591097d1805ef20c6fde4cb6c29,6d67041f700a4c3602423956a71b7820ce881ad3e7eef6997ed9a56f357e4d28,6724d59de5ca4bce3ea6ba6725b11e515dd613706fb754f43fcffe6424b2869e,079027fe413ae1f62f260def6f51b2a8193fea9d6833f225e04a28c79c02b546,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.026508087140000015,24,38,12,0.15,,,,,,,,26.508087140000015,,,,True,True,,,85,,,12,,,38,,,,184,205953,0,False
exp1,pilot,exp1:state_churn:15:seed:0003:event:000,3,0,proposed_without_batch,Proposed w/o Batch,This work,False,15538851f5c523c4f496709f9c77d3eb28033591097d1805ef20c6fde4cb6c29,6d67041f700a4c3602423956a71b7820ce881ad3e7eef6997ed9a56f357e4d28,6724d59de5ca4bce3ea6ba6725b11e515dd613706fb754f43fcffe6424b2869e,079027fe413ae1f62f260def6f51b2a8193fea9d6833f225e04a28c79c02b546,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.05908557192800001,24,38,12,0.15,,,,,,,,59.08557192800001,,,,True,True,,,85,,,12,,,38,,,,184,205953,0,False
exp1,pilot,exp1:state_churn:15:seed:0003:event:001,3,1,a1_agent_embedded,A1-Agent-Embedded*,A1 Agent,True,15538851f5c523c4f496709f9c77d3eb28033591097d1805ef20c6fde4cb6c29,6d67041f700a4c3602423956a71b7820ce881ad3e7eef6997ed9a56f357e4d28,6724d59de5ca4bce3ea6ba6725b11e515dd613706fb754f43fcffe6424b2869e,819965fe453e6747ebe161d15ed8408e2aec47ea59bb65b4a2288dca661efb14,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.29423782618833344,24,38,12,0.15,,,,,,,,294.23782618833343,,,,True,True,,,85,,,12,,,38,,,,568,205953,0,False
exp1,pilot,exp1:state_churn:15:seed:0003:event:001,3,1,cspf,CSPF,CSPF,False,15538851f5c523c4f496709f9c77d3eb28033591097d1805ef20c6fde4cb6c29,6d67041f700a4c3602423956a71b7820ce881ad3e7eef6997ed9a56f357e4d28,6724d59de5ca4bce3ea6ba6725b11e515dd613706fb754f43fcffe6424b2869e,819965fe453e6747ebe161d15ed8408e2aec47ea59bb65b4a2288dca661efb14,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.12983557092033346,24,38,12,0.15,,,,,,,,129.83557092033345,,,,True,True,,,85,,,12,,,38,,,,342,205953,0,False
exp1,pilot,exp1:state_churn:15:seed:0003:event:001,3,1,proposed,Proposed,This work,False,15538851f5c523c4f496709f9c77d3eb28033591097d1805ef20c6fde4cb6c29,6d67041f700a4c3602423956a71b7820ce881ad3e7eef6997ed9a56f357e4d28,6724d59de5ca4bce3ea6ba6725b11e515dd613706fb754f43fcffe6424b2869e,819965fe453e6747ebe161d15ed8408e2aec47ea59bb65b4a2288dca661efb14,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.026508087140000015,24,38,12,0.15,,,,,,,,26.508087140000015,,,,True,True,,,85,,,12,,,38,,,,184,205953,0,False
exp1,pilot,exp1:state_churn:15:seed:0003:event:001,3,1,proposed_without_batch,Proposed w/o Batch,This work,False,15538851f5c523c4f496709f9c77d3eb28033591097d1805ef20c6fde4cb6c29,6d67041f700a4c3602423956a71b7820ce881ad3e7eef6997ed9a56f357e4d28,6724d59de5ca4bce3ea6ba6725b11e515dd613706fb754f43fcffe6424b2869e,819965fe453e6747ebe161d15ed8408e2aec47ea59bb65b4a2288dca661efb14,state_churn,discrete_event_transactionally_verified_control_plane_simulation,0.0,,0.05908557192800001,24,38,12,0.15,,,,,,,,59.08557192800001,,,,True,True,,,85,,,12,,,38,,,,184,205953,0,False
