run_id,seed,experiment,scenario,method,conflict_pressure,scenario_fingerprint,result_mode,conflict_class,ground_truth_conflict,ground_truth_resolvable,ground_truth_feasible_combinations,ground_truth_uses_true_state,noise_ratio,stale_ms,missing_layer,proposals_per_layer,num_proposals,num_layers_observed,num_raw_combinations,num_pruned_combinations,num_evaluated_combinations,num_feasible_combinations,combination_evaluation_mode,selected_proposal_ids,selected_action_set,rejected_proposal_ids,pre_execution_feasibility_checked,post_execution_verification_result,conflict_detected,conflict_resolved,qos_satisfied,infeasible_configuration,decision_rejected,safe_rejection,unsafe_execution,transaction_attempted,rollback_triggered,rollback_success,no_partial_commit,stable_version_before,stable_version_after,proposal_generated_version,execution_version,read_set_version,stale_state_detected,stale_proposal_rejected,proposal_regenerated,coordination_latency_ms,feasibility_latency_ms,transaction_latency_ms,total_latency_ms,peak_memory_mb,timeout,control_messages,control_bytes,success,failure_reason
unresolvable:physical_capacity_absolute:factor=base:seed=0:method=proposed,0,unresolvable,physical_capacity_absolute,proposed,1.1,453d97f6998f8839c9918296468137472ae6a878dea4fa3e273b62c2d11c519a,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,0,,0,12,4,81,0,81,0,global_exact_feasibility,,,exp3-seed-0000:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0000:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0000:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0000:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0000:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0000:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0000:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0000:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0000:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0000:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0000:edge-0000:transport:01:INCREASE_SEND_RATE;exp3-seed-0000:edge-0000:transport:02:DECREASE_SEND_RATE,True,NOT_EXECUTED,True,False,False,False,True,True,False,False,False,False,True,1,1,1,1,1,False,False,False,14.320705085992813,14.16134461760521,0.0,14.491114765405655,0.042690277099609375,False,0,0,False,safe_rejection:no_feasible_combination
unresolvable:physical_capacity_absolute:factor=base:seed=0:method=independent,0,unresolvable,physical_capacity_absolute,independent,1.1,453d97f6998f8839c9918296468137472ae6a878dea4fa3e273b62c2d11c519a,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,0,,0,12,4,81,81,4,0,layer_local_candidates,exp3-seed-0000:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0000:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0000:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0000:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:REALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0000:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0000:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0000:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0000:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0000:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0000:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0000:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0000:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,1,1,False,False,False,0.09919330477714539,0.0,15.96946269273758,110.93563959002495,0.0026397705078125,False,40,46686,False,stable verification failed: business_qos_verification_failed
unresolvable:physical_capacity_absolute:factor=base:seed=0:method=adjacent,0,unresolvable,physical_capacity_absolute,adjacent,1.1,453d97f6998f8839c9918296468137472ae6a878dea4fa3e273b62c2d11c519a,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,0,,0,12,4,81,81,27,0,adjacent_pair_candidates,exp3-seed-0000:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0000:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0000:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0000:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:KEEP_ROUTE;physical:REALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0000:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0000:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0000:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0000:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0000:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0000:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0000:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0000:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,True,False,False,True,False,True,False,True,True,True,True,1,1,1,1,1,False,False,False,3.8851574063301086,3.771904855966568,15.908580273389816,114.45434018969536,0.018057823181152344,False,40,46686,False,stable verification failed: business_qos_verification_failed
unresolvable:physical_capacity_absolute:factor=base:seed=0:method=no_verification,0,unresolvable,physical_capacity_absolute,no_verification,1.1,453d97f6998f8839c9918296468137472ae6a878dea4fa3e273b62c2d11c519a,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,0,,0,12,4,81,0,81,0,global_declared_score_without_feasibility,exp3-seed-0000:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0000:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0000:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0000:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:KEEP_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0000:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0000:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0000:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0000:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0000:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0000:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0000:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0000:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,1,1,False,False,False,1.5985630452632904,0.0,15.93233272433281,112.3502366244793,0.01303863525390625,False,40,46686,False,stable verification failed: business_qos_verification_failed
unresolvable:physical_capacity_absolute:factor=base:seed=1:method=proposed,1,unresolvable,physical_capacity_absolute,proposed,1.1,53aa36dd0fd1db5b2b05b5a96e891370cbc89779a1761fc504e310d0c5ab2ec4,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,0,,0,12,4,81,0,81,0,global_exact_feasibility,,,exp3-seed-0001:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0001:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0001:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0001:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0001:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0001:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0001:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0001:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0001:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0001:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0001:edge-0000:transport:01:INCREASE_SEND_RATE;exp3-seed-0001:edge-0000:transport:02:DECREASE_SEND_RATE,True,NOT_EXECUTED,True,False,False,False,True,True,False,False,False,False,True,1,1,1,1,1,False,False,False,14.306377619504929,14.158986508846283,0.0,14.445766806602478,0.035488128662109375,False,0,0,False,safe_rejection:no_feasible_combination
unresolvable:physical_capacity_absolute:factor=base:seed=1:method=independent,1,unresolvable,physical_capacity_absolute,independent,1.1,53aa36dd0fd1db5b2b05b5a96e891370cbc89779a1761fc504e310d0c5ab2ec4,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,0,,0,12,4,81,81,4,0,layer_local_candidates,exp3-seed-0001:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0001:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0001:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0001:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:REALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0001:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0001:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0001:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0001:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0001:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0001:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0001:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0001:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,1,1,False,False,False,0.09497255086898804,0.0,15.062279999256134,110.28915271162987,0.002105712890625,False,40,44532,False,stable verification failed: business_qos_verification_failed
unresolvable:physical_capacity_absolute:factor=base:seed=1:method=adjacent,1,unresolvable,physical_capacity_absolute,adjacent,1.1,53aa36dd0fd1db5b2b05b5a96e891370cbc89779a1761fc504e310d0c5ab2ec4,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,0,,0,12,4,81,81,27,0,adjacent_pair_candidates,exp3-seed-0001:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0001:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0001:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0001:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:KEEP_ROUTE;physical:REALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0001:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0001:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0001:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0001:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0001:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0001:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0001:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0001:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,True,False,False,True,False,True,False,True,True,True,True,1,1,1,1,1,False,False,False,3.868505358695984,3.7581585347652435,15.051130205392838,113.8424426317215,0.017145156860351562,False,40,44532,False,stable verification failed: business_qos_verification_failed
unresolvable:physical_capacity_absolute:factor=base:seed=1:method=no_verification,1,unresolvable,physical_capacity_absolute,no_verification,1.1,53aa36dd0fd1db5b2b05b5a96e891370cbc89779a1761fc504e310d0c5ab2ec4,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,0,,0,12,4,81,0,81,0,global_declared_score_without_feasibility,exp3-seed-0001:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0001:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0001:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0001:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:KEEP_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0001:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0001:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0001:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0001:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0001:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0001:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0001:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0001:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,1,1,False,False,False,1.5907436609268188,0.0,15.005525201559067,111.66892573237419,0.01172637939453125,False,40,44532,False,stable verification failed: business_qos_verification_failed
unresolvable:physical_capacity_absolute:factor=base:seed=2:method=proposed,2,unresolvable,physical_capacity_absolute,proposed,1.1,d2aeba371356c124926b38116cf9b2dd75398b3dbfcd7c66854d1d5387c7939e,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,0,,0,12,4,81,0,81,0,global_exact_feasibility,,,exp3-seed-0002:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0002:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0002:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0002:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0002:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0002:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0002:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0002:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0002:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0002:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0002:edge-0000:transport:01:INCREASE_SEND_RATE;exp3-seed-0002:edge-0000:transport:02:DECREASE_SEND_RATE,True,NOT_EXECUTED,True,False,False,False,True,True,False,False,False,False,True,1,1,1,1,1,False,False,False,14.315292239189148,14.165028929710388,0.0,14.454439282417297,0.03018665313720703,False,0,0,False,safe_rejection:no_feasible_combination
unresolvable:physical_capacity_absolute:factor=base:seed=2:method=independent,2,unresolvable,physical_capacity_absolute,independent,1.1,d2aeba371356c124926b38116cf9b2dd75398b3dbfcd7c66854d1d5387c7939e,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,0,,0,12,4,81,81,4,0,layer_local_candidates,exp3-seed-0002:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0002:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0002:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0002:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:REALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0002:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0002:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0002:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0002:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0002:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0002:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0002:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0002:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,1,1,False,False,False,0.0955238938331604,0.0,15.944208949804306,111.43801361322403,0.002105712890625,False,40,45670,False,stable verification failed: business_qos_verification_failed
unresolvable:physical_capacity_absolute:factor=base:seed=2:method=adjacent,2,unresolvable,physical_capacity_absolute,adjacent,1.1,d2aeba371356c124926b38116cf9b2dd75398b3dbfcd7c66854d1d5387c7939e,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,0,,0,12,4,81,81,27,0,adjacent_pair_candidates,exp3-seed-0002:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0002:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0002:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0002:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:KEEP_ROUTE;physical:REALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0002:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0002:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0002:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0002:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0002:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0002:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0002:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0002:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,True,False,False,True,False,True,False,True,True,True,True,1,1,1,1,1,False,False,False,3.886103630065918,3.75162810087204,15.789702534675598,114.33970555663109,0.016984939575195312,False,40,45670,False,stable verification failed: business_qos_verification_failed
unresolvable:physical_capacity_absolute:factor=base:seed=2:method=no_verification,2,unresolvable,physical_capacity_absolute,no_verification,1.1,d2aeba371356c124926b38116cf9b2dd75398b3dbfcd7c66854d1d5387c7939e,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,0,,0,12,4,81,0,81,0,global_declared_score_without_feasibility,exp3-seed-0002:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0002:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0002:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0002:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:KEEP_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0002:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0002:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0002:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0002:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0002:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0002:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0002:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0002:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,1,1,False,False,False,1.60178542137146,0.0,15.774190425872803,111.75236478447914,0.011953353881835938,False,40,45670,False,stable verification failed: business_qos_verification_failed
unresolvable:physical_capacity_absolute:factor=base:seed=3:method=proposed,3,unresolvable,physical_capacity_absolute,proposed,1.1,8798945644c32e8dc2c08f29f865b01abcca880e19376c1710c1f078b47ea5db,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,0,,0,12,4,81,0,81,0,global_exact_feasibility,,,exp3-seed-0003:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0003:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0003:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0003:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0003:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0003:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0003:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0003:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0003:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0003:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0003:edge-0000:transport:01:INCREASE_SEND_RATE;exp3-seed-0003:edge-0000:transport:02:DECREASE_SEND_RATE,True,NOT_EXECUTED,True,False,False,False,True,True,False,False,False,False,True,1,1,1,1,1,False,False,False,14.035966247320175,13.88552039861679,0.0,14.173697680234909,0.031000137329101562,False,0,0,False,safe_rejection:no_feasible_combination
unresolvable:physical_capacity_absolute:factor=base:seed=3:method=independent,3,unresolvable,physical_capacity_absolute,independent,1.1,8798945644c32e8dc2c08f29f865b01abcca880e19376c1710c1f078b47ea5db,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,0,,0,12,4,81,81,4,0,layer_local_candidates,exp3-seed-0003:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0003:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0003:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0003:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:REALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0003:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0003:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0003:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0003:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0003:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0003:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0003:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0003:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,1,1,False,False,False,0.09300932288169861,0.0,15.600521117448807,110.8541339635849,0.002105712890625,False,40,45602,False,stable verification failed: business_qos_verification_failed
unresolvable:physical_capacity_absolute:factor=base:seed=3:method=adjacent,3,unresolvable,physical_capacity_absolute,adjacent,1.1,8798945644c32e8dc2c08f29f865b01abcca880e19376c1710c1f078b47ea5db,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,0,,0,12,4,81,81,27,0,adjacent_pair_candidates,exp3-seed-0003:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0003:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0003:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0003:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:KEEP_ROUTE;physical:REALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0003:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0003:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0003:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0003:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0003:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0003:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0003:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0003:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,True,False,False,True,False,True,False,True,True,True,True,1,1,1,1,1,False,False,False,3.9032362401485443,3.792751580476761,15.38129523396492,114.7642619907856,0.017145156860351562,False,40,45602,False,stable verification failed: business_qos_verification_failed
unresolvable:physical_capacity_absolute:factor=base:seed=3:method=no_verification,3,unresolvable,physical_capacity_absolute,no_verification,1.1,8798945644c32e8dc2c08f29f865b01abcca880e19376c1710c1f078b47ea5db,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,0,,0,12,4,81,0,81,0,global_declared_score_without_feasibility,exp3-seed-0003:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0003:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0003:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0003:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:KEEP_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0003:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0003:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0003:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0003:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0003:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0003:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0003:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0003:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,1,1,False,False,False,1.5891455113887787,0.0,15.478439629077911,112.48745769262314,0.011888504028320312,False,40,45602,False,stable verification failed: business_qos_verification_failed
unresolvable:physical_capacity_absolute:factor=base:seed=4:method=proposed,4,unresolvable,physical_capacity_absolute,proposed,1.1,a4b6ca9586b91b817db9883bad12a126878bfb3c47512bf01d3f238fe9b080c7,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,0,,0,12,4,81,0,81,0,global_exact_feasibility,,,exp3-seed-0004:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0004:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0004:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0004:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0004:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0004:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0004:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0004:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0004:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0004:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0004:edge-0000:transport:01:INCREASE_SEND_RATE;exp3-seed-0004:edge-0000:transport:02:DECREASE_SEND_RATE,True,NOT_EXECUTED,True,False,False,False,True,True,False,False,False,False,True,1,1,1,1,1,False,False,False,14.21201229095459,14.065708965063095,0.0,14.349482953548431,0.030305862426757812,False,0,0,False,safe_rejection:no_feasible_combination
unresolvable:physical_capacity_absolute:factor=base:seed=4:method=independent,4,unresolvable,physical_capacity_absolute,independent,1.1,a4b6ca9586b91b817db9883bad12a126878bfb3c47512bf01d3f238fe9b080c7,in_memory_transactional_control_plane_simulation,UNRESOLVABLE_CONFLICT,True,False,0,True,0.0,0,,0,12,4,81,81,4,0,layer_local_candidates,exp3-seed-0004:edge-0000:application:01:INCREASE_APPLICATION_RATE;exp3-seed-0004:edge-0000:network:01:RESERVE_BANDWIDTH;exp3-seed-0004:edge-0000:physical:01:REALLOCATE_RESOURCE;exp3-seed-0004:edge-0000:transport:01:INCREASE_SEND_RATE,application:INCREASE_APPLICATION_RATE;network:RESERVE_BANDWIDTH;physical:REALLOCATE_RESOURCE;transport:INCREASE_SEND_RATE,exp3-seed-0004:edge-0000:application:00:KEEP_QUALITY;exp3-seed-0004:edge-0000:application:02:DECREASE_APPLICATION_RATE;exp3-seed-0004:edge-0000:network:00:KEEP_ROUTE;exp3-seed-0004:edge-0000:network:02:SWITCH_ROUTE;exp3-seed-0004:edge-0000:physical:00:KEEP_RESOURCE;exp3-seed-0004:edge-0000:physical:02:ALLOCATE_RESOURCE;exp3-seed-0004:edge-0000:transport:00:KEEP_TRANSPORT;exp3-seed-0004:edge-0000:transport:02:DECREASE_SEND_RATE,False,FAIL,False,False,False,True,False,True,False,True,True,True,True,1,1,1,1,1,False,False,False,0.09272992610931396,0.0,15.232425183057785,110.16044020652771,0.002105712890625,False,40,44488,False,stable verification failed: business_qos_verification_failed
