run_id,seed,scenario,method,result_mode,scenario_fingerprint,fault_fingerprint,fault_type,fault_target,fault_level,fault_severity,fault_effective_at,failure_detected_at,num_agents,num_edges,num_gateways,old_version,new_version,detection_latency_ms,localization_latency_ms,proposal_latency_ms,coordination_latency_ms,feasibility_latency_ms,delta_compile_latency_ms,stage_latency_ms,activation_latency_ms,verification_latency_ms,reconfiguration_latency_ms,repair_latency_ms,recovery_latency_ms,failure_handling_ms,service_interruption_ms,recovery_success,qos_recovered,safe_rejection,pre_execution_feasibility_checked,post_execution_verification_success,affected_agents,affected_edges,affected_sessions,affected_routes,affected_gateways,affected_physical_resources,changed_agents,changed_sessions,changed_routes,changed_physical_bindings,changed_rules,rule_change_ratio,gateway_impact_ratio,unaffected_edges,unaffected_edges_interrupted,collateral_interruption_rate,collateral_interruption_ms,collateral_latency_change_ms,collateral_packet_loss_change,packet_loss_during_recovery,throughput_before,throughput_during,throughput_after,latency_before,latency_during,latency_after,rollback_triggered,rollback_success,residual_rules,control_messages,control_bytes,selected_actions,selected_layers,transaction_executor,verifier_mode,stable_versions_consistent,staged_rules_empty,service_recovered_at,stage_started_at,activation_finished_at,stable_verification_finished_at,rollback_finished_at,success,failure_reason
AGENT_FAILURE:application_same_gateway:seed=22:method=network_only,22,AGENT_FAILURE:application_same_gateway,network_only,in_memory_transactional_control_plane_simulation,fa2dbe697cddece86f0e882b307471eec347f1355b05bbfea30f6decd8dbea4b,d4b7cba712c0244f86294e51641dacabcd55817d107f543296eabfc7a6d34a9a,AGENT_FAILURE,agent-010,application_same_gateway,1.0,1221.0,1221.15,20,30,4,1,1,150.00000000009095,0.1762881875038147,0.21360814571380615,0.003606081008911133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,9,4,4,4,3,5,0,0,0,0,0,0.0,0.75,26,0,0.0,0.0,0.0,0.0,0.001,5.0,0.0,0.0,7.0,7.0,7.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_same_gateway:seed=22:method=proposed,22,AGENT_FAILURE:application_same_gateway,proposed,in_memory_transactional_control_plane_simulation,fa2dbe697cddece86f0e882b307471eec347f1355b05bbfea30f6decd8dbea4b,d4b7cba712c0244f86294e51641dacabcd55817d107f543296eabfc7a6d34a9a,AGENT_FAILURE,agent-010,application_same_gateway,1.0,1221.0,1221.15,20,30,4,1,2,150.00000000009095,0.1813657581806183,0.21599605679512024,4.3197087943553925,0.3758370876312256,0.30276551842689514,12.590378522872925,1.2869015336036682,3.385215997695923,16.497164964675903,124.09328520288909,274.09328520298004,0.0,274.09328520298004,True,True,False,True,True,9,4,4,4,3,5,2,4,0,45,6,0.10714285714285714,0.75,26,0,0.0,0.0,0.0,0.0,0.001,5.0,0.0,5.0,7.0,7.0,7.0,False,False,0,32,91163,ACTIVATE_SUBSTITUTE;REBIND_SESSION;SWITCH_ROUTE;SWITCH_ACCESS,application;network;physical;transport,TransactionExecutor,in_memory_fault_aware,True,True,1221.274093285203,1221.1562003396452,1221.17269750461,1221.174093285203,0.0,True,
AGENT_FAILURE:application_same_gateway:seed=23:method=full_rebuild,23,AGENT_FAILURE:application_same_gateway,full_rebuild,in_memory_transactional_control_plane_simulation,8ecc580c424e592077a93eb2855fb3dfc405d9c0a8769694b15288ddb94ff2db,3db70a6091e3d29e3ab0a6b71762a174b7197b42b8dc5a2a87f50ef3a236f7a2,AGENT_FAILURE,agent-006,application_same_gateway,1.0,1231.0,1231.15,20,30,4,1,2,150.00000000009095,0.18224865198135376,0.22583827376365662,4.287689924240112,0.3716126084327698,0.3010369837284088,18.05504411458969,1.2277290225028992,3.321900963783264,21.766461431980133,129.46766838422263,279.4676683843136,0.0,279.4676683843136,True,True,False,True,True,33,30,30,30,4,45,2,7,0,45,54,1.0,1.0,23,0,0.0,0.0,0.0,0.0,0.001,8.75,0.0,8.75,9.571428571428571,9.571428571428571,9.571428571428571,False,False,0,32,152832,ACTIVATE_SUBSTITUTE;REBIND_SESSION;SWITCH_ROUTE;SWITCH_ACCESS,application;network;physical;transport,TransactionExecutor,in_memory_fault_aware,True,True,1231.2794676683843,1231.1563297450543,1231.1780962064863,1231.1794676683844,0.0,True,
AGENT_FAILURE:application_same_gateway:seed=23:method=network_only,23,AGENT_FAILURE:application_same_gateway,network_only,in_memory_transactional_control_plane_simulation,8ecc580c424e592077a93eb2855fb3dfc405d9c0a8769694b15288ddb94ff2db,3db70a6091e3d29e3ab0a6b71762a174b7197b42b8dc5a2a87f50ef3a236f7a2,AGENT_FAILURE,agent-006,application_same_gateway,1.0,1231.0,1231.15,20,30,4,1,1,150.00000000009095,0.17974525690078735,0.22751092910766602,0.0034794211387634277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,13,7,7,7,4,11,0,0,0,0,0,0.0,1.0,23,0,0.0,0.0,0.0,0.0,0.001,8.75,0.0,0.0,9.571428571428571,9.571428571428571,9.571428571428571,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_same_gateway:seed=23:method=proposed,23,AGENT_FAILURE:application_same_gateway,proposed,in_memory_transactional_control_plane_simulation,8ecc580c424e592077a93eb2855fb3dfc405d9c0a8769694b15288ddb94ff2db,3db70a6091e3d29e3ab0a6b71762a174b7197b42b8dc5a2a87f50ef3a236f7a2,AGENT_FAILURE,agent-006,application_same_gateway,1.0,1231.0,1231.15,20,30,4,1,2,150.00000000009095,0.18053874373435974,0.22849813103675842,4.251372069120407,0.42535364627838135,0.2935267984867096,13.337291777133942,1.2267939746379852,3.3350735902786255,17.057612538337708,124.47875961652244,274.4787596166134,0.0,274.4787596166134,True,True,False,True,True,13,7,7,7,4,11,2,7,0,45,15,0.2777777777777778,1.0,23,0,0.0,0.0,0.0,0.0,0.001,8.75,0.0,8.75,9.571428571428571,9.571428571428571,9.571428571428571,False,False,0,32,100707,ACTIVATE_SUBSTITUTE;REBIND_SESSION;SWITCH_ROUTE;SWITCH_ACCESS,application;network;physical;transport,TransactionExecutor,in_memory_fault_aware,True,True,1231.2744787596166,1231.156050862372,1231.1731084749104,1231.1744787596167,0.0,True,
AGENT_FAILURE:application_same_gateway:seed=24:method=full_rebuild,24,AGENT_FAILURE:application_same_gateway,full_rebuild,in_memory_transactional_control_plane_simulation,ae35b197f63dda0c6638919b9a89f590bdb4f0256b3ffac794a7126751065591,64f21aca24edf79ebdc47809cda39324e64b8962f4fdec8619136723690957a8,AGENT_FAILURE,agent-014,application_same_gateway,1.0,1241.0,1241.15,20,30,4,1,2,150.00000000009095,0.18009543418884277,0.20996853709220886,4.302069544792175,0.36724284291267395,0.31084567308425903,19.42942664027214,1.3646073639392853,3.414645791053772,23.44696968793869,131.32773190727676,281.3277319073677,0.0,281.3277319073677,True,True,False,True,True,33,30,30,30,4,45,2,4,0,45,58,1.0,1.0,26,0,0.0,0.0,0.0,0.0,0.001,5.5,0.0,5.5,8.0,8.0,8.0,False,False,0,32,164193,ACTIVATE_SUBSTITUTE;REBIND_SESSION;SWITCH_ROUTE;SWITCH_ACCESS,application;network;physical;transport,TransactionExecutor,in_memory_fault_aware,True,True,1241.2813277319074,1241.1564661204816,1241.1799130901695,1241.1813277319075,0.0,True,
AGENT_FAILURE:application_same_gateway:seed=24:method=network_only,24,AGENT_FAILURE:application_same_gateway,network_only,in_memory_transactional_control_plane_simulation,ae35b197f63dda0c6638919b9a89f590bdb4f0256b3ffac794a7126751065591,64f21aca24edf79ebdc47809cda39324e64b8962f4fdec8619136723690957a8,AGENT_FAILURE,agent-014,application_same_gateway,1.0,1241.0,1241.15,20,30,4,1,1,150.00000000009095,0.18466636538505554,0.21028518676757812,0.00356137752532959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,12,4,4,4,3,6,0,0,0,0,0,0.0,0.75,26,0,0.0,0.0,0.0,0.0,0.001,5.5,0.0,0.0,8.0,8.0,8.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_same_gateway:seed=24:method=proposed,24,AGENT_FAILURE:application_same_gateway,proposed,in_memory_transactional_control_plane_simulation,ae35b197f63dda0c6638919b9a89f590bdb4f0256b3ffac794a7126751065591,64f21aca24edf79ebdc47809cda39324e64b8962f4fdec8619136723690957a8,AGENT_FAILURE,agent-014,application_same_gateway,1.0,1241.0,1241.15,20,30,4,1,2,150.00000000009095,0.1769326627254486,0.21078065037727356,4.309576004743576,0.3733299672603607,0.31052157282829285,13.265468180179596,1.3133808970451355,3.4054256975650787,17.22446084022522,124.8002447186991,274.80024471879005,0.0,274.80024471879005,True,True,False,True,True,12,4,4,4,3,6,2,4,0,45,7,0.1206896551724138,0.75,26,0,0.0,0.0,0.0,0.0,0.001,5.5,0.0,5.5,8.0,8.0,8.0,False,False,0,32,95581,ACTIVATE_SUBSTITUTE;REBIND_SESSION;SWITCH_ROUTE;SWITCH_ACCESS,application;network;physical;transport,TransactionExecutor,in_memory_fault_aware,True,True,1241.2748002447188,1241.1561707906426,1241.1733952514828,1241.1748002447189,0.0,True,
AGENT_FAILURE:application_same_gateway:seed=25:method=full_rebuild,25,AGENT_FAILURE:application_same_gateway,full_rebuild,in_memory_transactional_control_plane_simulation,2c419d299819a8dfd912b92974412c49876fa14c31d7fe2264fe260385abd1d2,01fe85f32fffa37112c3dfbc2c84bcd07a4d7f28bbc46efbc090a1783e98fe73,AGENT_FAILURE,agent-003,application_same_gateway,1.0,1251.0,1251.15,20,30,4,1,2,150.00000000009095,0.17680227756500244,0.21910294890403748,4.233818501234055,0.3699362277984619,0.27894601225852966,17.01439544558525,1.2042075395584106,3.2439380884170532,20.675629377365112,128.24937179675544,278.2493717968464,0.0,278.2493717968464,True,True,False,True,True,33,30,30,30,4,45,2,6,0,45,51,1.0,1.0,24,0,0.0,0.0,0.0,0.0,0.001,8.0,0.0,8.0,8.333333333333334,8.333333333333334,8.333333333333334,False,False,0,32,144198,ACTIVATE_SUBSTITUTE;REBIND_SESSION;SWITCH_ROUTE;SWITCH_ACCESS,application;network;physical;transport,TransactionExecutor,in_memory_fault_aware,True,True,1251.2782493717968,1251.1562375664712,1251.1769131958486,1251.178249371797,0.0,True,
AGENT_FAILURE:application_same_gateway:seed=25:method=network_only,25,AGENT_FAILURE:application_same_gateway,network_only,in_memory_transactional_control_plane_simulation,2c419d299819a8dfd912b92974412c49876fa14c31d7fe2264fe260385abd1d2,01fe85f32fffa37112c3dfbc2c84bcd07a4d7f28bbc46efbc090a1783e98fe73,AGENT_FAILURE,agent-003,application_same_gateway,1.0,1251.0,1251.15,20,30,4,1,1,150.00000000009095,0.17724186182022095,0.22233277559280396,0.0035874545574188232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,14,6,6,6,3,10,0,0,0,0,0,0.0,0.75,24,0,0.0,0.0,0.0,0.0,0.001,8.0,0.0,0.0,8.333333333333334,8.333333333333334,8.333333333333334,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_same_gateway:seed=25:method=proposed,25,AGENT_FAILURE:application_same_gateway,proposed,in_memory_transactional_control_plane_simulation,2c419d299819a8dfd912b92974412c49876fa14c31d7fe2264fe260385abd1d2,01fe85f32fffa37112c3dfbc2c84bcd07a4d7f28bbc46efbc090a1783e98fe73,AGENT_FAILURE,agent-003,application_same_gateway,1.0,1251.0,1251.15,20,30,4,1,2,150.00000000009095,0.17625465989112854,0.21946430206298828,4.1959695518016815,0.3813616931438446,0.2808421850204468,12.14543730020523,1.2128353118896484,3.274872899055481,15.832167118787766,123.10333028426612,273.10333028435707,0.0,273.10333028435707,True,True,False,True,True,14,6,6,6,3,10,2,6,0,45,11,0.21568627450980393,0.75,24,0,0.0,0.0,0.0,0.0,0.001,8.0,0.0,8.0,8.333333333333334,8.333333333333334,8.333333333333334,False,False,0,32,90684,ACTIVATE_SUBSTITUTE;REBIND_SESSION;SWITCH_ROUTE;SWITCH_ACCESS,application;network;physical;transport,TransactionExecutor,in_memory_fault_aware,True,True,1251.2731033302844,1251.1559368796648,1251.1717690467835,1251.1731033302844,0.0,True,
AGENT_FAILURE:application_same_gateway:seed=26:method=full_rebuild,26,AGENT_FAILURE:application_same_gateway,full_rebuild,in_memory_transactional_control_plane_simulation,dafe6de77a159d6961311e689acac14e51feb4e013a4db2eda798595786ad755,348db861f8c99fb1de4a458ba6730e99e9566c5c356e286b288ba9c9c64b5e6d,AGENT_FAILURE,agent-002,application_same_gateway,1.0,1261.0,1261.15,20,30,4,1,2,150.00000000009095,0.17771124839782715,0.22197887301445007,4.270501434803009,0.3696903586387634,0.28894469141960144,17.717573791742325,1.215953379869461,3.299746662378311,21.39919251203537,129.01232242575134,279.0123224258423,0.0,279.0123224258423,True,True,False,True,True,33,30,30,30,4,45,2,7,0,45,53,1.0,1.0,23,0,0.0,0.0,0.0,0.0,0.001,8.75,0.0,8.75,8.428571428571429,8.428571428571429,8.428571428571429,False,False,0,32,150028,ACTIVATE_SUBSTITUTE;REBIND_SESSION;SWITCH_ROUTE;SWITCH_ACCESS,application;network;physical;transport,TransactionExecutor,in_memory_fault_aware,True,True,1261.2790123224258,1261.1562625780703,1261.1776617705823,1261.179012322426,0.0,True,
AGENT_FAILURE:application_same_gateway:seed=26:method=network_only,26,AGENT_FAILURE:application_same_gateway,network_only,in_memory_transactional_control_plane_simulation,dafe6de77a159d6961311e689acac14e51feb4e013a4db2eda798595786ad755,348db861f8c99fb1de4a458ba6730e99e9566c5c356e286b288ba9c9c64b5e6d,AGENT_FAILURE,agent-002,application_same_gateway,1.0,1261.0,1261.15,20,30,4,1,1,150.00000000009095,0.18171221017837524,0.2280399203300476,0.003643333911895752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,15,7,7,7,4,11,0,0,0,0,0,0.0,1.0,23,0,0.0,0.0,0.0,0.0,0.001,8.75,0.0,0.0,8.428571428571429,8.428571428571429,8.428571428571429,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_same_gateway:seed=26:method=proposed,26,AGENT_FAILURE:application_same_gateway,proposed,in_memory_transactional_control_plane_simulation,dafe6de77a159d6961311e689acac14e51feb4e013a4db2eda798595786ad755,348db861f8c99fb1de4a458ba6730e99e9566c5c356e286b288ba9c9c64b5e6d,AGENT_FAILURE,agent-002,application_same_gateway,1.0,1261.0,1261.15,20,30,4,1,2,150.00000000009095,0.17876550555229187,0.22366642951965332,4.1993968188762665,0.36764517426490784,0.300724059343338,12.775510549545288,1.2070797383785248,3.289405256509781,16.462724655866623,123.80404621353591,273.80404621362686,0.0,273.80404621362686,True,True,False,True,True,15,7,7,7,4,11,2,7,0,45,13,0.24528301886792453,1.0,23,0,0.0,0.0,0.0,0.0,0.001,8.75,0.0,8.75,8.428571428571429,8.428571428571429,8.428571428571429,False,False,0,32,96402,ACTIVATE_SUBSTITUTE;REBIND_SESSION;SWITCH_ROUTE;SWITCH_ACCESS,application;network;physical;transport,TransactionExecutor,in_memory_fault_aware,True,True,1261.2738040462136,1261.1559898607434,1261.1724525853992,1261.1738040462137,0.0,True,
AGENT_FAILURE:application_same_gateway:seed=27:method=full_rebuild,27,AGENT_FAILURE:application_same_gateway,full_rebuild,in_memory_transactional_control_plane_simulation,2711392e53625335c1de5c166a9a968fab3a9ac3765a61e6adf087b4c35a27d4,ad97a336441a6cc549d24eb27861942218e008c9ca5b16e60c0948cef2be8d72,AGENT_FAILURE,agent-000,application_same_gateway,1.0,1271.0,1271.15,20,30,4,1,2,150.00000000009095,0.17505139112472534,0.200565904378891,4.32191789150238,0.36806240677833557,0.3193765878677368,19.74523440003395,1.3444200158119202,3.4576207399368286,23.81017431616783,131.74724802365745,281.7472480237484,0.0,281.7472480237484,True,True,False,True,True,33,30,30,30,4,45,2,2,0,45,59,1.0,1.0,28,0,0.0,0.0,0.0,0.0,0.001,2.25,0.0,2.25,13.0,13.0,13.0,False,False,0,32,166753,ACTIVATE_SUBSTITUTE;REBIND_SESSION;SWITCH_ROUTE;SWITCH_ACCESS,application;network;physical;transport,TransactionExecutor,in_memory_fault_aware,True,True,1271.2817472480237,1271.1565069496633,1271.1803171239794,1271.1817472480238,0.0,True,
AGENT_FAILURE:application_same_gateway:seed=27:method=network_only,27,AGENT_FAILURE:application_same_gateway,network_only,in_memory_transactional_control_plane_simulation,2711392e53625335c1de5c166a9a968fab3a9ac3765a61e6adf087b4c35a27d4,ad97a336441a6cc549d24eb27861942218e008c9ca5b16e60c0948cef2be8d72,AGENT_FAILURE,agent-000,application_same_gateway,1.0,1271.0,1271.15,20,30,4,1,1,150.00000000009095,0.1753084361553192,0.19957497715950012,0.0035837292671203613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,8,2,2,2,4,4,0,0,0,0,0,0.0,1.0,28,0,0.0,0.0,0.0,0.0,0.001,2.25,0.0,0.0,13.0,13.0,13.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_same_gateway:seed=27:method=proposed,27,AGENT_FAILURE:application_same_gateway,proposed,in_memory_transactional_control_plane_simulation,2711392e53625335c1de5c166a9a968fab3a9ac3765a61e6adf087b4c35a27d4,ad97a336441a6cc549d24eb27861942218e008c9ca5b16e60c0948cef2be8d72,AGENT_FAILURE,agent-000,application_same_gateway,1.0,1271.0,1271.15,20,30,4,1,2,150.00000000009095,0.17602741718292236,0.19992515444755554,4.239402711391449,0.41535869240760803,0.3159157931804657,13.283193111419678,1.3400651514530182,3.5069547593593597,17.386045306921005,125.027446448712,275.02744644880295,0.0,275.02744644880295,True,True,False,True,True,8,2,2,2,4,4,2,2,0,45,6,0.1016949152542373,1.0,28,0,0.0,0.0,0.0,0.0,0.001,2.25,0.0,2.25,13.0,13.0,13.0,False,False,0,32,95539,ACTIVATE_SUBSTITUTE;REBIND_SESSION;SWITCH_ROUTE;SWITCH_ACCESS,application;network;physical;transport,TransactionExecutor,in_memory_fault_aware,True,True,1271.2750274464488,1271.1561881244183,1271.1735741697253,1271.175027446449,0.0,True,
AGENT_FAILURE:application_same_gateway:seed=28:method=full_rebuild,28,AGENT_FAILURE:application_same_gateway,full_rebuild,in_memory_transactional_control_plane_simulation,826b120dfbf51ec2b00af1ade799cf3ebc1fb99db5ee2123f645eb5961e4deaa,6ea8f55a480505095292265b14280e36ac5104898d4f9480bbe86b71e6e60a29,AGENT_FAILURE,agent-000,application_same_gateway,1.0,1281.0,1281.15,20,30,4,1,2,150.00000000009095,0.1735873520374298,0.20316243171691895,4.294194281101227,0.37213414907455444,0.2998635172843933,18.921520560979843,1.3064630329608917,3.372505307197571,22.87823334336281,130.7219102977797,280.72191029787064,0.0,280.72191029787064,True,True,False,True,True,33,30,30,30,4,45,2,2,0,45,56,1.0,1.0,28,0,0.0,0.0,0.0,0.0,0.001,2.25,0.0,2.25,11.0,11.0,11.0,False,False,0,32,158164,ACTIVATE_SUBSTITUTE;REBIND_SESSION;SWITCH_ROUTE;SWITCH_ACCESS,application;network;physical;transport,TransactionExecutor,in_memory_fault_aware,True,True,1281.2807219102979,1281.1564439922572,1281.1793222256006,1281.180721910298,0.0,True,
AGENT_FAILURE:application_same_gateway:seed=28:method=network_only,28,AGENT_FAILURE:application_same_gateway,network_only,in_memory_transactional_control_plane_simulation,826b120dfbf51ec2b00af1ade799cf3ebc1fb99db5ee2123f645eb5961e4deaa,6ea8f55a480505095292265b14280e36ac5104898d4f9480bbe86b71e6e60a29,AGENT_FAILURE,agent-000,application_same_gateway,1.0,1281.0,1281.15,20,30,4,1,1,150.00000000009095,0.186040997505188,0.22352486848831177,0.003691762685775757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,8,2,2,2,4,4,0,0,0,0,0,0.0,1.0,28,0,0.0,0.0,0.0,0.0,0.001,2.25,0.0,0.0,11.0,11.0,11.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_same_gateway:seed=28:method=proposed,28,AGENT_FAILURE:application_same_gateway,proposed,in_memory_transactional_control_plane_simulation,826b120dfbf51ec2b00af1ade799cf3ebc1fb99db5ee2123f645eb5961e4deaa,6ea8f55a480505095292265b14280e36ac5104898d4f9480bbe86b71e6e60a29,AGENT_FAILURE,agent-000,application_same_gateway,1.0,1281.0,1281.15,20,30,4,1,2,150.00000000009095,0.17231330275535583,0.19706040620803833,4.2245835065841675,0.36736205220222473,0.30061230063438416,12.53189891576767,1.3257339596748352,3.3748820424079895,16.506467014551163,123.98667111983741,273.98667111992836,0.0,273.98667111992836,True,True,False,True,True,8,2,2,2,4,4,2,2,0,45,5,0.08928571428571429,1.0,28,0,0.0,0.0,0.0,0.0,0.001,2.25,0.0,2.25,11.0,11.0,11.0,False,False,0,32,89712,ACTIVATE_SUBSTITUTE;REBIND_SESSION;SWITCH_ROUTE;SWITCH_ACCESS,application;network;physical;transport,TransactionExecutor,in_memory_fault_aware,True,True,1281.27398667112,1281.1560821808876,1281.172588647902,1281.17398667112,0.0,True,
AGENT_FAILURE:application_same_gateway:seed=29:method=full_rebuild,29,AGENT_FAILURE:application_same_gateway,full_rebuild,in_memory_transactional_control_plane_simulation,4852cf7a0946c916c1f33d8f91d9e02f939e38f3fb04835c7750f415dfcb62f0,ce0426130ad9f85059d22ee5f2867b2ecc73b19dc3f1a8cbb80597341050c3f7,AGENT_FAILURE,agent-003,application_same_gateway,1.0,1291.0,1291.15,20,30,4,1,2,150.00000000009095,0.1800544559955597,0.22656098008155823,4.2526014149188995,0.36835670471191406,0.29691681265830994,18.37526261806488,1.2548379600048065,3.3725984394550323,22.188056260347366,129.86888214936698,279.86888214945793,0.0,279.86888214945793,True,True,False,True,True,33,30,30,30,4,45,2,7,0,45,55,1.0,1.0,23,0,0.0,0.0,0.0,0.0,0.001,9.0,0.0,9.0,9.0,9.0,9.0,False,False,0,32,155717,ACTIVATE_SUBSTITUTE;REBIND_SESSION;SWITCH_ROUTE;SWITCH_ACCESS,application;network;physical;transport,TransactionExecutor,in_memory_fault_aware,True,True,1291.2798688821495,1291.1563108205796,1291.17849887684,1291.1798688821495,0.0,True,
AGENT_FAILURE:application_same_gateway:seed=29:method=network_only,29,AGENT_FAILURE:application_same_gateway,network_only,in_memory_transactional_control_plane_simulation,4852cf7a0946c916c1f33d8f91d9e02f939e38f3fb04835c7750f415dfcb62f0,ce0426130ad9f85059d22ee5f2867b2ecc73b19dc3f1a8cbb80597341050c3f7,AGENT_FAILURE,agent-003,application_same_gateway,1.0,1291.0,1291.15,20,30,4,1,1,150.00000000009095,0.18155574798583984,0.22843480110168457,0.003602355718612671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,16,7,7,7,4,11,0,0,0,0,0,0.0,1.0,23,0,0.0,0.0,0.0,0.0,0.001,9.0,0.0,0.0,9.0,9.0,9.0,False,False,0,0,0,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,0.0,0.0,0.0,0.0,0.0,False,UNRESOLVABLE_BY_NETWORK_ONLY:cross-layer action required
AGENT_FAILURE:application_same_gateway:seed=29:method=proposed,29,AGENT_FAILURE:application_same_gateway,proposed,in_memory_transactional_control_plane_simulation,4852cf7a0946c916c1f33d8f91d9e02f939e38f3fb04835c7750f415dfcb62f0,ce0426130ad9f85059d22ee5f2867b2ecc73b19dc3f1a8cbb80597341050c3f7,AGENT_FAILURE,agent-003,application_same_gateway,1.0,1291.0,1291.15,20,30,4,1,2,150.00000000009095,0.18384680151939392,0.2248808741569519,4.280928522348404,0.37359073758125305,0.29868632555007935,13.43594491481781,1.2535378336906433,3.3466704189777374,17.236705869436264,124.69856664529289,274.69856664538383,0.0,274.69856664538383,True,True,False,True,True,16,7,7,7,4,11,2,7,0,45,14,0.2545454545454545,1.0,23,0,0.0,0.0,0.0,0.0,0.001,9.0,0.0,9.0,9.0,9.0,9.0,False,False,0,32,100746,ACTIVATE_SUBSTITUTE;REBIND_SESSION;SWITCH_ROUTE;SWITCH_ACCESS,application;network;physical;transport,TransactionExecutor,in_memory_fault_aware,True,True,1291.2746985666454,1291.156079517305,1291.1733162231744,1291.1746985666455,0.0,True,
AGENT_FAILURE:network:seed=0:method=full_rebuild,0,AGENT_FAILURE:network,full_rebuild,in_memory_transactional_control_plane_simulation,5003b650e12650320e19bec669b0d9982599ba95978084c747c616c3d6e68eab,4814662ef105d1d0d0c6c1b76705d93e33a1ee3d40e120a5c2c0c33bbdc4620d,AGENT_FAILURE,nagent-gw-01,network,1.0,1001.0,1001.15,20,30,4,1,2,149.99999999997726,0.1861192286014557,0.19889697432518005,4.09940630197525,0.3653131425380707,0.30656158924102783,19.12567764520645,1.2502707540988922,3.4295134246349335,22.905685007572174,130.467554926895,280.46755492687225,0.0,280.46755492687225,True,True,False,True,True,33,30,30,30,4,45,2,11,0,45,57,1.0,1.0,19,0,0.0,0.0,0.0,0.0,0.001,1.5,0.0,1.5,13.0,13.0,13.0,False,False,0,32,142348,KEEP_QUALITY;KEEP_TRANSPORT;SWITCH_ROUTE;KEEP_RESOURCE,network,TransactionExecutor,in_memory_fault_aware,True,True,1001.2804675549269,1001.1561239339411,1001.1790296189487,1001.1804675549268,0.0,True,
AGENT_FAILURE:network:seed=0:method=network_only,0,AGENT_FAILURE:network,network_only,in_memory_transactional_control_plane_simulation,5003b650e12650320e19bec669b0d9982599ba95978084c747c616c3d6e68eab,4814662ef105d1d0d0c6c1b76705d93e33a1ee3d40e120a5c2c0c33bbdc4620d,AGENT_FAILURE,nagent-gw-01,network,1.0,1001.0,1001.15,20,30,4,1,2,149.99999999997726,0.18668919801712036,0.1965649425983429,4.048451781272888,0.38493797183036804,0.311482697725296,13.950731605291367,1.2294948101043701,3.409773111343384,17.713461071252823,124.948216974758,274.94821697473526,0.0,274.94821697473526,True,True,False,True,True,13,11,11,11,4,14,2,11,0,45,15,0.2631578947368421,1.0,19,0,0.0,0.0,0.0,0.0,0.001,1.5,0.0,1.5,13.0,13.0,13.0,False,False,0,32,92056,SWITCH_ROUTE,network,TransactionExecutor,in_memory_fault_aware,True,True,1001.2749482169747,1001.1558236084878,1001.1735370695591,1001.1749482169747,0.0,True,
